PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Malachi Flynn,G,TOR,71,8,0.0,12.38,3.62,5.88,1.25,0.12,1.38,28.29,0.4
Josh Jackson,F-G,DET,76,8,0.0,19.88,4.0,2.5,0.5,0.88,2.5,30.05,0.4
Tobias Harris,F,PHI,87,4,0.0,19.25,4.5,4.0,0.75,1.0,1.0,34.9,0.4
Isaiah Stewart,C-F,DET,78,8,1.0,11.25,10.5,1.0,0.62,1.38,1.25,32.1,0.39
Gary Trent Jr.,F-G,TOR,78,6,1.0,18.0,4.0,1.5,1.67,0.17,1.17,31.38,0.38
Jordan Clarkson,G,UTA,82,4,0.0,22.25,4.5,2.0,0.75,0.0,1.5,31.4,0.38
OG Anunoby,F,TOR,79,5,0.0,18.0,4.4,2.6,1.2,0.4,2.4,29.58,0.37
Naji Marshall,F,NOP,68,8,1.0,9.25,5.5,4.38,0.75,0.38,1.0,26.79,0.36
D'Angelo Russell,G,MIN,83,8,0.0,18.5,2.0,5.38,0.88,0.25,3.25,29.09,0.35
Kendrick Nunn,G,MIA,76,8,0.0,15.38,3.5,3.5,0.88,0.25,1.25,26.95,0.35
Dorian Finney-Smith,F,DAL,73,8,0.0,11.62,6.38,1.5,0.88,0.75,0.62,25.78,0.35
Bojan Bogdanovic,F,UTA,76,8,0.0,18.88,4.0,2.12,0.88,0.0,2.62,26.86,0.35
Royce O'Neale,F,UTA,75,7,0.0,6.43,10.43,3.14,0.57,0.57,1.14,25.94,0.35
T.J. McConnell,G,IND,78,8,0.0,10.62,3.75,5.5,1.62,0.12,1.5,27.12,0.35
Derrick Rose,G,NYK,81,8,0.0,16.25,2.62,3.62,0.75,0.62,1.25,27.71,0.34
Kyle Kuzma,F,LAL,77,6,0.0,14.83,4.0,2.5,1.0,0.5,1.67,26.22,0.34
RJ Barrett,F-G,NYK,80,8,1.0,16.75,4.0,2.5,1.0,0.38,1.88,29.55,0.34
Saddiq Bey,F,DET,77,8,0.0,14.75,4.5,1.0,1.38,0.25,1.12,25.4,0.33
Brook Lopez,C,MIL,79,7,0.0,14.57,5.71,0.43,0.57,1.0,0.71,26.07,0.33
Bobby Portis,F,MIL,81,8,0.0,13.12,7.38,1.5,0.75,0.62,1.38,26.98,0.33
Killian Hayes,G,DET,73,5,0.0,8.6,2.6,5.6,1.8,0.6,3.2,24.12,0.33
Talen Horton-Tucker,G,LAL,75,7,1.0,12.14,3.29,4.0,1.43,0.0,1.71,26.66,0.33
Drew Eubanks,C-F,SAS,75,8,0.0,9.0,7.25,1.25,0.75,1.12,1.12,24.08,0.32
Mason Plumlee,C-F,DET,81,5,0.0,9.2,8.6,3.8,0.4,0.4,1.4,26.22,0.32
Ricky Rubio,G,MIN,76,8,0.0,8.25,3.5,5.75,1.5,0.0,1.25,24.32,0.32
Trevor Ariza,F,MIA,73,8,0.0,10.88,5.5,2.12,0.88,0.38,0.75,23.66,0.32
Coby White,G,CHI,76,8,0.0,13.12,2.5,4.5,0.75,0.38,1.88,24.38,0.32
Fred VanVleet,G,TOR,84,2,1.0,11.5,2.0,5.5,1.0,1.0,1.5,28.65,0.32
Reggie Bullock,F-G,NYK,73,8,0.0,13.25,3.25,2.0,1.12,0.12,0.75,23.15,0.32
Danny Green,F-G,PHI,75,7,0.0,8.86,4.29,2.14,1.29,0.86,0.57,23.07,0.31
Lonzo Ball,G,NOP,80,4,2.0,7.5,4.25,5.25,1.25,0.75,1.5,28.98,0.31
Goran Dragic,G,MIA,78,7,0.0,11.86,4.14,3.57,1.0,0.14,1.29,24.33,0.31
Paul Watson,G,TOR,67,3,0.0,13.0,3.33,2.0,0.33,0.33,1.0,21.0,0.31
Donte DiVincenzo,G,MIL,77,5,0.0,10.0,6.2,3.8,0.6,0.0,1.6,23.34,0.3
Naz Reid,C-F,MIN,78,8,0.0,12.5,5.5,1.12,0.25,1.0,0.88,23.66,0.3
Josh Richardson,F-G,DAL,77,8,0.0,11.5,3.12,2.5,0.75,0.75,0.62,22.88,0.3
Khem Birch,C,TOR,76,6,1.0,8.83,6.17,1.17,0.67,1.33,1.0,24.98,0.3
Tyler Herro,G,MIA,79,7,1.0,10.86,4.0,3.29,0.86,0.14,1.0,24.59,0.29
Jarred Vanderbilt,F,MIN,75,6,0.0,4.83,7.17,1.5,0.67,1.67,0.67,22.02,0.29
Thaddeus Young,F,CHI,82,8,0.0,12.25,4.5,2.88,0.75,0.5,2.0,23.71,0.29
Taj Gibson,F,NYK,75,8,0.0,5.5,7.12,0.88,0.88,1.38,0.38,21.74,0.29
Aaron Gordon,F,DEN,80,8,0.0,10.25,5.62,2.5,0.5,0.5,1.25,22.5,0.28
Daniel Theis,C-F,CHI,77,8,0.0,10.5,5.0,2.0,0.75,0.5,1.38,21.88,0.28
