PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kenrich Williams,F-G,OKC,76,2,0.0,16.5,3.5,4.5,2.5,1.0,2.0,35.95,0.47
Terence Davis,G,SAC,74,5,0.0,18.6,5.2,3.0,2.2,0.2,1.6,34.94,0.47
Chris Paul,G,PHX,88,5,2.0,19.2,3.6,9.6,1.2,0.4,2.2,44.52,0.46
Kyrie Irving,G,BKN,91,4,6.0,27.75,2.5,3.25,1.5,1.0,1.25,53.88,0.46
Bojan Bogdanovic,F,UTA,76,5,1.0,25.8,5.0,1.8,1.0,0.0,2.8,36.7,0.46
Kevin Durant,F,BKN,96,5,1.0,20.0,8.0,6.2,0.8,1.8,3.0,45.7,0.46
Armoni Brooks,G,HOU,67,5,0.0,18.2,3.4,2.8,1.0,0.6,1.0,30.28,0.45
Derrick Rose,G,NYK,81,4,1.0,21.0,4.25,5.75,1.0,0.25,2.5,37.98,0.44
Rudy Gobert,C,UTA,88,5,2.0,13.6,15.2,1.4,0.8,1.6,2.2,42.94,0.44
Collin Sexton,G,CLE,83,5,0.0,26.0,3.0,6.2,0.2,0.2,3.6,36.5,0.44
CJ McCollum,G,POR,87,5,2.0,25.8,3.2,4.6,0.6,0.2,1.0,41.94,0.44
Michael Porter Jr.,F,DEN,84,4,2.0,24.5,5.5,1.75,1.75,0.0,2.25,40.72,0.44
James Harden,G,BKN,95,2,2.0,11.5,6.0,9.0,1.5,2.0,2.0,44.7,0.43
Cedi Osman,F,CLE,73,2,0.0,19.0,4.0,6.5,0.5,0.0,3.5,31.55,0.43
Andrew Wiggins,F-G,GSW,80,4,2.0,22.0,5.5,3.0,0.5,0.25,1.25,38.1,0.43
Jaxson Hayes,C-F,NOP,77,5,1.0,16.8,6.4,1.0,0.6,2.0,0.6,35.18,0.43
Bam Adebayo,C-F,MIA,88,5,2.0,16.0,7.4,5.6,1.4,1.0,2.4,42.08,0.43
Malachi Flynn,G,TOR,71,5,0.0,14.4,4.4,4.4,1.2,0.2,0.8,29.68,0.42
P.J. Washington,F,CHA,80,5,2.0,12.2,9.4,2.0,2.0,1.0,1.6,37.88,0.42
Nickeil Alexander-Walker,G,NOP,76,4,2.0,18.5,3.5,4.0,1.5,0.25,2.0,35.95,0.42
Coby White,G,CHI,76,5,0.0,16.4,5.2,5.6,0.6,0.2,1.6,31.84,0.42
Delon Wright,G,SAC,77,5,2.0,14.0,5.4,6.4,1.6,0.0,2.4,36.48,0.42
Juan Toscano-Anderson,F,GSW,74,5,1.0,8.0,7.8,6.6,1.2,0.4,1.8,32.260000000000005,0.41
Naji Marshall,F,NOP,68,5,1.0,12.2,7.2,2.8,1.0,0.4,1.4,29.84,0.41
Devonte' Graham,G,CHA,78,3,0.0,20.33,3.0,6.0,0.0,0.0,0.67,32.27,0.41
D'Angelo Russell,G,MIN,83,5,0.0,17.4,3.6,5.8,1.0,0.8,1.6,34.22,0.41
Clint Capela,C,ATL,86,5,5.0,13.8,13.2,0.2,0.6,1.6,1.4,45.14,0.41
Jaren Jackson Jr.,C-F,MEM,83,3,0.0,14.67,5.67,1.67,1.33,2.33,2.0,32.97,0.4
Willy Hernangomez,C-F,NOP,76,5,0.0,11.4,10.4,2.8,1.0,0.2,1.6,30.08,0.4
Eric Bledsoe,G,NOP,77,5,1.0,15.8,3.4,5.6,1.2,0.4,2.2,32.879999999999995,0.4
Buddy Hield,G,SAC,77,5,0.0,15.8,3.8,6.0,1.0,0.4,3.0,30.56,0.4
Kyle Anderson,F-G,MEM,81,4,0.0,14.75,4.5,5.0,0.5,1.5,1.5,32.15,0.4
T.J. McConnell,G,IND,78,5,0.0,11.8,5.4,5.4,2.0,0.4,2.2,31.38,0.4
LaMelo Ball,G,CHA,85,5,0.0,16.0,6.2,5.8,1.4,0.2,3.2,33.74,0.4
Luka Doncic,F-G,DAL,94,5,1.0,20.8,7.2,6.0,0.4,0.4,2.8,40.04,0.4
Josh Jackson,F-G,DET,76,2,0.0,11.0,7.0,4.5,1.0,2.0,4.5,30.65,0.4
Svi Mykhailiuk,F-G,OKC,73,4,0.0,16.0,2.75,2.5,2.0,0.25,1.5,28.3,0.39
Facundo Campazzo,G,DEN,73,4,0.0,9.5,4.25,7.25,1.75,0.0,2.0,28.72,0.39
Khem Birch,C,TOR,76,5,1.0,13.4,6.0,2.2,0.8,1.6,1.6,31.5,0.39
Isaac Okoro,F-G,CLE,73,5,1.0,16.2,5.6,3.4,0.2,0.2,1.0,30.22,0.39
Ja Morant,G,MEM,85,4,2.0,15.0,6.0,8.5,0.75,0.0,4.0,37.2,0.39
Donte DiVincenzo,G,MIL,77,5,0.0,13.6,6.6,3.6,1.0,0.4,1.2,29.92,0.39
RJ Barrett,F-G,NYK,80,5,1.0,16.4,6.4,3.6,0.8,0.4,1.8,33.28,0.39
Khris Middleton,F,MIL,85,5,1.0,20.0,5.4,5.2,0.4,0.0,2.2,35.28,0.39
Damian Jones,C,SAC,72,5,0.0,9.2,7.2,2.2,0.2,2.2,1.0,27.34,0.38
Kawhi Leonard,F,LAC,96,4,0.0,20.0,5.5,5.75,1.0,0.25,2.5,36.48,0.38
Kristaps Porzingis,C-F,DAL,86,2,2.0,20.0,7.5,1.5,0.5,0.0,0.0,36.75,0.38
Paul George,F,LAC,90,4,5.0,19.5,7.25,4.75,0.5,0.25,4.0,43.58,0.37
