PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
D'Angelo Russell,G,MIN,83,0.0,18.0,2.7,4.7,1.0,0.4,2.3,30.19,0.36
Derrick Rose,G,NYK,81,0.0,15.9,2.7,4.5,1.2,0.4,2.0,28.69,0.35
Robert Covington,F,POR,77,1.0,9.7,6.5,1.6,1.5,1.1,1.1,28.6,0.35
John Collins,C-F,ATL,85,1.0,16.5,6.9,1.3,0.5,1.0,1.2,32.03,0.35
Kevin Huerter,F-G,ATL,74,0.0,13.1,3.7,3.6,1.2,0.2,1.2,25.94,0.35
Nerlens Noel,C-F,NYK,78,0.0,6.7,8.0,1.0,1.1,2.4,1.4,26.9,0.34
Buddy Hield,G,SAC,77,0.0,16.0,4.0,2.7,0.8,0.3,1.7,26.45,0.34
Ivica Zubac,C,LAC,79,0.0,11.1,9.1,1.4,0.3,1.2,1.4,27.22,0.34
Ricky Rubio,G,MIN,76,0.0,8.7,3.2,6.5,1.5,0.1,1.8,25.29,0.33
Eric Bledsoe,G,NOP,77,0.0,13.0,3.5,4.0,0.8,0.3,1.7,24.8,0.32
Chuma Okeke,F,ORL,76,0.0,10.0,5.3,2.7,1.2,0.5,1.0,24.51,0.32
Landry Shamet,G,BKN,71,0.0,14.0,2.9,2.0,0.8,0.2,1.2,22.28,0.31
Steven Adams,C,NOP,80,0.0,8.2,8.6,1.8,0.9,0.8,1.5,24.82,0.31
Anfernee Simons,G,POR,75,0.0,14.7,4.0,2.4,0.3,0.2,1.2,23.4,0.31
Jaden McDaniels,F,MIN,75,0.0,9.5,4.7,1.5,0.7,1.5,0.9,23.09,0.31
Reggie Jackson,G,LAC,77,0.0,13.0,3.1,4.1,0.8,0.1,1.4,24.17,0.31
Lou Williams,G,ATL,80,0.0,12.9,2.1,3.7,1.0,0.1,1.5,22.77,0.28
Nicolas Batum,F-G,LAC,77,0.0,8.9,4.8,2.2,1.1,0.4,0.8,21.66,0.28
DeAndre Jordan,C,BKN,79,0.0,7.3,7.2,1.7,0.3,1.3,1.5,21.79,0.28
Reggie Bullock,F-G,NYK,73,0.0,11.4,3.8,1.4,1.0,0.2,0.9,20.76,0.28
Naz Reid,C-F,MIN,78,0.0,10.6,4.5,1.0,0.6,1.0,1.0,21.3,0.27
Dwayne Bacon,F-G,ORL,71,0.0,11.7,3.3,1.5,0.7,0.1,0.9,19.41,0.27
Carmelo Anthony,F,POR,79,0.0,12.9,3.2,1.5,0.7,0.5,1.0,21.59,0.27
Naji Marshall,F,NOP,68,0.0,6.6,3.7,2.4,0.9,0.4,0.9,17.64,0.26
Gary Harris,G,ORL,73,0.0,10.6,3.0,1.7,0.9,0.2,0.9,19.15,0.26
Alize Johnson,F,BKN,72,0.0,7.9,6.2,0.9,0.4,0.4,0.4,18.69,0.26
Blake Griffin,F,BKN,78,0.0,9.8,3.9,2.9,0.6,0.2,1.3,19.93,0.26
Delon Wright,G,SAC,77,0.0,7.8,3.0,3.7,1.2,0.3,1.2,20.25,0.26
Jaxson Hayes,C-F,NOP,77,0.0,8.8,5.4,0.9,0.4,0.9,0.9,19.63,0.25
R.J. Hampton,G,ORL,73,0.0,8.5,4.8,1.5,0.8,0.3,1.5,18.31,0.25
Jeff Green,F,BKN,76,0.0,11.0,3.7,1.5,0.4,0.3,1.0,18.79,0.25
Donta Hall,C,ORL,70,0.0,3.7,4.3,1.9,0.8,1.2,0.9,16.81,0.24
Josh Okogie,G,MIN,73,0.0,6.8,3.4,1.7,1.2,0.6,1.0,17.83,0.24
Rajon Rondo,G,LAC,75,0.0,6.2,2.6,4.5,1.0,0.1,1.9,17.47,0.23
Taj Gibson,F,NYK,75,0.0,5.2,5.4,0.7,0.8,1.0,0.8,17.33,0.23
Kira Lewis Jr.,G,NOP,75,0.0,8.8,1.6,2.5,1.0,0.2,0.9,17.17,0.23
Vernon Carey Jr.,C-F,CHA,70,0.0,7.6,4.4,0.6,0.2,0.8,1.0,15.78,0.23
Elfrid Payton,G,NYK,76,0.0,8.5,2.7,2.6,0.6,0.2,1.4,16.64,0.22
Maurice Harkless,F-G,SAC,72,0.0,6.3,3.9,1.3,0.7,0.7,1.0,16.13,0.22
Solomon Hill,F,ATL,70,0.0,6.9,3.5,1.2,1.0,0.2,0.8,15.7,0.22
Immanuel Quickley,G,NYK,79,0.0,10.2,2.0,1.9,0.3,0.2,0.9,16.05,0.2
Caleb Martin,F,CHA,74,0.0,5.8,3.5,1.5,1.0,0.3,1.0,15.15,0.2
Timothe Luwawu-Cabarrot,F-G,BKN,71,0.0,6.9,2.4,1.2,0.7,0.1,0.8,13.18,0.19
Cody Martin,F,CHA,74,0.0,4.5,3.5,1.9,0.9,0.2,1.0,13.85,0.19
Terance Mann,F-G,LAC,72,0.0,5.8,3.4,1.6,0.5,0.2,0.5,13.88,0.19
Brad Wanamaker,G,CHA,72,0.0,5.7,2.1,3.3,0.6,0.0,1.2,13.77,0.19
Jordan McLaughlin,G,MIN,73,0.0,4.0,1.6,3.7,1.1,0.1,1.1,13.97,0.19
