PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jae'Sean Tate,F,HOU,78,0.0,12.7,6.3,2.5,1.5,0.6,1.4,28.91,0.37
Kyle Anderson,F-G,MEM,81,0.0,12.7,5.7,3.3,1.3,0.8,1.3,29.49,0.36
Joe Ingles,F-G,UTA,81,1.0,15.0,4.3,5.1,0.8,0.2,2.0,30.81,0.36
Marcus Smart,G,BOS,80,0.0,13.4,3.3,5.2,1.4,0.4,1.7,28.86,0.36
Kevin Love,C-F,CLE,80,0.0,15.1,8.0,2.5,0.6,0.1,1.7,28.85,0.36
Derrick Rose,G,NYK,81,0.0,15.4,2.9,4.3,1.1,0.4,1.8,28.03,0.35
Facundo Campazzo,G,DEN,73,0.0,9.9,2.9,5.0,1.9,0.4,1.9,25.88,0.35
Ricky Rubio,G,MIN,76,0.0,8.9,3.4,6.5,1.5,0.1,1.9,25.63,0.34
Aaron Gordon,F,DEN,80,0.0,13.3,5.6,3.6,0.6,0.6,2.1,26.92,0.34
Keldon Johnson,F-G,SAS,80,0.0,14.1,6.7,1.8,0.7,0.4,1.2,26.94,0.34
Robert Covington,F,POR,77,1.0,9.5,6.8,1.6,1.4,1.1,1.0,28.56,0.34
Wendell Carter Jr.,C-F,ORL,82,0.0,11.2,8.2,1.9,0.7,0.8,1.5,26.89,0.33
Marvin Bagley III,F,SAC,80,0.0,13.8,7.4,1.1,0.5,0.6,1.4,26.23,0.33
Brook Lopez,C,MIL,79,0.0,12.0,5.2,0.8,0.6,1.6,0.9,25.14,0.32
R.J. Hampton,G,ORL,73,1.0,11.5,5.9,2.2,0.8,0.3,2.0,25.18,0.32
Daniel Gafford,C-F,WAS,78,0.0,9.3,6.1,1.0,0.8,1.9,1.1,25.12,0.32
Danny Green,F-G,PHI,75,0.0,10.4,4.1,1.8,1.5,0.8,1.1,23.82,0.32
Torrey Craig,F,PHX,75,0.0,9.2,6.6,1.6,1.2,0.7,1.0,24.22,0.32
Donte DiVincenzo,G,MIL,77,0.0,10.7,5.2,3.1,1.1,0.2,1.5,23.99,0.31
Rui Hachimura,F,WAS,79,0.0,13.3,5.5,1.5,0.8,0.1,1.3,23.55,0.3
Seth Curry,G,PHI,76,0.0,13.6,2.5,2.9,0.9,0.2,1.3,22.95,0.3
Bobby Portis,F,MIL,81,0.0,11.8,6.6,1.1,0.7,0.5,1.0,23.97,0.3
Enes Kanter,C,POR,81,1.0,9.2,8.5,0.9,0.4,0.7,0.9,25.15,0.29
Royce O'Neale,F,UTA,75,0.0,7.7,6.8,2.4,0.7,0.4,1.2,21.56,0.29
Grayson Allen,G,MEM,77,0.0,11.7,3.4,2.1,1.0,0.2,1.0,21.53,0.28
Rudy Gay,F-G,SAS,79,0.0,11.1,5.0,1.4,0.8,0.6,1.0,22.4,0.28
Alex Len,C,WAS,76,0.0,9.0,5.6,1.1,0.4,1.4,1.4,21.37,0.28
