PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Carmelo Anthony,F,POR,79,14.6,3.8,1.5,1.0,0.8,1.1,25.71,0.33
Ricky Rubio,G,MIN,75,8.7,3.4,6.5,1.4,0.0,2.3,24.43,0.33
Kevin Huerter,F-G,ATL,76,12.4,3.8,3.6,1.2,0.2,1.4,25.16,0.33
Goran Dragic,G,MIA,80,14.2,3.2,5.0,0.6,0.2,2.6,25.34,0.32
Kevin Porter Jr.,F-G,HOU,75,11.9,4.5,3.1,1.1,0.3,2.3,23.85,0.32
Bojan Bogdanovic,F,UTA,78,16.6,3.9,2.0,0.6,0.1,1.4,24.98,0.32
Gary Trent Jr.,F-G,POR,78,17.0,2.7,1.7,0.8,0.2,0.9,24.89,0.32
Daniel Theis,C-F,BOS,78,10.3,6.1,1.4,0.6,1.2,1.1,24.02,0.31
Jae'Sean Tate,F,HOU,77,10.9,5.8,1.8,1.0,0.6,1.3,24.06,0.31
Kelly Olynyk,C-F,MIA,74,9.5,5.3,1.9,0.8,0.8,1.2,22.31,0.3
Tomas Satoransky,F-G,CHI,75,9.7,3.5,5.7,0.7,0.1,2.1,22.75,0.3
Steven Adams,C,NOP,80,8.3,8.1,1.8,0.8,0.8,1.5,24.02,0.3
Sterling Brown,F-G,HOU,74,8.9,5.1,2.6,0.9,0.4,0.9,21.92,0.3
Coby White,G,CHI,79,13.0,4.0,3.8,0.3,0.1,1.9,22.8,0.29
Danny Green,F-G,PHI,75,9.2,4.1,1.8,1.2,0.8,1.3,21.52,0.29
Royce O'Neale,F,UTA,76,7.6,6.1,2.5,0.8,0.5,1.1,21.47,0.28
Eric Bledsoe,G,NOP,78,11.3,3.3,3.4,0.7,0.3,1.4,21.96,0.28
Danilo Gallinari,F,ATL,79,13.5,3.7,1.8,0.7,0.2,1.3,22.04,0.28
Joe Ingles,F-G,UTA,80,11.4,3.3,4.2,0.5,0.2,1.5,22.26,0.28
Shake Milton,F-G,PHI,78,13.2,2.3,2.8,0.7,0.2,1.4,21.46,0.28
Duncan Robinson,F,MIA,75,13.1,3.7,1.7,0.5,0.2,1.2,20.99,0.28
Patrick Williams,F,CHI,76,10.5,4.8,1.1,0.8,0.8,1.4,21.31,0.28
Seth Curry,G,PHI,76,12.0,2.1,2.7,0.8,0.3,1.4,20.47,0.27
Jaden McDaniels,F,MIN,72,7.8,4.9,1.1,0.6,1.3,1.3,19.73,0.27
Derrick Jones Jr.,F-G,POR,76,8.4,4.9,0.9,0.7,1.0,0.7,20.03,0.26
Naz Reid,C-F,MIN,78,10.3,4.3,1.0,0.5,1.0,1.0,20.46,0.26
Isaiah Roby,F,OKC,76,8.2,5.2,1.8,0.8,0.5,1.3,19.74,0.26
Isaac Okoro,F-G,CLE,73,8.8,3.1,2.0,1.1,0.5,1.6,18.72,0.26
Andre Iguodala,F-G,MIA,73,5.7,4.0,2.8,1.1,0.4,1.2,18.0,0.25
Wendell Carter Jr.,C-F,CHI,80,8.7,5.6,1.5,0.5,0.6,1.3,19.67,0.25
Kendrick Nunn,G,MIA,77,11.0,2.6,2.3,0.9,0.2,1.5,19.37,0.25
Jake Layman,F,MIN,74,9.6,2.7,0.9,1.3,0.5,1.3,18.29,0.25
Alec Burks,G,NYK,77,10.6,3.7,1.8,0.7,0.2,1.0,19.44,0.25
Bogdan Bogdanovic,G,ATL,76,10.8,3.5,2.3,0.4,0.2,1.3,18.95,0.25
Tristan Thompson,C-F,BOS,78,7.5,7.3,0.9,0.3,0.4,0.9,18.81,0.24
Kira Lewis Jr.,G,NOP,72,8.5,1.9,2.8,0.9,0.2,0.9,17.38,0.24
Jaylen Nowell,G,MIN,74,10.6,2.7,1.3,0.8,0.1,0.8,17.69,0.24
Payton Pritchard,G,BOS,75,8.7,2.6,2.4,0.7,0.2,1.2,16.92,0.23
Derrick Favors,C-F,UTA,80,6.2,5.7,0.8,0.5,1.0,0.7,18.04,0.23
Jarred Vanderbilt,F,MIN,76,5.6,5.2,1.2,1.0,0.6,0.9,17.54,0.23
Denzel Valentine,G,CHI,74,7.8,3.7,1.6,0.7,0.0,0.7,16.04,0.22
