PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Darius Bazley,F-G,OKC,76,12,0.0,19.33,7.67,2.17,0.58,0.17,3.08,30.95,0.41
P.J. Washington,F,CHA,80,9,1.0,19.11,5.44,1.67,0.89,1.22,1.56,34.92,0.41
Isaiah Stewart,C-F,DET,78,12,1.0,11.5,9.92,0.67,0.75,2.17,1.25,33.9,0.41
Jonas Valanciunas,C,MEM,83,9,2.0,14.56,9.56,2.0,0.78,1.0,1.11,37.24,0.4
Coby White,G,CHI,76,12,0.0,17.0,3.08,5.58,0.58,0.42,2.5,29.58,0.39
Khem Birch,C,TOR,76,12,1.0,11.5,7.92,1.75,0.92,1.17,1.0,30.88,0.38
Marcus Morris Sr.,F,LAC,78,10,0.0,19.1,5.2,1.3,0.9,0.2,1.1,29.49,0.38
Andre Drummond,C,LAL,83,11,0.0,12.0,9.91,1.45,1.55,0.91,2.0,31.44,0.38
Kyle Anderson,F-G,MEM,81,12,0.0,12.17,6.08,3.5,1.25,0.92,0.83,30.38,0.38
Saddiq Bey,F,DET,77,12,0.0,14.25,6.67,1.67,1.0,0.5,1.0,28.25,0.37
Dillon Brooks,F-G,MEM,76,11,0.0,19.55,2.82,1.73,1.0,0.27,1.73,27.61,0.36
T.J. McConnell,G,IND,78,12,0.0,8.75,3.42,6.75,2.25,0.17,1.92,28.31,0.36
Dorian Finney-Smith,F,DAL,73,11,0.0,13.09,5.36,1.91,1.18,0.36,1.27,25.75,0.35
Daniel Gafford,C-F,WAS,78,12,0.0,11.25,6.5,0.42,0.58,2.17,0.75,27.18,0.35
Kent Bazemore,F-G,GSW,76,9,1.0,9.67,5.78,1.89,1.89,0.78,1.89,27.54,0.34
Reggie Jackson,G,LAC,77,11,0.0,13.91,3.91,4.18,0.82,0.09,1.36,26.24,0.34
Jeff Green,F,BKN,76,12,0.0,12.83,4.75,2.5,0.58,0.67,0.67,25.37,0.33
Killian Hayes,G,DET,73,10,0.0,6.6,3.0,6.8,1.8,0.4,3.9,23.1,0.32
Juan Toscano-Anderson,F,GSW,74,10,1.0,8.0,5.3,3.6,1.0,0.8,1.6,25.56,0.32
Kawhi Leonard,F,LAC,96,3,0.0,14.67,6.33,6.33,0.0,0.33,2.33,30.43,0.32
Ivica Zubac,C,LAC,79,12,0.0,11.17,7.67,2.17,0.25,0.83,1.67,25.2,0.32
Blake Griffin,F,BKN,78,11,0.0,11.27,5.55,2.45,0.73,0.73,1.36,24.61,0.32
Jaren Jackson Jr.,C-F,MEM,83,6,0.0,13.83,5.5,0.83,0.17,1.5,1.0,25.68,0.31
Gabriel Deck,F,OKC,67,4,0.0,9.25,5.25,2.5,0.75,0.0,0.5,21.05,0.31
Paul Watson,G,TOR,67,3,0.0,13.0,3.33,2.0,0.33,0.33,1.0,21.0,0.31
Isaiah Roby,F,OKC,76,11,0.0,9.82,5.91,2.27,1.09,0.55,2.0,23.23,0.31
Thaddeus Young,F,CHI,82,12,0.0,11.33,5.0,4.42,0.92,0.25,1.92,25.54,0.31
Goga Bitadze,C-F,IND,73,4,0.0,7.25,6.0,1.25,0.25,2.0,0.75,22.32,0.31
Daniel Theis,C-F,CHI,77,12,1.0,10.42,6.33,1.75,0.75,0.5,1.08,25.31,0.3
Tim Hardaway Jr.,F-G,DAL,80,11,0.0,17.45,2.82,1.64,0.18,0.27,1.0,23.65,0.3
John Collins,C-F,ATL,85,11,1.0,14.36,6.45,1.0,0.64,0.64,1.82,27.61,0.3
Jalen McDaniels,C-F,CHA,70,12,0.0,8.67,5.08,1.5,1.33,0.5,1.42,21.1,0.3
Landry Shamet,G,BKN,71,12,0.0,13.75,1.92,2.67,0.5,0.33,1.17,21.38,0.3
Danilo Gallinari,F,ATL,80,8,0.0,14.62,4.25,1.75,0.5,0.12,0.5,23.72,0.3
Bruce Brown,F-G,BKN,77,9,0.0,9.33,6.67,1.56,1.0,0.33,0.78,22.89,0.3
DeAndre Jordan,C,BKN,79,9,0.0,7.56,9.56,1.67,0.33,0.89,1.56,23.63,0.3
Malachi Flynn,G,TOR,71,12,0.0,10.33,3.33,3.67,0.92,0.0,1.17,21.42,0.3
Joe Harris,F-G,BKN,79,12,0.0,14.25,2.75,1.83,0.92,0.33,1.17,22.88,0.29
Moses Brown,C,OKC,77,12,1.0,7.83,8.75,0.25,1.0,0.58,1.33,24.12,0.29
Frank Jackson,G,DET,72,12,0.0,14.92,3.17,1.33,0.25,0.08,0.92,20.8,0.29
Theo Maledon,G,OKC,75,12,0.0,11.25,3.08,3.92,0.75,0.42,2.83,21.49,0.29
Rajon Rondo,G,LAC,75,10,0.0,7.3,3.1,5.6,1.2,0.1,2.1,21.22,0.28
Xavier Tillman,F,MEM,76,11,0.0,8.82,5.64,1.27,0.91,0.55,0.55,21.31,0.28
Raul Neto,G,WAS,75,12,0.0,9.67,3.5,2.83,1.33,0.08,1.0,21.37,0.28
Josh Richardson,F-G,DAL,77,9,0.0,11.22,2.78,2.11,1.0,0.56,1.33,21.06,0.27
Kenrich Williams,F-G,OKC,76,10,0.0,9.1,4.1,2.6,1.2,0.3,1.9,20.52,0.27
De'Anthony Melton,G,MEM,77,10,1.0,7.9,3.7,2.4,1.0,1.0,1.3,22.64,0.27
Brandon Clarke,F-G,MEM,81,8,0.0,7.12,5.5,1.88,0.88,0.75,0.75,20.66,0.26
Doug McDermott,F,IND,77,8,0.0,14.88,2.62,1.0,0.25,0.12,0.5,20.15,0.26
Ty Jerome,F-G,OKC,76,11,0.0,10.91,2.27,3.82,0.64,0.18,1.82,20.0,0.26
