PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,5,9.0,23.6,13.8,11.8,1.6,0.0,4.2,76.46000000000001,0.66
Nikola Jokic,C,DEN,95,5,4.0,23.2,12.2,10.2,1.2,0.8,2.8,64.34,0.59
Luguentz Dort,G,OKC,77,4,1.0,28.0,5.5,2.0,2.25,0.5,2.25,45.6,0.57
Nikola Vucevic,C,CHI,87,5,2.0,22.6,9.4,3.6,1.6,1.2,0.6,51.08,0.54
Malcolm Brogdon,G,IND,84,5,1.0,25.2,7.2,7.2,0.2,0.2,1.4,46.44,0.53
Domantas Sabonis,C-F,IND,87,5,1.0,20.0,13.6,6.0,1.0,0.2,3.0,47.92,0.53
Joel Embiid,C-F,PHI,95,5,0.0,30.4,10.6,2.0,0.4,1.6,2.0,50.12,0.53
Caris LeVert,G,IND,83,5,3.0,24.4,5.0,3.0,1.8,1.6,2.4,48.7,0.51
Draymond Green,F,GSW,80,5,1.0,8.4,7.8,9.6,2.8,1.0,3.8,41.76,0.5
Bradley Beal,G,WAS,90,4,0.0,33.0,3.5,4.25,1.0,0.0,2.75,43.82,0.49
DeMar DeRozan,F-G,SAS,87,4,1.0,24.25,3.75,8.75,0.5,0.25,2.0,44.12,0.48
Darius Garland,G,CLE,79,4,1.0,19.5,3.0,8.5,1.25,0.25,2.25,40.1,0.48
Khris Middleton,F,MIL,85,4,0.0,18.5,7.5,7.25,1.25,0.25,2.25,40.62,0.48
Kelly Olynyk,C-F,HOU,78,5,1.0,21.2,8.4,2.4,1.0,0.4,2.6,38.48,0.47
Jae'Sean Tate,F,HOU,78,5,0.0,12.6,6.8,4.2,2.4,1.0,1.0,36.26,0.46
Dejounte Murray,G,SAS,82,5,0.0,16.0,7.2,5.6,2.0,0.2,1.8,37.84,0.46
Christian Wood,F,HOU,84,5,0.0,21.6,9.6,2.4,0.8,0.8,2.8,38.72,0.46
Michael Porter Jr.,F,DEN,84,5,1.0,22.8,9.0,1.0,0.6,1.0,1.0,40.9,0.46
Marcus Smart,G,BOS,80,5,0.0,16.4,5.8,6.0,1.4,0.2,1.6,35.56,0.44
Joe Ingles,F-G,UTA,81,4,1.0,17.25,4.0,7.25,0.75,0.25,2.25,35.67,0.42
Deandre Ayton,C,PHX,84,5,0.0,17.0,10.2,0.6,1.6,0.8,1.8,35.54,0.42
Giannis Antetokounmpo,F,MIL,96,2,1.0,21.5,8.0,5.0,1.5,0.0,2.5,42.6,0.42
Jordan Clarkson,G,UTA,82,2,0.0,22.5,5.0,3.0,1.0,0.0,1.5,34.5,0.42
Bam Adebayo,C-F,MIA,88,5,2.0,18.4,7.6,3.6,1.8,0.6,4.2,39.92,0.41
Ben Simmons,F-G,PHI,86,5,0.0,12.0,6.2,6.2,2.2,0.8,2.2,35.54,0.41
Collin Sexton,G,CLE,83,3,0.0,27.0,3.0,3.0,0.0,0.33,2.33,33.77,0.41
Furkan Korkmaz,F-G,PHI,72,5,1.0,15.8,2.8,2.4,2.4,0.2,0.8,31.76,0.41
Jrue Holiday,G,MIL,87,4,2.0,16.75,4.25,6.25,1.75,0.25,2.0,39.22,0.4
Kyle Anderson,F-G,MEM,81,5,0.0,8.2,6.8,5.2,2.0,1.0,0.6,32.56,0.4
John Wall,G,HOU,82,4,2.0,21.0,2.0,6.5,0.75,0.75,5.25,36.4,0.4
Andrew Wiggins,F-G,GSW,80,5,1.0,20.6,3.4,2.2,0.8,0.8,1.6,33.18,0.39
Bojan Bogdanovic,F,UTA,76,5,0.0,21.4,4.8,1.6,0.8,0.0,2.2,29.76,0.39
Kevin Porter Jr.,F-G,HOU,77,5,1.0,15.2,4.2,6.6,1.0,0.0,3.8,31.34,0.38
Josh Jackson,F-G,DET,76,5,0.0,20.4,4.4,1.8,0.4,0.8,2.8,29.18,0.38
Devin Booker,G,PHX,89,5,3.0,20.2,4.6,4.6,1.0,0.6,3.2,40.22,0.38
Jarrett Allen,C,CLE,84,3,0.0,14.0,11.0,1.67,0.67,0.33,1.67,31.03,0.37
Chris Paul,G,PHX,88,5,1.0,9.2,3.4,9.2,1.8,0.0,0.2,34.28,0.37
Kyle Kuzma,F,LAL,77,4,0.0,16.0,4.0,2.0,1.0,0.75,1.5,27.55,0.36
Saddiq Bey,F,DET,77,5,0.0,15.6,5.2,1.0,1.6,0.4,1.4,27.94,0.36
Drew Eubanks,C-F,SAS,75,5,0.0,9.8,7.2,1.0,1.2,1.4,0.6,27.14,0.36
Isaiah Stewart,C-F,DET,78,5,0.0,11.4,9.8,1.2,0.2,1.2,0.8,28.36,0.36
T.J. McConnell,G,IND,78,5,0.0,11.4,3.8,4.6,2.0,0.0,1.8,27.06,0.35
