PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Mikal Bridges,F,PHX,83,23.0,5.0,5.0,2.0,1.0,1.0,44.5,0.54
Chris Paul,G,PHX,89,21.0,6.0,11.0,1.0,0.0,1.0,46.7,0.52
Kevin Durant,F,BKN,96,32.0,4.0,6.0,1.0,1.0,3.0,48.8,0.51
Nikola Jokic,C,DEN,96,22.0,9.0,3.0,2.0,3.0,4.0,48.3,0.5
Kyrie Irving,G,BKN,91,22.0,5.0,6.0,1.0,0.0,1.0,39.0,0.43
Aaron Gordon,F,DEN,79,18.0,4.0,2.0,3.0,0.0,1.0,33.8,0.43
Facundo Campazzo,G,DEN,74,14.0,4.0,6.0,2.0,0.0,3.0,30.799999999999997,0.42
Deandre Ayton,C,PHX,85,20.0,10.0,0.0,1.0,0.0,1.0,34.0,0.4
Devin Booker,G,PHX,89,21.0,4.0,8.0,1.0,0.0,5.0,35.8,0.4
Giannis Antetokounmpo,F,MIL,96,18.0,11.0,4.0,0.0,1.0,3.0,37.2,0.39
Bruce Brown,F-G,BKN,78,13.0,6.0,4.0,0.0,0.0,0.0,26.2,0.34
JaMychal Green,C-F,DEN,78,10.0,11.0,1.0,0.0,0.0,0.0,24.7,0.32
Michael Porter Jr.,F,DEN,85,15.0,7.0,2.0,0.0,0.0,0.0,26.4,0.31
Blake Griffin,F,BKN,77,7.0,8.0,1.0,1.0,1.0,0.0,24.1,0.31
Torrey Craig,F,PHX,79,9.0,8.0,0.0,0.0,2.0,0.0,24.6,0.31
Mike James,G,BKN,71,10.0,3.0,3.0,1.0,0.0,0.0,21.1,0.3
Jae Crowder,F,PHX,77,14.0,5.0,1.0,0.0,0.0,0.0,21.5,0.28
Brook Lopez,C,MIL,79,10.0,6.0,2.0,0.0,1.0,1.0,22.2,0.28
Khris Middleton,F,MIL,85,17.0,5.0,1.0,1.0,0.0,5.0,22.5,0.26
Cameron Payne,G,PHX,77,7.0,2.0,3.0,1.0,1.0,1.0,18.9,0.25
Jrue Holiday,G,MIL,86,13.0,4.0,3.0,0.0,0.0,1.0,21.3,0.25
Landry Shamet,G,BKN,74,9.0,3.0,2.0,1.0,0.0,0.0,18.6,0.25
Monte Morris,G,DEN,79,2.0,1.0,6.0,2.0,0.0,0.0,18.2,0.23
Joe Harris,F-G,BKN,79,13.0,1.0,0.0,1.0,0.0,1.0,16.2,0.21
Austin Rivers,G,DEN,74,7.0,3.0,4.0,0.0,0.0,2.0,14.600000000000001,0.2
Nicolas Claxton,C-F,BKN,76,4.0,4.0,0.0,1.0,1.0,0.0,14.8,0.19
Bryn Forbes,G,MIL,76,10.0,2.0,2.0,0.0,0.0,1.0,14.4,0.19
Paul Millsap,F,DEN,79,9.0,1.0,1.0,0.0,1.0,1.0,13.7,0.17
Justin Jackson,F,MIL,74,6.0,1.0,1.0,1.0,0.0,0.0,11.7,0.16
Dario Saric,C-F,PHX,79,5.0,2.0,0.0,1.0,0.0,0.0,10.4,0.13
Reggie Perry,C-F,BKN,72,8.0,2.0,0.0,0.0,0.0,2.0,8.4,0.12
Alize Johnson,F,BKN,74,2.0,4.0,0.0,1.0,0.0,1.0,8.8,0.12
Cameron Johnson,F,PHX,77,2.0,1.0,1.0,1.0,0.0,0.0,7.7,0.1
Tyler Johnson,G,BKN,71,2.0,0.0,3.0,0.0,0.0,0.0,6.5,0.09
Timothe Luwawu-Cabarrot,F-G,BKN,71,3.0,1.0,1.0,0.0,0.0,0.0,5.7,0.08
Bobby Portis,F,MIL,81,2.0,2.0,0.0,0.0,1.0,1.0,6.4,0.08
P.J. Tucker,F,MIL,74,2.0,3.0,0.0,0.0,0.0,1.0,4.6,0.06
Pat Connaughton,G,MIL,73,0.0,4.0,0.0,0.0,0.0,1.0,3.8,0.05
Mamadi Diakite,F,MIL,68,0.0,2.0,0.0,0.0,0.0,0.0,2.4,0.04
Shaquille Harrison,G,DEN,73,2.0,1.0,0.0,0.0,0.0,0.0,3.2,0.04
