PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kyrie Irving,G,BKN,91,45.0,5.0,4.0,4.0,2.0,1.0,74.0,0.81
Pascal Siakam,F,TOR,83,44.0,11.0,7.0,1.0,0.0,4.0,66.7,0.8
Caris LeVert,G,IND,83,31.0,3.0,12.0,2.0,3.0,4.0,63.599999999999994,0.77
Cory Joseph,G,DET,72,18.0,4.0,11.0,3.0,1.0,1.0,50.3,0.7
Nikola Vucevic,C,CHI,87,29.0,14.0,3.0,2.0,1.0,1.0,58.3,0.67
Russell Westbrook,G,WAS,88,13.0,17.0,17.0,1.0,0.0,7.0,54.9,0.62
Domantas Sabonis,C-F,IND,87,30.0,8.0,9.0,1.0,0.0,4.0,52.1,0.6
Kyle Kuzma,F,LAL,77,25.0,5.0,4.0,2.0,1.0,1.0,45.0,0.58
Khem Birch,C,TOR,76,17.0,9.0,1.0,1.0,4.0,1.0,43.3,0.57
Trae Young,G,ATL,87,30.0,4.0,10.0,0.0,1.0,4.0,48.8,0.56
Jonas Valanciunas,C,MEM,83,19.0,16.0,2.0,0.0,2.0,2.0,45.2,0.54
Robin Lopez,C,WAS,76,24.0,7.0,0.0,0.0,3.0,1.0,40.4,0.53
Stephen Curry,G,GSW,96,34.0,4.0,7.0,1.0,0.0,3.0,49.3,0.51
Luka Doncic,F-G,DAL,94,24.0,10.0,8.0,2.0,0.0,6.0,48.0,0.51
Danilo Gallinari,F,ATL,80,15.0,7.0,3.0,3.0,1.0,0.0,39.9,0.5
Fred VanVleet,G,TOR,84,22.0,6.0,5.0,2.0,0.0,1.0,41.7,0.5
Dwight Powell,C-F,DAL,76,12.0,10.0,5.0,1.0,1.0,0.0,37.5,0.49
P.J. Washington,F,CHA,80,24.0,6.0,2.0,2.0,0.0,1.0,39.2,0.49
Theo Maledon,G,OKC,75,15.0,4.0,8.0,2.0,0.0,1.0,36.8,0.49
T.J. McConnell,G,IND,78,19.0,2.0,5.0,4.0,0.0,3.0,37.9,0.49
Raul Neto,G,WAS,75,25.0,2.0,3.0,2.0,0.0,3.0,34.9,0.47
Ty Jerome,F-G,OKC,76,23.0,4.0,3.0,1.0,0.0,0.0,35.3,0.46
Bogdan Bogdanovic,G,ATL,79,28.0,2.0,2.0,1.0,0.0,1.0,35.4,0.45
Bradley Beal,G,WAS,90,28.0,5.0,5.0,0.0,0.0,1.0,40.5,0.45
Aaron Holiday,G,IND,73,15.0,4.0,5.0,2.0,0.0,1.0,32.3,0.44
John Collins,C-F,ATL,85,25.0,7.0,0.0,1.0,1.0,2.0,37.4,0.44
Andrew Wiggins,F-G,GSW,80,18.0,7.0,4.0,1.0,0.0,1.0,34.4,0.43
Daniel Theis,C-F,CHI,77,12.0,7.0,2.0,2.0,2.0,3.0,32.4,0.42
Isaiah Stewart,C-F,DET,78,15.0,7.0,1.0,0.0,3.0,1.0,32.9,0.42
Dorian Finney-Smith,F,DAL,73,17.0,8.0,3.0,0.0,0.0,1.0,30.1,0.41
Malik Monk,G,CHA,79,20.0,4.0,7.0,0.0,0.0,3.0,32.3,0.41
Jaren Jackson Jr.,C-F,MEM,83,17.0,5.0,0.0,4.0,0.0,1.0,34.0,0.41
Gary Trent Jr.,F-G,TOR,78,25.0,3.0,1.0,1.0,0.0,1.0,32.1,0.41
Kevin Durant,F,BKN,96,20.0,9.0,3.0,1.0,1.0,2.0,39.3,0.41
Thaddeus Young,F,CHI,82,7.0,6.0,8.0,2.0,1.0,2.0,33.2,0.4
Terry Rozier,G,CHA,82,12.0,8.0,3.0,3.0,0.0,2.0,33.1,0.4
Darius Bazley,F-G,OKC,76,22.0,3.0,2.0,1.0,0.0,1.0,30.6,0.4
Kevin Huerter,F-G,ATL,74,8.0,1.0,6.0,2.0,2.0,1.0,29.2,0.39
Paul George,F,LAC,90,24.0,7.0,5.0,0.0,0.0,5.0,34.9,0.39
Tim Hardaway Jr.,F-G,DAL,80,23.0,6.0,2.0,0.0,0.0,2.0,31.200000000000003,0.39
Sekou Doumbouya,F,DET,72,14.0,6.0,2.0,1.0,1.0,2.0,28.2,0.39
Juan Toscano-Anderson,F,GSW,74,7.0,9.0,8.0,0.0,0.0,2.0,27.799999999999997,0.38
Oshae Brissett,F-G,IND,67,10.0,8.0,0.0,2.0,0.0,1.0,24.6,0.37
Mychal Mulder,G,GSW,71,25.0,0.0,1.0,0.0,0.0,0.0,26.5,0.37
Garrett Temple,F-G,CHI,73,12.0,3.0,2.0,2.0,1.0,1.0,26.6,0.36
Lauri Markkanen,C-F,CHI,80,10.0,7.0,1.0,1.0,2.0,0.0,28.9,0.36
Draymond Green,F,GSW,80,5.0,9.0,9.0,0.0,1.0,4.0,28.299999999999997,0.35
Willie Cauley-Stein,C,DAL,77,6.0,8.0,2.0,1.0,2.0,1.0,26.6,0.35
Blake Griffin,F,BKN,78,10.0,10.0,3.0,1.0,0.0,2.0,27.5,0.35
Patrick Williams,F,CHI,76,11.0,9.0,2.0,0.0,1.0,2.0,25.799999999999997,0.34
Ja Morant,G,MEM,85,20.0,3.0,5.0,0.0,1.0,5.0,29.1,0.34
Kawhi Leonard,F,LAC,96,15.0,8.0,6.0,0.0,1.0,5.0,31.6,0.33
Ben McLemore,G,LAL,72,9.0,3.0,2.0,1.0,2.0,1.0,23.6,0.33
Montrezl Harrell,C-F,LAL,83,14.0,6.0,4.0,0.0,0.0,0.0,27.2,0.33
Ivica Zubac,C,LAC,79,14.0,8.0,0.0,0.0,1.0,1.0,25.6,0.32
Coby White,G,CHI,76,14.0,4.0,6.0,0.0,0.0,4.0,23.8,0.31
Frank Jackson,G,DET,72,11.0,2.0,2.0,2.0,0.0,0.0,22.4,0.31
Wayne Ellington,G,DET,76,18.0,2.0,2.0,1.0,0.0,3.0,23.4,0.31
Brandon Clarke,F-G,MEM,81,10.0,6.0,1.0,0.0,2.0,0.0,24.7,0.3
Jahlil Okafor,C-F,DET,76,13.0,5.0,1.0,1.0,0.0,1.0,22.5,0.3
DeAndre' Bembry,F-G,TOR,72,10.0,5.0,1.0,2.0,0.0,2.0,21.5,0.3
Cody Zeller,C-F,CHA,79,11.0,5.0,1.0,1.0,1.0,1.0,23.5,0.3
Jalen McDaniels,C-F,CHA,70,9.0,3.0,1.0,1.0,2.0,2.0,21.1,0.3
Rajon Rondo,G,LAC,75,11.0,1.0,5.0,1.0,0.0,1.0,21.7,0.29
Kent Bazemore,F-G,GSW,76,13.0,6.0,1.0,0.0,0.0,0.0,21.7,0.29
Jordan Poole,G,GSW,77,14.0,4.0,3.0,0.0,0.0,1.0,22.3,0.29
Alex Caruso,G,LAL,73,8.0,0.0,7.0,2.0,0.0,3.0,21.5,0.29
Jalen Brunson,G,DAL,81,15.0,2.0,2.0,1.0,0.0,1.0,22.4,0.28
Josh Richardson,F-G,DAL,77,10.0,1.0,1.0,3.0,0.0,1.0,20.7,0.27
Saddiq Bey,F,DET,77,13.0,5.0,1.0,0.0,0.0,0.0,20.5,0.27
Gabriel Deck,F,OKC,67,6.0,2.0,4.0,1.0,0.0,0.0,17.4,0.26
