PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Louis King,F,SAC,68,27.0,9.0,3.0,3.0,2.0,1.0,56.3,0.83
Russell Westbrook,G,WAS,88,21.0,12.0,17.0,3.0,0.0,1.0,68.9,0.78
Jordan Poole,G,GSW,77,38.0,4.0,6.0,0.0,1.0,2.0,52.8,0.69
Nickeil Alexander-Walker,G,NOP,76,30.0,5.0,4.0,3.0,1.0,2.0,52.0,0.68
Kelly Olynyk,C-F,HOU,78,20.0,9.0,11.0,3.0,0.0,3.0,53.3,0.68
Malachi Flynn,G,TOR,71,26.0,6.0,5.0,2.0,0.0,0.0,46.7,0.66
Josh Jackson,F-G,DET,76,11.0,10.0,7.0,1.0,3.0,0.0,45.5,0.6
Jalen Harris,G,TOR,68,31.0,2.0,4.0,1.0,0.0,2.0,40.4,0.59
Hamidou Diallo,G,DET,78,18.0,12.0,3.0,1.0,2.0,0.0,45.9,0.59
Justise Winslow,F-G,MEM,75,25.0,13.0,4.0,0.0,0.0,3.0,43.6,0.58
Nikola Jokic,C,DEN,95,20.0,15.0,11.0,0.0,0.0,1.0,53.5,0.56
Naji Marshall,F,NOP,68,20.0,13.0,3.0,0.0,0.0,2.0,38.1,0.56
Luka Doncic,F-G,DAL,94,20.0,10.0,11.0,0.0,1.0,1.0,50.5,0.54
Rudy Gobert,C,UTA,88,16.0,18.0,1.0,1.0,2.0,1.0,47.099999999999994,0.54
Mychal Mulder,G,GSW,71,28.0,2.0,1.0,1.0,1.0,0.0,37.9,0.53
Ignas Brazdeikis,F,ORL,70,21.0,6.0,1.0,0.0,2.0,1.0,34.7,0.5
R.J. Hampton,G,ORL,73,12.0,11.0,9.0,0.0,0.0,3.0,35.7,0.49
Damian Jones,C,SAC,72,17.0,11.0,3.0,0.0,0.0,0.0,34.7,0.48
Jarrett Allen,C,CLE,84,18.0,14.0,3.0,0.0,1.0,2.0,40.3,0.48
Nico Mannion,G,GSW,69,11.0,8.0,7.0,0.0,0.0,1.0,30.1,0.44
Xavier Tillman,F,MEM,76,16.0,10.0,1.0,1.0,1.0,3.0,32.5,0.43
Ben Simmons,F-G,PHI,86,13.0,4.0,9.0,1.0,1.0,0.0,37.3,0.43
Rajon Rondo,G,LAC,75,9.0,3.0,13.0,1.0,0.0,3.0,32.1,0.43
Juan Toscano-Anderson,F,GSW,74,9.0,9.0,9.0,0.0,0.0,2.0,31.299999999999997,0.42
Wenyen Gabriel,F,NOP,70,14.0,6.0,2.0,1.0,1.0,1.0,29.2,0.42
DeAndre' Bembry,F-G,TOR,72,8.0,7.0,6.0,1.0,1.0,1.0,30.4,0.42
Isaac Okoro,F-G,CLE,73,17.0,6.0,5.0,0.0,0.0,1.0,30.7,0.42
Stanley Johnson,F-G,TOR,72,15.0,10.0,1.0,1.0,0.0,1.0,30.5,0.42
Kristaps Porzingis,C-F,DAL,86,21.0,10.0,2.0,0.0,0.0,0.0,36.0,0.42
Yogi Ferrell,G,LAC,71,6.0,4.0,4.0,2.0,2.0,0.0,28.8,0.41
Justin James,F-G,SAC,71,16.0,9.0,2.0,1.0,0.0,4.0,28.799999999999997,0.41
Bojan Bogdanovic,F,UTA,76,22.0,2.0,3.0,1.0,0.0,1.0,30.9,0.41
Anthony Gill,F,WAS,69,12.0,5.0,1.0,2.0,1.0,1.0,27.5,0.4
Jalen Brunson,G,DAL,81,19.0,5.0,4.0,0.0,1.0,2.0,32.0,0.4
Anthony Lamb,F,HOU,68,17.0,5.0,3.0,0.0,0.0,1.0,26.5,0.39
De'Anthony Melton,G,MEM,77,10.0,4.0,3.0,2.0,2.0,1.0,30.3,0.39
Theo Maledon,G,OKC,75,18.0,3.0,3.0,2.0,0.0,3.0,29.1,0.39
Markus Howard,G,DEN,67,20.0,3.0,2.0,0.0,1.0,4.0,25.6,0.38
Tyrese Maxey,G,PHI,76,8.0,5.0,6.0,2.0,0.0,0.0,29.0,0.38
Seth Curry,G,PHI,76,20.0,3.0,2.0,1.0,0.0,1.0,28.6,0.38
Jaxson Hayes,C-F,NOP,77,19.0,8.0,0.0,0.0,0.0,0.0,28.6,0.37
Gabriel Deck,F,OKC,67,18.0,6.0,1.0,0.0,0.0,2.0,24.7,0.37
Aron Baynes,C-F,TOR,74,13.0,6.0,1.0,1.0,1.0,1.0,26.7,0.36
Tyler Cook,F,DET,68,17.0,5.0,1.0,0.0,1.0,3.0,24.5,0.36
Tobias Harris,F,PHI,87,9.0,7.0,3.0,1.0,2.0,0.0,30.9,0.36
Serge Ibaka,C-F,LAC,81,15.0,7.0,4.0,0.0,0.0,0.0,29.4,0.36
Cedi Osman,F,CLE,73,16.0,3.0,6.0,0.0,0.0,3.0,25.6,0.35
Kenyon Martin Jr.,F,HOU,75,13.0,9.0,1.0,1.0,0.0,2.0,26.299999999999997,0.35
Svi Mykhailiuk,F-G,OKC,73,19.0,1.0,2.0,0.0,1.0,1.0,25.2,0.35
DeMarcus Cousins,C,LAC,78,13.0,5.0,1.0,2.0,1.0,2.0,27.5,0.35
