PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Domantas Sabonis,C-F,IND,87,7,5.0,24.57,15.0,11.0,1.71,0.57,3.86,72.07,0.71
Nikola Jokic,C,DEN,95,10,6.0,27.6,10.3,7.0,1.1,0.9,3.5,64.96000000000001,0.56
Nikola Vucevic,C,CHI,87,8,6.0,22.62,14.25,4.5,0.75,0.75,1.88,61.1,0.56
Caris LeVert,G,IND,83,10,5.0,25.2,4.8,6.2,1.0,1.0,2.5,53.76,0.53
Damian Lillard,G,POR,94,10,1.0,30.1,4.4,7.7,1.1,0.2,2.4,50.43,0.52
Giannis Antetokounmpo,F,MIL,96,9,4.0,26.78,9.0,5.0,1.33,1.0,2.33,57.74,0.52
Trae Young,G,ATL,87,7,3.0,28.71,4.29,8.86,0.43,0.14,4.29,50.57,0.51
Karl-Anthony Towns,C-F,MIN,88,10,6.0,25.6,8.7,4.4,1.1,0.3,3.2,55.64,0.5
Julius Randle,C-F,NYK,87,10,4.0,26.5,8.8,4.5,0.4,0.2,3.0,50.61,0.49
Anthony Edwards,G,MIN,81,10,3.0,23.1,6.6,3.8,1.2,0.7,3.1,45.32,0.49
Michael Porter Jr.,F,DEN,84,10,2.0,27.1,6.3,1.8,0.9,0.8,2.1,44.36,0.48
Bogdan Bogdanovic,G,ATL,79,8,4.0,22.25,3.38,3.88,1.88,0.5,1.5,45.74,0.48
P.J. Washington,F,CHA,80,9,2.0,18.89,7.67,2.33,1.44,1.11,1.89,41.37,0.47
Jusuf Nurkic,C,POR,80,10,2.0,14.2,10.4,3.5,1.1,1.2,1.6,41.23,0.47
Dejounte Murray,G,SAS,82,9,2.0,18.44,7.78,6.44,1.22,0.0,2.33,42.78,0.47
Delon Wright,G,SAC,77,10,2.0,13.6,5.7,5.4,2.3,0.8,2.1,39.74,0.46
Chris Paul,G,PHX,88,10,2.0,17.8,3.7,9.7,1.4,0.7,2.9,44.19,0.46
Jrue Holiday,G,MIL,87,10,3.0,20.1,4.9,6.9,1.1,0.9,2.6,45.73,0.46
Bam Adebayo,C-F,MIA,88,10,2.0,18.1,6.9,5.8,2.0,0.7,2.4,44.78,0.46
Devonte' Graham,G,CHA,78,5,0.0,22.8,3.2,6.4,0.4,0.4,2.6,36.04,0.46
Facundo Campazzo,G,DEN,73,10,0.0,10.9,4.2,6.9,2.5,0.3,1.8,32.89,0.45
D'Angelo Russell,G,MIN,83,10,0.0,18.5,3.3,8.3,1.2,0.3,2.4,37.01,0.45
Khris Middleton,F,MIL,85,9,1.0,22.33,6.33,5.0,0.89,0.0,2.11,39.99,0.45
Terry Rozier,G,CHA,82,10,2.0,20.9,4.6,5.3,0.9,0.4,1.4,40.87,0.45
DeMar DeRozan,F-G,SAS,87,9,3.0,22.67,2.89,6.22,1.22,0.22,1.78,44.02,0.44
Devin Booker,G,PHX,89,10,3.0,28.5,4.5,3.3,0.4,0.1,2.5,43.85,0.43
Coby White,G,CHI,76,10,0.0,19.2,3.7,5.3,0.6,0.3,2.7,31.59,0.42
Paul George,F,LAC,90,9,5.0,22.22,8.11,3.67,1.0,0.33,3.78,47.68,0.42
Khem Birch,C,TOR,76,10,1.0,12.9,8.2,2.2,0.9,1.2,1.0,33.34,0.41
Ja Morant,G,MEM,85,10,2.0,18.0,4.6,7.4,1.0,0.4,3.6,39.22,0.41
Oshae Brissett,F-G,IND,67,10,3.0,11.1,6.6,0.8,1.2,1.5,0.8,33.519999999999996,0.41
Zach LaVine,F-G,CHI,88,4,2.0,27.25,3.5,2.75,0.75,0.0,1.75,40.08,0.41
LaMelo Ball,G,CHA,85,7,0.0,15.14,6.57,6.57,1.57,0.43,3.86,35.03,0.41
CJ McCollum,G,POR,87,10,2.0,22.1,3.6,4.5,0.5,0.5,1.1,39.07,0.4
RJ Barrett,F-G,NYK,80,10,1.0,17.9,6.5,3.5,0.7,0.3,1.6,34.35,0.4
Clint Capela,C,ATL,86,10,5.0,12.4,12.5,0.7,0.4,1.5,1.0,43.15,0.39
Deandre Ayton,C,PHX,84,10,0.0,11.2,9.8,1.7,0.9,1.4,0.6,31.81,0.38
Ben Simmons,F-G,PHI,86,8,0.0,12.0,5.62,5.62,1.88,0.38,1.62,32.31,0.38
Trevor Ariza,F,MIA,73,10,0.0,11.3,5.8,1.9,1.6,0.7,0.7,27.31,0.37
Ricky Rubio,G,MIN,76,10,0.0,11.0,3.3,5.0,1.8,0.1,1.0,27.16,0.36
Dwayne Bacon,F-G,ORL,71,10,0.0,15.7,3.6,1.8,1.1,0.1,0.6,25.72,0.36
Jakob Poeltl,C,SAS,78,9,1.0,8.44,6.89,2.67,1.0,1.44,0.78,29.27,0.35
R.J. Hampton,G,ORL,73,10,1.0,13.2,5.3,3.7,0.4,0.3,1.5,27.71,0.35
Kyle Anderson,F-G,MEM,81,10,0.0,13.1,4.6,3.3,1.1,0.8,1.1,28.17,0.35
Richaun Holmes,C-F,SAC,82,10,1.0,16.0,5.5,1.6,0.5,1.1,1.4,30.4,0.35
Brook Lopez,C,MIL,79,10,0.0,14.6,4.3,0.8,0.5,2.0,0.9,27.56,0.35
Terence Davis,G,SAC,74,10,0.0,14.1,4.2,2.6,1.2,0.3,1.5,26.04,0.35
John Collins,C-F,ATL,85,10,1.0,17.2,6.4,0.9,0.9,1.0,1.8,32.129999999999995,0.35
