PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Andrew Wiggins,F-G,GSW,80,38.0,7.0,3.0,1.0,0.0,1.0,52.9,0.66
P.J. Washington,F,CHA,80,13.0,11.0,4.0,4.0,3.0,2.0,51.2,0.64
Derrick Rose,G,NYK,81,27.0,6.0,6.0,3.0,1.0,3.0,52.2,0.64
Kemba Walker,G,BOS,83,36.0,7.0,4.0,1.0,0.0,1.0,52.4,0.63
Draymond Green,F,GSW,80,11.0,10.0,11.0,4.0,0.0,2.0,49.5,0.62
Delon Wright,G,SAC,77,21.0,4.0,8.0,4.0,0.0,2.0,47.8,0.62
Domantas Sabonis,C-F,IND,87,16.0,13.0,15.0,0.0,0.0,2.0,52.1,0.6
Jayson Tatum,F-G,BOS,89,33.0,8.0,6.0,1.0,1.0,4.0,53.6,0.6
Kenrich Williams,F-G,OKC,76,20.0,2.0,4.0,4.0,2.0,1.0,45.4,0.6
Karl-Anthony Towns,C-F,MIN,88,28.0,8.0,5.0,3.0,0.0,2.0,52.1,0.59
Giannis Antetokounmpo,F,MIL,96,27.0,12.0,5.0,3.0,0.0,2.0,55.9,0.58
Andre Drummond,C,LAL,83,16.0,18.0,3.0,0.0,2.0,1.0,47.099999999999994,0.57
Terence Davis,G,SAC,74,27.0,5.0,3.0,2.0,0.0,2.0,41.5,0.56
D'Angelo Russell,G,MIN,83,15.0,5.0,10.0,3.0,1.0,2.0,46.0,0.55
Evan Fournier,F-G,BOS,81,20.0,4.0,8.0,1.0,2.0,1.0,44.8,0.55
Zach LaVine,F-G,CHI,88,41.0,3.0,1.0,1.0,0.0,2.0,47.1,0.54
Devonte' Graham,G,CHA,78,31.0,4.0,5.0,0.0,0.0,1.0,42.3,0.54
Tyler Herro,G,MIA,79,24.0,11.0,3.0,1.0,0.0,3.0,41.7,0.53
Saben Lee,G,DET,76,22.0,4.0,5.0,2.0,1.0,3.0,40.3,0.53
Dillon Brooks,F-G,MEM,76,22.0,2.0,2.0,3.0,2.0,2.0,40.4,0.53
Nikola Jokic,C,DEN,95,30.0,11.0,6.0,0.0,0.0,2.0,50.2,0.53
