PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Michael Porter Jr.,F,DEN,84,39.0,6.0,2.0,0.0,3.0,1.0,57.2,0.68
Mason Plumlee,C-F,DET,81,17.0,21.0,5.0,0.0,2.0,2.0,53.7,0.66
PJ Dozier,F-G,DEN,73,23.0,7.0,3.0,2.0,2.0,0.0,47.9,0.66
Fred VanVleet,G,TOR,84,27.0,5.0,11.0,2.0,0.0,0.0,55.5,0.66
Anthony Edwards,G,MIN,81,23.0,9.0,4.0,5.0,0.0,2.0,52.8,0.65
D.J. Wilson,F,HOU,72,25.0,8.0,4.0,3.0,0.0,3.0,46.6,0.65
Giannis Antetokounmpo,F,MIL,96,24.0,14.0,7.0,2.0,1.0,4.0,56.3,0.59
T.J. McConnell,G,IND,78,6.0,3.0,13.0,5.0,1.0,1.0,46.1,0.59
Coby White,G,CHI,76,31.0,5.0,5.0,2.0,0.0,6.0,44.5,0.59
Kelly Olynyk,C-F,HOU,78,21.0,8.0,11.0,0.0,0.0,2.0,45.1,0.58
DeMar DeRozan,F-G,SAS,87,32.0,7.0,8.0,1.0,0.0,5.0,50.4,0.58
Nikola Vucevic,C,CHI,87,26.0,14.0,6.0,0.0,0.0,2.0,49.8,0.57
Zion Williamson,F,NOP,90,33.0,14.0,2.0,0.0,0.0,2.0,50.8,0.56
Nikola Jokic,C,DEN,95,24.0,8.0,12.0,1.0,1.0,4.0,53.6,0.56
Caris LeVert,G,IND,83,25.0,7.0,3.0,2.0,1.0,1.0,45.9,0.55
RJ Barrett,F-G,NYK,80,25.0,12.0,4.0,0.0,0.0,2.0,43.4,0.54
Bam Adebayo,C-F,MIA,88,20.0,6.0,10.0,2.0,0.0,1.0,47.2,0.54
OG Anunoby,F,TOR,79,27.0,5.0,3.0,2.0,0.0,1.0,42.5,0.54
Malcolm Brogdon,G,IND,84,26.0,8.0,4.0,0.0,1.0,1.0,43.6,0.52
Derrick White,G,SAS,77,22.0,5.0,2.0,2.0,1.0,1.0,39.0,0.51
Pascal Siakam,F,TOR,83,26.0,7.0,5.0,1.0,0.0,3.0,41.9,0.5
Bojan Bogdanovic,F,UTA,76,30.0,4.0,2.0,1.0,0.0,3.0,37.8,0.5
Derrick Rose,G,NYK,81,19.0,4.0,7.0,2.0,0.0,1.0,39.3,0.49
Jakob Poeltl,C,SAS,78,8.0,7.0,3.0,1.0,5.0,1.0,37.9,0.49
Dwight Powell,C-F,DAL,76,25.0,9.0,1.0,0.0,0.0,1.0,36.3,0.48
Facundo Campazzo,G,DEN,73,5.0,2.0,13.0,3.0,0.0,1.0,34.9,0.48
Dennis Schroder,G,LAL,77,16.0,4.0,10.0,1.0,0.0,2.0,36.8,0.48
Karl-Anthony Towns,C-F,MIN,88,24.0,12.0,3.0,0.0,1.0,4.0,41.9,0.48
Jimmy Butler,F,MIA,91,20.0,5.0,8.0,4.0,0.0,6.0,44.0,0.48
Julius Randle,C-F,NYK,87,31.0,10.0,1.0,0.0,0.0,4.0,40.5,0.47
Jae'Sean Tate,F,HOU,78,14.0,3.0,4.0,4.0,0.0,0.0,35.6,0.46
Mike Conley,G,UTA,84,18.0,2.0,7.0,4.0,0.0,4.0,38.9,0.46
Dwight Howard,C-F,PHI,80,12.0,12.0,1.0,2.0,1.0,1.0,35.9,0.45
Oshae Brissett,F-G,IND,67,11.0,11.0,2.0,0.0,1.0,0.0,30.2,0.45
Kendrick Nunn,G,MIA,76,22.0,5.0,2.0,0.0,1.0,0.0,34.0,0.45
Luka Doncic,F-G,DAL,94,18.0,8.0,13.0,0.0,0.0,6.0,41.1,0.44
Denzel Valentine,G,CHI,73,9.0,4.0,3.0,3.0,2.0,1.0,32.3,0.44
Edmond Sumner,G,IND,73,22.0,1.0,2.0,1.0,1.0,0.0,32.2,0.44
Kenyon Martin Jr.,F,HOU,75,18.0,4.0,2.0,3.0,0.0,2.0,32.8,0.44
Brandon Ingram,F,NOP,85,24.0,6.0,6.0,0.0,0.0,4.0,36.2,0.43
Dejounte Murray,G,SAS,82,11.0,7.0,5.0,3.0,0.0,1.0,34.9,0.43
Dorian Finney-Smith,F,DAL,73,21.0,7.0,2.0,0.0,0.0,1.0,31.4,0.43
Lonzo Ball,G,NOP,80,24.0,2.0,4.0,2.0,0.0,4.0,34.4,0.43
Jerami Grant,F,DET,83,25.0,5.0,4.0,0.0,0.0,2.0,35.0,0.42
Duncan Robinson,F,MIA,75,23.0,6.0,0.0,1.0,0.0,2.0,31.200000000000003,0.42
Maxi Kleber,F,DAL,75,9.0,10.0,5.0,1.0,0.0,0.0,31.5,0.42
Jordan Clarkson,G,UTA,82,15.0,5.0,5.0,1.0,1.0,2.0,32.5,0.4
D'Angelo Russell,G,MIN,83,23.0,3.0,1.0,2.0,0.0,2.0,32.1,0.39
Jrue Holiday,G,MIL,87,12.0,3.0,5.0,4.0,0.0,1.0,34.1,0.39
Ben McLemore,G,LAL,72,20.0,2.0,0.0,0.0,1.0,0.0,25.4,0.35
Andre Drummond,C,LAL,83,6.0,12.0,1.0,3.0,0.0,2.0,28.9,0.35
Khem Birch,C,TOR,76,8.0,7.0,1.0,1.0,2.0,0.0,26.9,0.35
Nerlens Noel,C-F,NYK,78,1.0,5.0,1.0,2.0,4.0,0.0,26.5,0.34
Armoni Brooks,G,HOU,67,12.0,7.0,5.0,0.0,0.0,5.0,22.9,0.34
Kyle Lowry,G,TOR,83,4.0,7.0,9.0,0.0,1.0,1.0,27.9,0.34
Royce O'Neale,F,UTA,75,8.0,7.0,2.0,2.0,0.0,0.0,25.4,0.34
Keldon Johnson,F-G,SAS,80,14.0,9.0,2.0,0.0,0.0,1.0,26.799999999999997,0.34
Bobby Portis,F,MIL,81,17.0,8.0,0.0,0.0,0.0,0.0,26.6,0.33
Tobias Harris,F,PHI,87,9.0,9.0,2.0,1.0,2.0,4.0,27.799999999999997,0.32
Isaiah Stewart,C-F,DET,78,13.0,5.0,0.0,0.0,2.0,0.0,25.0,0.32
Saddiq Bey,F,DET,77,8.0,10.0,2.0,0.0,1.0,1.0,25.0,0.32
Alex Caruso,G,LAL,73,7.0,2.0,4.0,2.0,1.0,1.0,23.4,0.32
Rudy Gobert,C,UTA,88,9.0,17.0,0.0,0.0,1.0,5.0,27.4,0.31
Donte DiVincenzo,G,MIL,77,11.0,4.0,2.0,1.0,1.0,1.0,23.8,0.31
Cory Joseph,G,DET,72,12.0,2.0,4.0,1.0,0.0,1.0,22.4,0.31
Reggie Bullock,F-G,NYK,73,16.0,3.0,2.0,0.0,0.0,0.0,22.6,0.31
Anthony Lamb,F,HOU,68,21.0,1.0,1.0,0.0,0.0,3.0,20.7,0.3
Justin Holiday,F-G,IND,75,4.0,5.0,1.0,2.0,2.0,1.0,22.5,0.3
Kyle Kuzma,F,LAL,77,14.0,2.0,0.0,2.0,1.0,2.0,23.4,0.3
Shake Milton,F-G,PHI,79,15.0,3.0,3.0,1.0,0.0,3.0,23.1,0.29
Daniel Theis,C-F,CHI,77,9.0,6.0,2.0,1.0,0.0,0.0,22.2,0.29
