PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jusuf Nurkic,C,POR,82,5,2.0,15.4,10.2,4.2,1.8,1.6,2.0,46.14,0.51
Damian Lillard,G,POR,94,5,1.0,31.4,4.6,7.0,0.2,0.2,2.0,48.62,0.5
Nemanja Bjelica,F,MIA,75,2,0.0,16.0,5.0,5.0,2.0,0.5,1.0,36.0,0.48
Nikola Jokic,C,DEN,96,5,6.0,26.2,10.0,5.8,0.4,0.2,2.2,58.5,0.48
Jrue Holiday,G,MIL,86,4,4.0,18.75,3.75,8.0,0.75,1.0,1.0,47.5,0.46
CJ McCollum,G,POR,86,5,2.0,26.4,3.0,4.8,0.6,0.2,1.6,42.0,0.44
Bam Adebayo,C-F,MIA,87,4,2.0,16.25,8.25,6.0,1.25,0.75,2.5,42.65,0.44
Khris Middleton,F,MIL,85,4,1.0,19.25,6.25,5.75,0.5,0.0,2.5,36.38,0.4
Jimmy Butler,F,MIA,92,3,2.0,20.0,5.0,6.0,1.0,0.0,1.67,40.33,0.39
Donte DiVincenzo,G,MIL,76,4,0.0,12.5,6.5,3.5,0.75,0.5,0.75,28.55,0.38
Kendrick Nunn,G,MIA,78,4,1.0,18.5,4.25,1.5,0.5,0.5,0.5,30.35,0.36
Trevor Ariza,F,MIA,75,4,0.0,11.0,5.25,2.0,2.0,0.5,0.5,27.3,0.36
Tyler Herro,G,MIA,78,5,1.0,14.6,6.4,3.6,0.2,0.0,2.0,28.28,0.34
Brook Lopez,C,MIL,79,4,0.0,17.0,5.75,0.0,0.25,1.0,1.0,26.65,0.34
Michael Porter Jr.,F,DEN,85,4,2.0,19.0,4.75,1.5,1.25,0.0,2.25,32.45,0.33
Norman Powell,G,POR,81,5,0.0,16.8,4.6,1.8,0.8,0.2,1.4,26.62,0.33
Facundo Campazzo,G,DEN,74,4,0.0,8.75,2.75,5.5,1.75,0.0,1.5,24.05,0.32
Bobby Portis,F,MIL,81,4,0.0,12.25,6.75,0.75,0.75,0.5,0.5,24.72,0.31
Duncan Robinson,F,MIA,77,5,0.0,14.4,2.2,1.6,1.2,0.8,1.2,24.24,0.31
Robert Covington,F,POR,77,5,1.0,6.6,6.2,1.2,1.4,1.0,0.2,24.84,0.3
Aaron Gordon,F,DEN,79,3,0.0,11.33,3.67,2.33,1.0,0.0,0.33,21.9,0.28
Markus Howard,G,DEN,67,5,0.0,14.2,1.8,1.2,0.4,0.2,1.6,18.36,0.27
Goran Dragic,G,MIA,77,4,0.0,14.5,2.0,3.75,0.25,0.0,2.5,20.78,0.27
JaVale McGee,C-F,DEN,78,4,0.0,7.75,7.5,0.75,0.0,1.25,0.75,20.88,0.27
Paul Millsap,F,DEN,79,3,0.0,7.67,3.0,2.67,2.0,0.33,2.0,20.27,0.26
