PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jabari Parker,F,BOS,75,9.0,4.0,1.0,0.0,1.0,1.0,17.3,0.23
Jalen Brunson,G,DAL,80,15.0,1.0,2.0,0.0,0.0,1.0,18.2,0.23
Blake Griffin,F,BKN,77,1.0,3.0,4.0,2.0,0.0,0.0,16.6,0.22
Nicolas Claxton,C-F,BKN,76,6.0,5.0,1.0,0.0,1.0,0.0,16.5,0.22
Bobby Portis,F,MIL,81,8.0,4.0,0.0,1.0,0.0,0.0,15.8,0.2
Kemba Walker,G,BOS,83,15.0,1.0,2.0,0.0,0.0,3.0,16.2,0.2
Jeff Green,F,BKN,76,3.0,4.0,3.0,0.0,1.0,0.0,15.3,0.2
Marcus Morris Sr.,F,LAC,79,4.0,2.0,1.0,0.0,2.0,0.0,13.9,0.18
Patrick Beverley,G,LAC,78,10.0,2.0,0.0,0.0,1.0,1.0,14.4,0.18
Kendrick Nunn,G,MIA,78,10.0,4.0,1.0,0.0,0.0,2.0,14.3,0.18
Paul Millsap,F,DEN,79,3.0,3.0,4.0,1.0,0.0,2.0,13.6,0.17
Andre Iguodala,F-G,MIA,73,2.0,5.0,1.0,1.0,0.0,0.0,12.5,0.17
Joe Harris,F-G,BKN,79,10.0,3.0,0.0,0.0,0.0,1.0,12.6,0.16
Ivica Zubac,C,LAC,79,8.0,3.0,0.0,0.0,0.0,0.0,11.6,0.15
Bruce Brown,F-G,BKN,78,2.0,5.0,0.0,0.0,1.0,0.0,11.0,0.14
Reggie Jackson,G,LAC,79,2.0,1.0,3.0,0.0,1.0,0.0,10.7,0.14
Markus Howard,G,DEN,67,7.0,2.0,0.0,0.0,0.0,0.0,9.4,0.14
Aaron Nesmith,F-G,BOS,72,5.0,4.0,0.0,0.0,0.0,0.0,9.8,0.14
Josh Richardson,G,DAL,77,8.0,3.0,0.0,0.0,0.0,1.0,10.6,0.14
JaMychal Green,C-F,DEN,78,0.0,1.0,3.0,0.0,1.0,0.0,8.7,0.11
Pat Connaughton,G,MIL,73,2.0,4.0,1.0,0.0,0.0,1.0,7.300000000000001,0.1
Landry Shamet,G,BKN,74,0.0,3.0,0.0,0.0,1.0,1.0,5.6,0.08
Bryn Forbes,G,MIL,76,5.0,1.0,0.0,0.0,0.0,0.0,6.2,0.08
Nicolo Melli,F,DAL,73,0.0,4.0,0.0,0.0,0.0,0.0,4.8,0.07
Enes Kanter,C,POR,81,2.0,4.0,0.0,0.0,0.0,2.0,4.8,0.06
Dewayne Dedmon,C,MIA,75,2.0,2.0,0.0,0.0,0.0,0.0,4.4,0.06
Dwight Powell,C-F,DAL,77,0.0,2.0,1.0,0.0,0.0,0.0,3.9,0.05
P.J. Tucker,F,MIL,74,0.0,2.0,0.0,0.0,0.0,0.0,2.4,0.03
Payton Pritchard,G,BOS,75,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.02
