PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
John Wall,G,HOU,82,31.0,3.0,7.0,4.0,1.0,1.0,59.1,0.72
Russell Westbrook,G,WAS,86,23.0,14.0,15.0,0.0,1.0,5.0,60.3,0.7
Kelly Olynyk,C-F,HOU,74,10.0,18.0,3.0,2.0,2.0,2.0,46.099999999999994,0.62
Jaylen Brown,F-G,BOS,89,32.0,10.0,3.0,2.0,1.0,2.0,55.5,0.62
Karl-Anthony Towns,C-F,MIN,89,32.0,12.0,6.0,0.0,1.0,4.0,54.4,0.61
Donovan Mitchell,G,UTA,88,41.0,8.0,3.0,0.0,0.0,1.0,54.1,0.61
T.J. McConnell,G,IND,78,19.0,3.0,15.0,2.0,0.0,4.0,47.1,0.6
Julius Randle,C-F,NYK,87,22.0,9.0,6.0,3.0,1.0,3.0,50.8,0.58
Ricky Rubio,G,MIN,75,17.0,5.0,7.0,3.0,0.0,0.0,42.5,0.57
Deandre Ayton,C,PHX,84,18.0,12.0,1.0,2.0,3.0,2.0,46.9,0.56
Kyle Anderson,F-G,MEM,81,16.0,9.0,6.0,2.0,1.0,0.0,44.8,0.55
Jalen McDaniels,C-F,CHA,70,21.0,6.0,3.0,2.0,0.0,0.0,38.7,0.55
Aleksej Pokusevski,C,OKC,71,25.0,9.0,4.0,0.0,0.0,3.0,38.8,0.55
Bruce Brown,F-G,BKN,77,9.0,8.0,2.0,5.0,2.0,2.0,40.6,0.53
Rudy Gobert,C,UTA,88,16.0,18.0,2.0,3.0,0.0,3.0,46.599999999999994,0.53
Grayson Allen,G,MEM,76,30.0,4.0,3.0,0.0,0.0,0.0,39.3,0.52
Michael Carter-Williams,G,ORL,74,13.0,4.0,5.0,4.0,1.0,2.0,38.3,0.52
Bogdan Bogdanovic,G,ATL,76,24.0,6.0,3.0,2.0,0.0,2.0,39.7,0.52
Theo Maledon,G,OKC,75,25.0,5.0,5.0,0.0,2.0,6.0,38.5,0.51
Chris Paul,G,PHX,88,29.0,4.0,9.0,1.0,0.0,5.0,45.3,0.51
Nikola Jokic,C,DEN,95,25.0,9.0,10.0,1.0,0.0,6.0,47.8,0.5
Anthony Edwards,G,MIN,77,27.0,5.0,3.0,1.0,0.0,2.0,38.5,0.5
Jonas Valanciunas,C,MEM,82,19.0,11.0,4.0,0.0,1.0,0.0,41.2,0.5
Mo Bamba,C,ORL,74,19.0,8.0,1.0,1.0,2.0,2.0,37.1,0.5
Marcus Smart,G,BOS,80,17.0,4.0,9.0,1.0,1.0,2.0,39.3,0.49
Kenrich Williams,F-G,OKC,76,6.0,9.0,9.0,3.0,0.0,2.0,37.3,0.49
Terrence Ross,F-G,ORL,77,24.0,6.0,3.0,1.0,0.0,2.0,36.7,0.48
Kristaps Porzingis,C-F,DAL,86,23.0,12.0,1.0,0.0,1.0,1.0,40.9,0.48
Devin Booker,G,PHX,88,35.0,4.0,3.0,1.0,0.0,6.0,41.3,0.47
P.J. Washington,F,CHA,80,12.0,7.0,2.0,2.0,3.0,1.0,37.4,0.47
Devonte' Graham,G,CHA,78,15.0,4.0,5.0,3.0,0.0,0.0,36.3,0.47
Cody Zeller,C-F,CHA,79,15.0,14.0,2.0,1.0,0.0,1.0,36.8,0.47
Dejounte Murray,G,SAS,83,18.0,5.0,6.0,2.0,0.0,0.0,39.0,0.47
Onyeka Okongwu,C-F,ATL,75,13.0,11.0,1.0,0.0,2.0,0.0,33.7,0.45
Christian Wood,F,HOU,85,22.0,10.0,1.0,1.0,0.0,0.0,38.5,0.45
Michael Porter Jr.,F,DEN,82,18.0,10.0,1.0,1.0,1.0,1.0,36.5,0.45
Luka Doncic,F-G,DAL,93,23.0,9.0,5.0,1.0,1.0,5.0,42.3,0.45
RJ Barrett,F-G,NYK,79,29.0,5.0,2.0,0.0,0.0,3.0,35.0,0.44
Jayson Tatum,F-G,BOS,90,25.0,10.0,5.0,1.0,0.0,8.0,39.5,0.44
Goga Bitadze,C-F,IND,73,14.0,3.0,5.0,1.0,1.0,0.0,31.1,0.43
Bradley Beal,G,WAS,90,26.0,1.0,5.0,1.0,1.0,2.0,38.7,0.43
Eric Bledsoe,G,NOP,78,26.0,5.0,1.0,0.0,0.0,1.0,32.5,0.42
Will Barton,G,DEN,75,14.0,4.0,5.0,2.0,0.0,1.0,31.299999999999997,0.42
Kyrie Irving,G,BKN,91,24.0,2.0,6.0,0.0,1.0,1.0,37.4,0.41
LaMarcus Aldridge,C-F,BKN,81,22.0,3.0,2.0,0.0,2.0,2.0,32.6,0.4
Trae Young,G,ATL,87,14.0,5.0,11.0,0.0,0.0,2.0,34.5,0.4
Justin Holiday,F-G,IND,75,21.0,4.0,3.0,0.0,0.0,0.0,30.3,0.4
Chris Chiozza,G,BKN,72,12.0,2.0,8.0,1.0,0.0,1.0,28.4,0.39
Aaron Holiday,G,IND,73,22.0,1.0,3.0,0.0,1.0,2.0,28.7,0.39
Caris LeVert,G,IND,83,18.0,5.0,4.0,1.0,0.0,1.0,32.0,0.39
Zion Williamson,F,NOP,89,16.0,4.0,6.0,2.0,0.0,2.0,33.8,0.38
Cameron Johnson,F,PHX,78,11.0,8.0,2.0,1.0,1.0,0.0,29.6,0.38
Ja Morant,G,MEM,86,19.0,7.0,7.0,0.0,0.0,5.0,32.9,0.38
Kevin Huerter,F-G,ATL,76,13.0,5.0,4.0,0.0,1.0,0.0,28.0,0.37
Dorian Finney-Smith,F,DAL,74,9.0,7.0,1.0,2.0,1.0,1.0,26.9,0.36
Rui Hachimura,F,WAS,77,9.0,7.0,2.0,3.0,0.0,2.0,27.4,0.36
Tim Hardaway Jr.,F-G,DAL,79,18.0,6.0,1.0,0.0,1.0,1.0,28.7,0.36
Davis Bertans,F,WAS,77,22.0,1.0,1.0,1.0,0.0,1.0,26.7,0.35
Solomon Hill,F,ATL,70,10.0,6.0,1.0,2.0,0.0,0.0,24.7,0.35
Derrick White,G,SAS,79,18.0,4.0,2.0,0.0,2.0,4.0,27.8,0.35
Tristan Thompson,C-F,BOS,78,7.0,8.0,0.0,1.0,3.0,1.0,27.6,0.35
Miles Bridges,F,CHA,75,16.0,4.0,1.0,2.0,0.0,3.0,25.3,0.34
JaKarr Sampson,F,IND,73,16.0,5.0,0.0,0.0,1.0,0.0,25.0,0.34
Deni Avdija,F,WAS,74,16.0,5.0,2.0,0.0,0.0,0.0,25.0,0.34
Terry Rozier,G,CHA,82,17.0,2.0,5.0,1.0,0.0,2.0,27.9,0.34
Joe Harris,F-G,BKN,79,14.0,6.0,4.0,0.0,0.0,0.0,27.2,0.34
Brad Wanamaker,G,CHA,72,12.0,2.0,6.0,1.0,0.0,3.0,23.4,0.32
PJ Dozier,F-G,DEN,75,8.0,7.0,1.0,2.0,0.0,0.0,23.9,0.32
Cole Anthony,G,ORL,74,13.0,1.0,7.0,0.0,0.0,1.0,23.7,0.32
R.J. Hampton,G,ORL,72,14.0,6.0,1.0,0.0,0.0,0.0,22.7,0.32
Jaden McDaniels,F,MIN,72,8.0,7.0,2.0,2.0,0.0,3.0,22.4,0.31
