PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Ja Morant,G,MEM,86,8.0,5.0,10.0,1.0,0.0,2.0,30.0,0.35
Kevin Huerter,F-G,ATL,76,10.0,1.0,4.0,3.0,0.0,0.0,26.2,0.34
Devonte' Graham,G,CHA,78,11.0,4.0,6.0,1.0,0.0,1.0,26.8,0.34
Thaddeus Young,F,CHI,80,12.0,5.0,5.0,0.0,1.0,1.0,27.5,0.34
Paul George,F,LAC,90,16.0,7.0,3.0,2.0,0.0,5.0,29.9,0.33
Bogdan Bogdanovic,G,ATL,76,10.0,3.0,5.0,2.0,0.0,2.0,25.1,0.33
Jeff Green,F,BKN,76,21.0,1.0,2.0,0.0,0.0,0.0,25.2,0.33
Dwayne Bacon,F-G,ORL,71,8.0,6.0,4.0,0.0,1.0,1.0,23.2,0.33
Kenyon Martin Jr.,F,HOU,67,9.0,5.0,0.0,1.0,1.0,0.0,21.0,0.31
De'Anthony Melton,G,MEM,77,14.0,3.0,3.0,0.0,1.0,1.0,24.1,0.31
Kemba Walker,G,BOS,85,12.0,2.0,6.0,1.0,0.0,0.0,26.4,0.31
Jaylen Brown,F-G,BOS,89,17.0,6.0,1.0,0.0,1.0,1.0,27.7,0.31
Dennis Schroder,G,LAL,77,8.0,3.0,7.0,1.0,0.0,2.0,23.1,0.3
LaMarcus Aldridge,C-F,BKN,81,11.0,3.0,1.0,0.0,3.0,1.0,24.1,0.3
Desmond Bane,G,MEM,76,14.0,6.0,1.0,0.0,0.0,0.0,22.7,0.3
Ben Simmons,F-G,PHI,88,7.0,7.0,4.0,1.0,1.0,1.0,26.4,0.3
Ivica Zubac,C,LAC,79,6.0,9.0,1.0,0.0,2.0,1.0,23.299999999999997,0.29
Nicolas Batum,F-G,LAC,77,4.0,5.0,4.0,1.0,1.0,0.0,22.0,0.29
Brandon Clarke,F-G,MEM,81,15.0,2.0,2.0,0.0,1.0,1.0,22.4,0.28
Bruce Brown,F-G,BKN,77,10.0,6.0,1.0,1.0,0.0,0.0,21.7,0.28
Lou Williams,G,ATL,80,15.0,3.0,2.0,1.0,0.0,2.0,22.6,0.28
D.J. Augustin,G,HOU,73,9.0,6.0,5.0,0.0,0.0,3.0,20.7,0.28
Sterling Brown,F-G,HOU,74,12.0,4.0,2.0,0.0,0.0,0.0,19.8,0.27
Joe Harris,F-G,BKN,79,11.0,6.0,2.0,0.0,0.0,0.0,21.2,0.27
Kevin Porter Jr.,F-G,HOU,75,12.0,5.0,5.0,0.0,1.0,8.0,20.5,0.27
Marcus Smart,G,BOS,80,12.0,1.0,4.0,1.0,0.0,1.0,21.2,0.26
