PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jrue Holiday,G,MIL,87,3.0,17.1,4.4,5.7,1.7,0.5,2.2,41.33,0.41
John Collins,C-F,ATL,85,1.0,17.9,7.9,1.3,0.6,1.1,1.4,35.03,0.39
Dillon Brooks,F-G,MEM,76,0.0,18.3,3.3,2.5,1.2,0.4,2.1,28.71,0.38
Kyle Anderson,F-G,MEM,81,0.0,13.4,5.9,3.2,1.4,0.8,1.4,30.48,0.38
Jaren Jackson Jr.,C-F,MEM,83,0.0,15.5,6.9,1.2,0.3,1.9,1.2,30.98,0.37
Kent Bazemore,F-G,GSW,76,1.0,11.6,5.9,3.0,1.7,0.8,2.3,30.38,0.37
Norman Powell,"['G', 'G']",POR,82,0.0,19.5,3.3,2.1,1.5,0.3,1.8,30.21,0.37
Kevin Love,C-F,CLE,80,0.0,15.1,8.3,2.8,0.7,0.1,2.0,29.66,0.37
Bogdan Bogdanovic,G,ATL,79,4.0,15.4,3.7,3.3,0.9,0.3,1.3,35.09,0.34
Robert Covington,F,POR,77,1.0,9.6,6.5,1.7,1.3,1.2,1.1,28.35,0.34
Jakob Poeltl,C,SAS,78,1.0,8.6,8.1,1.7,0.6,1.7,1.3,28.47,0.34
Jordan Clarkson,G,UTA,82,0.0,17.4,3.8,2.4,0.9,0.2,1.7,27.16,0.33
Jae'Sean Tate,F,HOU,78,0.0,10.8,5.2,2.3,1.2,0.4,1.3,23.99,0.31
Brook Lopez,C,MIL,79,0.0,11.5,4.9,0.8,0.6,1.7,0.9,24.58,0.31
Royce O'Neale,F,UTA,75,0.0,8.1,6.9,2.5,0.8,0.5,1.2,22.83,0.3
Rui Hachimura,F,WAS,79,0.0,13.0,5.3,1.5,0.8,0.2,1.2,23.41,0.3
Keldon Johnson,F-G,SAS,80,0.0,12.7,6.0,1.7,0.6,0.4,1.1,24.35,0.3
Bojan Bogdanovic,F,UTA,76,1.0,15.2,3.6,1.8,0.6,0.1,1.4,24.92,0.3
Eric Bledsoe,G,NOP,77,1.0,11.5,3.3,3.5,0.7,0.3,1.5,24.21,0.29
Joe Ingles,F-G,UTA,81,1.0,11.9,3.2,4.4,0.7,0.2,1.6,25.44,0.29
Donte DiVincenzo,G,MIL,77,0.0,9.7,5.1,2.7,1.2,0.2,1.4,22.67,0.29
Bobby Portis,F,MIL,81,0.0,10.7,6.5,1.0,0.7,0.4,0.9,22.4,0.28
Edmond Sumner,G,IND,73,0.0,11.4,3.1,1.5,1.0,0.4,1.3,20.27,0.28
Ish Smith,G,WAS,73,0.0,6.6,3.4,4.4,0.9,0.4,1.1,20.08,0.28
Raul Neto,G,WAS,75,0.0,10.1,3.0,2.8,1.3,0.1,1.1,21.0,0.28
Davis Bertans,F,WAS,77,0.0,12.7,3.3,1.1,0.7,0.3,0.7,20.61,0.27
Danuel House Jr.,F-G,HOU,73,0.0,9.3,3.8,1.8,0.6,0.4,0.9,18.66,0.26
Rudy Gay,F-G,SAS,79,0.0,10.4,4.4,1.3,0.7,0.5,1.0,20.23,0.26
Danilo Gallinari,F,ATL,80,0.0,13.0,3.7,1.4,0.6,0.2,0.9,21.04,0.26
T.J. McConnell,G,IND,78,0.0,6.2,2.7,5.0,1.3,0.2,1.4,20.04,0.26
Kevon Looney,F,GSW,77,0.0,6.3,6.7,2.4,0.5,0.5,0.9,20.04,0.26
Jordan Poole,G,GSW,77,0.0,12.5,2.2,2.2,0.7,0.1,1.1,19.74,0.26
Enes Kanter,C,POR,81,1.0,8.1,7.4,0.7,0.4,0.6,0.9,22.13,0.25
Isaac Okoro,F-G,CLE,73,1.0,9.5,3.0,1.8,1.0,0.4,1.4,20.6,0.25
De'Anthony Melton,G,MEM,77,1.0,8.6,2.8,2.3,1.1,0.5,1.1,21.11,0.25
Doug McDermott,F,IND,77,0.0,12.6,3.4,1.3,0.4,0.1,0.8,19.33,0.25
Devin Vassell,F-G,SAS,74,0.0,7.6,4.1,1.3,1.0,0.4,0.6,18.07,0.24
Juan Toscano-Anderson,F,GSW,74,1.0,5.8,4.6,2.6,0.8,0.6,1.4,20.02,0.24
Desmond Bane,G,MEM,74,0.0,9.4,3.2,1.5,0.6,0.2,0.8,17.09,0.23
Naji Marshall,F,NOP,68,1.0,5.8,3.4,2.4,0.7,0.3,0.9,17.58,0.23
Kenyon Martin Jr.,F,HOU,75,0.0,7.3,4.5,0.7,0.6,0.8,0.7,17.25,0.23
Dean Wade,C-F,CLE,74,0.0,7.2,4.2,1.3,0.7,0.4,0.6,16.89,0.23
Anfernee Simons,G,POR,75,0.0,10.5,3.0,2.1,0.3,0.0,1.0,17.15,0.23
Mychal Mulder,G,GSW,71,0.0,10.0,2.3,1.0,0.3,0.3,0.7,15.36,0.22
Pat Connaughton,F-G,MIL,74,0.0,6.9,4.3,1.2,0.6,0.3,0.5,16.06,0.22
Alex Len,C,WAS,76,0.0,6.9,4.2,0.8,0.3,1.0,1.0,16.04,0.21
Willy Hernangomez,C-F,NOP,76,0.0,6.3,5.6,0.8,0.4,0.5,0.6,16.32,0.21
Daniel Gafford,C-F,WAS,78,0.0,6.5,4.1,0.5,0.5,1.2,0.7,16.57,0.21
Robin Lopez,C,WAS,76,0.0,7.7,4.0,0.8,0.2,0.6,1.0,15.1,0.2
Justin Holiday,F-G,IND,75,0.0,7.1,2.6,1.1,0.7,0.3,0.5,14.37,0.19
