PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,14.0,21.0,24.0,1.0,1.0,6.0,75.2,0.85
Domantas Sabonis,C-F,IND,87,32.0,19.0,9.0,3.0,0.0,6.0,71.3,0.82
Draymond Green,F,GSW,80,10.0,13.0,15.0,3.0,2.0,4.0,59.1,0.74
R.J. Hampton,G,ORL,73,16.0,7.0,10.0,1.0,2.0,1.0,47.4,0.65
Rudy Gobert,C,UTA,88,24.0,15.0,1.0,2.0,3.0,3.0,55.5,0.63
Danilo Gallinari,F,ATL,80,28.0,8.0,2.0,2.0,1.0,0.0,49.6,0.62
Caris LeVert,G,IND,83,33.0,7.0,5.0,0.0,2.0,4.0,50.9,0.61
Nikola Jokic,C,DEN,95,32.0,9.0,5.0,2.0,1.0,2.0,57.3,0.6
Mo Bamba,C,ORL,75,22.0,15.0,2.0,0.0,1.0,2.0,44.0,0.59
Stephen Curry,G,GSW,96,41.0,4.0,8.0,1.0,0.0,4.0,56.8,0.59
Desmond Bane,G,MEM,74,22.0,8.0,2.0,3.0,0.0,2.0,41.6,0.56
Saddiq Bey,F,DET,77,26.0,9.0,1.0,2.0,0.0,2.0,42.3,0.55
Damian Lillard,G,POR,94,33.0,2.0,8.0,2.0,0.0,3.0,50.4,0.54
Julius Randle,C-F,NYK,87,28.0,6.0,6.0,1.0,0.0,1.0,46.2,0.53
Facundo Campazzo,G,DEN,73,8.0,4.0,8.0,5.0,0.0,2.0,37.8,0.52
T.J. McConnell,G,IND,78,15.0,9.0,8.0,2.0,0.0,4.0,39.8,0.51
DeMar DeRozan,F-G,SAS,87,22.0,1.0,6.0,3.0,1.0,0.0,44.2,0.51
Rui Hachimura,F,WAS,79,27.0,7.0,2.0,0.0,1.0,2.0,39.4,0.5
Bradley Beal,G,WAS,90,26.0,5.0,6.0,2.0,1.0,5.0,45.0,0.5
