PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Nikola Jokic,C,DEN,95,21.0,10.0,5.0,0.0,0.0,6.0,34.5,0.36
Luke Kennard,G,LAC,74,17.0,3.0,2.0,0.0,1.0,1.0,25.6,0.35
Ivica Zubac,C,LAC,79,14.0,13.0,0.0,0.0,0.0,2.0,27.6,0.35
Chris Paul,G,PHX,88,12.0,3.0,8.0,2.0,0.0,3.0,30.6,0.35
Dario Saric,C-F,PHX,79,20.0,5.0,2.0,0.0,0.0,1.0,28.0,0.35
Otto Porter Jr.,F,ORL,80,13.0,7.0,4.0,0.0,0.0,0.0,27.4,0.34
Furkan Korkmaz,F-G,PHI,73,6.0,0.0,2.0,3.0,2.0,0.0,24.0,0.33
Tobias Harris,F,PHI,86,12.0,3.0,2.0,2.0,2.0,2.0,28.6,0.33
Mo Bamba,C,ORL,74,12.0,8.0,0.0,0.0,1.0,0.0,24.6,0.33
Danny Green,F-G,PHI,75,8.0,4.0,3.0,1.0,1.0,0.0,23.3,0.31
Devin Booker,G,PHX,88,21.0,3.0,3.0,0.0,0.0,2.0,27.1,0.31
Torrey Craig,F,PHX,75,12.0,8.0,1.0,0.0,0.0,1.0,22.1,0.29
Jerome Robinson,G,WAS,72,12.0,3.0,3.0,1.0,0.0,2.0,21.1,0.29
Terrence Ross,F-G,ORL,77,15.0,2.0,1.0,1.0,0.0,0.0,21.9,0.28
Nicolas Batum,F-G,LAC,77,2.0,10.0,5.0,0.0,1.0,4.0,20.5,0.27
Danilo Gallinari,F,ATL,79,13.0,3.0,3.0,0.0,0.0,0.0,21.1,0.27
Miles Bridges,F,CHA,75,8.0,3.0,2.0,0.0,2.0,0.0,20.6,0.27
Kevin Huerter,F-G,ATL,76,12.0,1.0,3.0,1.0,0.0,0.0,20.7,0.27
Will Barton,G,DEN,75,4.0,7.0,6.0,0.0,0.0,1.0,20.4,0.27
Dwight Howard,C-F,PHI,79,10.0,7.0,1.0,0.0,0.0,0.0,19.9,0.25
Cameron Payne,G,PHX,77,4.0,4.0,5.0,1.0,0.0,0.0,19.3,0.25
Paul Millsap,F,DEN,79,10.0,1.0,0.0,1.0,2.0,1.0,19.2,0.24
Ben Simmons,F-G,PHI,88,11.0,2.0,3.0,2.0,0.0,3.0,20.9,0.24
Mikal Bridges,F,PHX,83,10.0,5.0,1.0,1.0,0.0,1.0,19.5,0.23
Matisse Thybulle,F-G,PHI,74,8.0,4.0,1.0,1.0,0.0,0.0,17.3,0.23
Tyrese Maxey,G,PHI,76,13.0,2.0,1.0,0.0,0.0,0.0,16.9,0.22
Shake Milton,F-G,PHI,78,10.0,2.0,4.0,1.0,0.0,4.0,17.4,0.22
Patrick Patterson,F,LAC,72,6.0,3.0,0.0,0.0,2.0,0.0,15.6,0.22
John Collins,C-F,ATL,84,9.0,4.0,3.0,0.0,0.0,0.0,18.3,0.22
Bismack Biyombo,C,CHA,75,6.0,4.0,0.0,0.0,3.0,3.0,16.8,0.22
Alex Len,C,WAS,75,10.0,5.0,0.0,0.0,0.0,0.0,16.0,0.21
Dwayne Bacon,F-G,ORL,71,8.0,3.0,0.0,1.0,0.0,0.0,14.6,0.21
Deni Avdija,F,WAS,74,3.0,8.0,0.0,0.0,1.0,1.0,14.6,0.2
JaMychal Green,C-F,DEN,77,3.0,6.0,3.0,0.0,1.0,3.0,14.7,0.19
Khem Birch,C,ORL,76,8.0,2.0,2.0,1.0,0.0,2.0,14.399999999999999,0.19
PJ Dozier,F-G,DEN,75,3.0,3.0,2.0,1.0,1.0,1.0,14.6,0.19
Cody Martin,F,CHA,74,2.0,2.0,2.0,2.0,0.0,1.0,12.4,0.17
Solomon Hill,F,ATL,70,8.0,1.0,0.0,1.0,0.0,0.0,12.2,0.17
James Ennis III,F,ORL,76,5.0,6.0,1.0,0.0,0.0,1.0,12.7,0.17
Aaron Gordon,F,DEN,80,6.0,4.0,1.0,1.0,0.0,2.0,13.3,0.17
Chandler Hutchison,F-G,WAS,75,5.0,5.0,2.0,0.0,0.0,2.0,12.0,0.16
Amir Coffey,F-G,LAC,69,5.0,4.0,0.0,0.0,0.0,0.0,9.8,0.14
Caleb Martin,F,CHA,74,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.14
R.J. Hampton,G,ORL,72,5.0,3.0,1.0,0.0,0.0,0.0,10.1,0.14
Cassius Winston,G,WAS,69,3.0,0.0,0.0,2.0,0.0,0.0,9.0,0.13
Paul Reed,F,PHI,69,0.0,2.0,0.0,2.0,0.0,0.0,8.4,0.12
Facundo Campazzo,G,DEN,74,0.0,2.0,1.0,2.0,1.0,4.0,8.9,0.12
Cameron Johnson,F,PHX,78,6.0,2.0,1.0,0.0,0.0,1.0,8.9,0.11
Seth Curry,G,PHI,76,8.0,0.0,1.0,0.0,0.0,2.0,7.5,0.1
P.J. Washington,F,CHA,80,5.0,5.0,0.0,0.0,0.0,3.0,8.0,0.1
