PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,42.0,10.0,9.0,2.0,0.0,2.0,71.5,0.81
Luka Doncic,F-G,DAL,94,31.0,12.0,20.0,0.0,0.0,1.0,74.4,0.79
Lonzo Ball,G,NOP,80,33.0,11.0,8.0,3.0,0.0,5.0,62.2,0.78
Domantas Sabonis,C-F,IND,87,26.0,19.0,14.0,1.0,0.0,5.0,67.8,0.78
Oshae Brissett,F-G,IND,67,16.0,13.0,3.0,0.0,4.0,1.0,47.1,0.7
Cole Anthony,G,ORL,74,26.0,8.0,6.0,3.0,0.0,5.0,48.6,0.66
Zion Williamson,F,NOP,90,37.0,9.0,8.0,1.0,1.0,7.0,58.8,0.65
Saddiq Bey,F,DET,77,22.0,7.0,5.0,2.0,2.0,0.0,49.9,0.65
Fred VanVleet,G,TOR,84,30.0,6.0,7.0,2.0,0.0,0.0,53.7,0.64
Nikola Jokic,C,DEN,95,30.0,14.0,7.0,0.0,1.0,0.0,60.3,0.63
Miles Bridges,F,CHA,75,27.0,7.0,4.0,1.0,1.0,1.0,46.4,0.62
Karl-Anthony Towns,C-F,MIN,88,28.0,14.0,3.0,3.0,0.0,4.0,54.3,0.62
R.J. Hampton,G,ORL,73,18.0,7.0,5.0,2.0,1.0,0.0,42.9,0.59
Collin Sexton,G,CLE,83,25.0,4.0,8.0,2.0,1.0,2.0,48.8,0.59
Juan Toscano-Anderson,F,GSW,74,6.0,6.0,4.0,4.0,5.0,3.0,43.2,0.58
Anthony Edwards,G,MIN,81,29.0,9.0,6.0,0.0,1.0,6.0,45.8,0.57
Trae Young,G,ATL,87,33.0,3.0,7.0,2.0,0.0,4.0,49.1,0.56
Thaddeus Young,F,CHI,82,20.0,7.0,9.0,2.0,0.0,2.0,45.9,0.56
Terry Rozier,G,CHA,82,29.0,7.0,4.0,0.0,1.0,1.0,45.4,0.55
Bojan Bogdanovic,F,UTA,76,34.0,4.0,4.0,0.0,0.0,3.0,41.8,0.55
Ricky Rubio,G,MIN,76,11.0,3.0,7.0,6.0,0.0,1.0,42.1,0.55
Frank Jackson,G,DET,72,25.0,7.0,3.0,1.0,0.0,2.0,38.9,0.54
Dwayne Bacon,F-G,ORL,71,23.0,2.0,2.0,3.0,0.0,0.0,37.4,0.53
Jonas Valanciunas,C,MEM,83,11.0,16.0,3.0,1.0,3.0,3.0,43.7,0.53
Bam Adebayo,C-F,MIA,88,13.0,10.0,6.0,4.0,0.0,0.0,46.0,0.52
Cedi Osman,F,CLE,73,15.0,7.0,11.0,1.0,0.0,5.0,37.9,0.52
Caris LeVert,G,IND,83,25.0,1.0,6.0,1.0,2.0,1.0,43.2,0.52
Khem Birch,C,TOR,76,17.0,10.0,6.0,1.0,0.0,2.0,39.0,0.51
Rajon Rondo,G,LAC,75,18.0,5.0,5.0,2.0,1.0,2.0,38.5,0.51
Doug McDermott,F,IND,77,31.0,1.0,1.0,1.0,0.0,0.0,36.7,0.48
OG Anunoby,F,TOR,79,17.0,5.0,4.0,1.0,2.0,1.0,37.0,0.47
Moritz Wagner,C-F,ORL,76,24.0,5.0,0.0,0.0,2.0,0.0,36.0,0.47
Michael Porter Jr.,F,DEN,84,25.0,7.0,5.0,0.0,0.0,2.0,38.9,0.46
Stephen Curry,G,GSW,96,30.0,6.0,5.0,1.0,0.0,4.0,43.7,0.46
