PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Khris Middleton,F,MIL,86,21.1,5.8,5.6,1.2,0.2,2.7,37.96,0.44
Donovan Mitchell,G,UTA,88,24.9,4.5,5.2,1.0,0.3,2.9,39.1,0.44
Kyle Lowry,G,TOR,84,17.9,5.2,7.3,1.2,0.2,3.0,36.29,0.43
Jaylen Brown,F-G,BOS,89,23.2,5.5,3.9,1.3,0.5,2.7,38.35,0.43
Chris Paul,G,PHX,88,16.8,4.7,8.7,1.4,0.3,2.4,38.19,0.43
Malcolm Brogdon,G,IND,84,20.7,4.3,5.9,1.0,0.2,2.2,36.11,0.43
Kemba Walker,G,BOS,85,20.9,4.1,5.3,1.2,0.3,2.6,35.67,0.42
Jamal Murray,G,DEN,86,20.9,4.2,4.8,1.2,0.3,2.2,35.44,0.41
Gordon Hayward,F,CHA,85,19.7,5.2,3.8,1.4,0.4,1.9,35.14,0.41
Myles Turner,C-F,IND,81,13.3,6.6,1.0,0.9,3.0,1.4,33.02,0.41
Jarrett Allen,C,CLE,84,13.4,10.6,1.7,0.4,1.9,1.7,33.87,0.4
Caris LeVert,G,IND,83,18.0,4.0,5.4,1.2,0.4,2.2,33.5,0.4
Anthony Edwards,G,MIN,77,18.3,4.9,2.9,1.2,0.4,2.3,31.03,0.4
Terry Rozier,G,CHA,82,20.3,3.8,3.2,1.4,0.3,1.9,32.86,0.4
Kyle Kuzma,F,LAL,76,16.0,8.6,1.7,0.5,0.7,1.9,30.57,0.4
Andrew Wiggins,F-G,GSW,79,18.4,5.1,2.3,0.8,0.9,2.0,31.07,0.39
Devin Booker,G,PHX,88,23.4,3.6,4.5,0.8,0.2,3.2,34.27,0.39
Marcus Smart,G,BOS,80,14.3,3.1,5.6,1.8,0.4,2.0,31.02,0.39
John Collins,C-F,ATL,84,17.8,7.4,1.4,0.5,1.2,1.3,32.58,0.39
Mike Conley,G,UTA,85,17.3,3.4,5.6,1.4,0.1,2.0,32.28,0.38
Dennis Schroder,G,LAL,77,15.6,3.8,5.0,1.2,0.2,2.8,29.06,0.38
Michael Porter Jr.,F,DEN,82,16.4,7.5,1.0,0.8,1.0,1.1,31.2,0.38
Jrue Holiday,G,MIL,86,15.9,4.4,4.9,1.6,0.4,1.9,32.63,0.38
Deandre Ayton,C,PHX,84,14.0,10.9,1.4,0.4,1.2,1.7,32.28,0.38
Montrezl Harrell,C-F,LAL,82,15.7,7.5,1.3,0.8,1.0,1.2,30.85,0.38
Kyle Anderson,F-G,MEM,81,13.9,6.0,3.3,1.1,0.6,1.4,29.75,0.37
Ricky Rubio,G,MIN,75,10.0,3.6,7.3,1.6,0.1,2.4,27.97,0.37
Darius Garland,G,CLE,77,16.1,2.5,5.8,1.1,0.1,3.0,28.4,0.37
OG Anunoby,F,TOR,78,13.3,5.7,1.5,1.6,0.7,1.5,27.79,0.36
Nicolas Claxton,C-F,BKN,74,10.7,5.5,1.2,0.8,2.0,0.8,26.7,0.36
Donte DiVincenzo,G,MIL,77,12.2,5.6,3.2,1.3,0.2,1.4,26.82,0.35
Devonte' Graham,G,CHA,78,14.4,2.9,5.5,1.0,0.0,1.7,27.43,0.35
Mason Plumlee,C-F,DET,80,9.6,8.5,3.4,0.8,0.9,1.8,28.2,0.35
Jae'Sean Tate,F,HOU,77,12.0,6.1,2.0,1.3,0.6,1.6,26.42,0.34
Jordan Clarkson,G,UTA,84,18.7,3.7,2.6,1.0,0.2,1.9,28.74,0.34
Jordan Poole,G,GSW,72,16.0,2.5,2.5,0.9,0.0,0.9,24.55,0.34
James Wiseman,C,GSW,79,14.3,7.2,0.7,0.4,1.3,1.9,27.19,0.34
Tyler Herro,G,MIA,80,15.1,5.2,3.0,0.6,0.4,2.2,26.64,0.33
Robert Covington,F,POR,77,8.6,6.4,1.7,1.5,1.1,1.2,25.43,0.33
Danilo Gallinari,F,ATL,79,16.1,4.7,1.8,0.8,0.3,1.3,26.44,0.33
Will Barton,G,DEN,75,12.8,3.9,3.1,0.8,0.4,1.6,24.13,0.32
Josh Richardson,F-G,DAL,78,14.0,3.5,2.6,1.1,0.4,1.7,24.9,0.32
Malik Monk,G,CHA,79,16.5,3.8,2.3,0.7,0.1,1.8,25.11,0.32
Enes Kanter,C,POR,80,9.8,9.3,0.9,0.4,0.9,1.0,25.21,0.32
Josh Jackson,F-G,DET,76,13.0,4.2,2.2,0.9,0.8,2.2,24.24,0.32
Brook Lopez,C,MIL,78,11.7,5.3,0.8,0.5,1.5,1.0,24.26,0.31
Maxi Kleber,F,DAL,75,9.5,6.8,1.3,0.6,1.0,0.8,23.61,0.31
Bojan Bogdanovic,F,UTA,78,15.8,4.2,1.9,0.6,0.1,1.5,24.29,0.31
Chris Boucher,C-F,TOR,80,11.7,5.4,0.8,0.5,1.5,0.6,24.78,0.31
T.J. McConnell,G,IND,78,6.7,3.5,6.0,1.7,0.3,2.0,23.9,0.31
