PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Seth Curry,G,PHI,76,0.0,12.3,2.3,2.5,0.7,0.1,1.1,20.11,0.26
Enes Kanter,C,POR,81,1.0,8.4,7.6,0.8,0.4,0.6,0.8,22.92,0.26
Jeff Green,F,BKN,76,0.0,10.6,3.8,1.6,0.5,0.4,0.8,19.46,0.26
Doug McDermott,F,IND,77,0.0,13.1,3.6,1.3,0.3,0.1,0.8,19.77,0.26
Facundo Campazzo,G,DEN,73,0.0,7.4,2.3,3.8,1.1,0.3,1.4,18.66,0.26
Davis Bertans,F,WAS,77,0.0,12.4,3.4,1.0,0.7,0.3,0.8,20.18,0.26
Austin Rivers,G,DEN,75,0.0,9.5,2.6,2.9,1.0,0.1,1.2,19.07,0.25
Danuel House Jr.,F-G,HOU,73,0.0,9.1,3.6,1.7,0.6,0.4,1.0,17.97,0.25
De'Anthony Melton,G,MEM,77,1.0,8.8,2.8,2.3,1.1,0.5,1.3,21.11,0.25
Ish Smith,G,WAS,73,0.0,6.2,3.2,4.2,0.9,0.2,1.1,18.54,0.25
