PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Fred VanVleet,G,TOR,85,18.0,4.0,7.0,5.0,4.0,2.0,58.3,0.69
Jrue Holiday,G,MIL,86,28.0,8.0,6.0,4.0,1.0,4.0,57.6,0.67
Devin Booker,G,PHX,88,45.0,4.0,4.0,1.0,1.0,5.0,56.8,0.65
Kyrie Irving,G,BKN,91,31.0,6.0,12.0,1.0,0.0,2.0,57.2,0.63
Ja Morant,G,MEM,86,36.0,2.0,7.0,3.0,0.0,5.0,52.9,0.62
OG Anunoby,F,TOR,78,20.0,11.0,3.0,3.0,1.0,2.0,47.7,0.61
Jerami Grant,F,DET,83,30.0,2.0,4.0,1.0,3.0,1.0,49.4,0.6
Anthony Edwards,G,MIN,77,24.0,2.0,3.0,3.0,3.0,3.0,45.9,0.6
Mike Conley,G,UTA,85,26.0,4.0,7.0,4.0,0.0,4.0,49.3,0.58
Nikola Vucevic,C,CHI,87,24.0,10.0,3.0,2.0,1.0,0.0,49.5,0.57
Karl-Anthony Towns,C-F,MIN,89,18.0,17.0,6.0,0.0,2.0,3.0,50.4,0.57
Damian Lillard,G,POR,94,33.0,4.0,10.0,1.0,0.0,2.0,53.8,0.57
Moses Brown,C,OKC,67,20.0,12.0,0.0,0.0,1.0,0.0,37.4,0.56
Marcus Smart,G,BOS,80,17.0,5.0,7.0,2.0,1.0,0.0,42.5,0.53
Jonas Valanciunas,C,MEM,82,16.0,14.0,5.0,1.0,0.0,0.0,43.3,0.53
Julius Randle,C-F,NYK,87,26.0,12.0,6.0,0.0,0.0,4.0,45.4,0.52
Kristaps Porzingis,C-F,DAL,86,19.0,8.0,2.0,2.0,3.0,2.0,44.6,0.52
CJ McCollum,G,POR,88,24.0,3.0,6.0,1.0,2.0,1.0,44.6,0.51
Bojan Bogdanovic,F,UTA,78,23.0,5.0,3.0,2.0,0.0,0.0,39.5,0.51
Gary Trent Jr.,F-G,TOR,78,31.0,2.0,0.0,2.0,0.0,0.0,39.4,0.51
Jayson Tatum,F-G,BOS,90,25.0,9.0,3.0,3.0,0.0,3.0,46.3,0.51
Kyle Anderson,F-G,MEM,81,18.0,11.0,1.0,0.0,3.0,2.0,39.7,0.49
Bam Adebayo,C-F,MIA,88,16.0,8.0,7.0,1.0,2.0,2.0,43.1,0.49
Thaddeus Young,F,CHI,80,19.0,10.0,4.0,1.0,0.0,1.0,39.0,0.49
Luka Doncic,F-G,DAL,93,36.0,8.0,5.0,0.0,0.0,8.0,45.1,0.48
DeMar DeRozan,F-G,SAS,87,26.0,5.0,7.0,0.0,1.0,4.0,41.5,0.48
Chris Paul,G,PHX,88,19.0,3.0,14.0,0.0,0.0,1.0,42.6,0.48
Svi Mykhailiuk,F-G,OKC,74,22.0,9.0,0.0,0.0,2.0,4.0,34.8,0.47
Hamidou Diallo,G,DET,77,19.0,7.0,3.0,1.0,1.0,2.0,35.9,0.47
Jakob Poeltl,C,SAS,78,12.0,14.0,1.0,1.0,1.0,0.0,36.3,0.47
Christian Wood,F,HOU,85,14.0,8.0,3.0,2.0,3.0,3.0,40.1,0.47
Richaun Holmes,C-F,SAC,81,14.0,15.0,0.0,0.0,2.0,1.0,37.0,0.46
Kemba Walker,G,BOS,85,22.0,5.0,6.0,1.0,0.0,1.0,39.0,0.46
Dennis Schroder,G,LAL,77,17.0,3.0,8.0,1.0,1.0,3.0,35.6,0.46
Robert Covington,F,POR,77,16.0,6.0,1.0,3.0,1.0,1.0,35.7,0.46
Joe Harris,F-G,BKN,79,28.0,6.0,0.0,0.0,0.0,0.0,35.2,0.45
Giannis Antetokounmpo,F,MIL,96,25.0,10.0,4.0,0.0,3.0,9.0,43.0,0.45
Jaylen Brown,F-G,BOS,89,24.0,4.0,1.0,4.0,0.0,3.0,39.3,0.44
Harrison Barnes,F,SAC,80,6.0,14.0,5.0,1.0,1.0,2.0,34.3,0.43
