PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Chris Paul,G,PHX,89,17.0,5.0,15.0,0.0,1.0,0.0,48.5,0.54
Nikola Jokic,C,DEN,96,24.0,13.0,6.0,1.0,0.0,2.0,49.6,0.52
Devin Booker,G,PHX,89,18.0,10.0,2.0,1.0,0.0,2.0,34.0,0.38
Paul Millsap,F,DEN,79,11.0,6.0,2.0,0.0,2.0,3.0,24.2,0.31
Jae Crowder,F,PHX,77,11.0,5.0,0.0,1.0,1.0,0.0,23.0,0.3
Deandre Ayton,C,PHX,85,15.0,10.0,0.0,0.0,0.0,3.0,24.0,0.28
Torrey Craig,F,PHX,79,10.0,4.0,3.0,0.0,1.0,0.0,22.3,0.28
Will Barton,G,DEN,77,10.0,1.0,3.0,0.0,1.0,0.0,18.7,0.24
Michael Porter Jr.,F,DEN,85,11.0,6.0,1.0,0.0,0.0,1.0,18.7,0.22
Mikal Bridges,F,PHX,83,16.0,2.0,0.0,0.0,0.0,0.0,18.4,0.22
Shaquille Harrison,G,DEN,73,0.0,3.0,3.0,1.0,1.0,1.0,13.1,0.18
Dario Saric,C-F,PHX,79,8.0,4.0,1.0,0.0,0.0,0.0,14.3,0.18
Cameron Johnson,F,PHX,77,7.0,3.0,0.0,1.0,0.0,0.0,13.6,0.18
Monte Morris,G,DEN,79,3.0,5.0,3.0,0.0,0.0,0.0,13.5,0.17
Facundo Campazzo,G,DEN,74,3.0,4.0,2.0,1.0,0.0,1.0,12.8,0.17
JaVale McGee,C-F,DEN,78,3.0,1.0,1.0,0.0,2.0,0.0,11.7,0.15
Austin Rivers,G,DEN,74,6.0,0.0,1.0,1.0,0.0,0.0,10.5,0.14
Cameron Payne,G,PHX,77,7.0,3.0,1.0,0.0,0.0,1.0,11.1,0.14
Frank Kaminsky,C-F,PHX,79,5.0,2.0,2.0,0.0,0.0,0.0,10.4,0.13
JaMychal Green,C-F,DEN,78,4.0,5.0,1.0,0.0,0.0,2.0,9.5,0.12
E'Twaun Moore,G,PHX,73,7.0,1.0,1.0,0.0,0.0,1.0,8.7,0.12
Markus Howard,G,DEN,67,6.0,0.0,1.0,0.0,0.0,0.0,7.5,0.11
Vlatko Cancar,F,DEN,70,5.0,1.0,0.0,0.0,0.0,0.0,6.2,0.09
Aaron Gordon,F,DEN,79,6.0,1.0,0.0,0.0,0.0,1.0,6.2,0.08
Zeke Nnaji,C-F,DEN,73,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.08
Jevon Carter,G,PHX,74,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.07
Langston Galloway,G,PHX,76,0.0,1.0,0.0,0.0,1.0,0.0,4.2,0.06
Jalen Smith,C-F,PHX,72,0.0,2.0,0.0,0.0,0.0,0.0,2.4,0.03
Bol Bol,C-F,DEN,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty-Shon Alexander,G,PHX,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
