PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kevin Durant,F,BKN,96,4,0.0,23.75,5.25,6.25,0.0,0.75,5.5,36.17,0.38
Naji Marshall,F,NOP,68,9,0.0,9.11,5.78,3.67,1.0,0.56,0.89,25.32,0.37
T.J. McConnell,G,IND,78,10,0.0,11.3,4.2,6.5,1.5,0.3,2.4,29.09,0.37
OG Anunoby,F,TOR,79,8,0.0,15.25,4.88,2.75,1.38,0.38,1.62,28.85,0.37
Chuma Okeke,F,ORL,76,9,0.0,11.67,5.11,3.22,1.11,1.0,1.11,27.86,0.37
Harrison Barnes,F,SAC,80,10,0.0,14.8,6.7,2.9,1.1,0.3,1.9,29.49,0.37
Robert Covington,F,POR,77,10,1.0,10.4,6.3,1.6,1.5,1.5,0.8,30.56,0.37
Dorian Finney-Smith,F,DAL,73,10,0.0,11.0,7.6,1.6,0.9,0.8,0.4,27.22,0.37
Enes Kanter,C,POR,81,10,1.0,10.8,12.2,1.5,0.3,0.6,1.5,30.89,0.36
LaMarcus Aldridge,C-F,BKN,81,5,0.0,12.8,4.8,2.6,0.6,2.2,1.4,29.46,0.36
Cole Anthony,G,ORL,74,6,0.0,12.33,5.0,5.0,0.33,0.33,1.33,26.5,0.36
Jae'Sean Tate,F,HOU,78,10,0.0,12.9,5.1,3.3,1.5,0.4,1.5,28.17,0.36
Bruce Brown,F-G,BKN,77,10,0.0,9.4,6.4,2.6,1.6,0.7,1.3,26.58,0.35
D'Angelo Russell,G,MIN,83,7,0.0,19.43,2.14,4.57,0.71,0.14,2.71,28.71,0.35
Ricky Rubio,G,MIN,76,8,0.0,9.12,3.5,5.38,1.88,0.12,1.12,26.26,0.35
RJ Barrett,F-G,NYK,80,10,1.0,17.2,3.9,2.1,1.1,0.4,1.6,29.93,0.35
Norman Powell,"['G', 'G']",POR,82,10,0.0,16.7,3.5,1.7,1.5,0.5,1.6,27.85,0.34
Moses Brown,C,OKC,77,10,1.0,10.8,10.0,0.0,0.6,1.1,1.4,28.5,0.34
Reggie Jackson,G,LAC,77,10,0.0,14.5,3.9,3.8,0.7,0.3,1.4,26.48,0.34
Jusuf Nurkic,C,POR,80,8,0.0,8.38,7.25,4.0,1.0,0.88,2.25,26.45,0.33
Tyrese Haliburton,G,SAC,82,10,0.0,11.7,2.1,5.5,1.6,0.4,1.3,27.17,0.33
Theo Maledon,G,OKC,75,10,0.0,13.6,4.0,3.4,0.9,0.3,2.8,24.3,0.32
Darius Bazley,F-G,OKC,76,4,0.0,16.25,6.25,2.0,0.5,0.0,3.75,24.5,0.32
Terrence Ross,F-G,ORL,77,10,0.0,14.2,3.1,2.7,0.8,0.4,1.3,24.27,0.32
James Johnson,F,NOP,78,10,1.0,10.5,3.8,2.9,1.0,1.3,1.6,26.71,0.32
Steven Adams,C,NOP,80,9,0.0,7.0,9.44,2.11,1.11,0.67,1.0,25.83,0.32
Kevin Huerter,F-G,ATL,74,10,0.0,13.0,2.2,3.7,0.8,0.2,0.6,23.59,0.32
Marcus Morris Sr.,F,LAC,78,8,0.0,15.25,5.12,0.88,1.0,0.12,1.38,24.71,0.32
Eric Bledsoe,G,NOP,77,10,0.0,13.0,3.9,3.1,0.7,0.4,2.1,23.53,0.31
Tyler Herro,G,MIA,79,10,1.0,13.2,3.4,2.8,1.0,0.4,1.2,26.48,0.31
Nicolas Batum,F-G,LAC,77,10,0.0,8.0,5.6,2.2,1.0,1.2,1.1,23.52,0.31
Nerlens Noel,C-F,NYK,78,9,0.0,5.11,6.89,0.78,1.11,2.56,1.22,24.32,0.31
Jalen McDaniels,C-F,CHA,70,9,0.0,10.78,3.22,1.67,1.44,0.44,1.0,21.81,0.31
Ivica Zubac,C,LAC,79,10,0.0,10.5,8.0,1.5,0.2,0.6,1.2,23.55,0.3
Duncan Robinson,F,MIA,75,10,0.0,14.5,2.7,2.3,0.5,0.5,1.4,22.79,0.3
Tony Bradley,C-F,OKC,76,10,0.0,9.4,7.4,1.1,0.4,1.1,1.3,23.13,0.3
Jeff Green,F,BKN,76,10,0.0,13.0,3.6,2.2,0.5,0.5,1.0,22.62,0.3
Cody Zeller,C-F,CHA,79,9,0.0,10.22,8.22,1.67,0.56,0.33,1.22,24.03,0.3
Josh Richardson,F-G,DAL,77,9,0.0,10.78,4.0,3.0,0.78,0.56,0.78,23.3,0.3
Reggie Bullock,F-G,NYK,73,10,0.0,12.9,3.2,1.5,1.1,0.0,0.6,21.69,0.3
