PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,86,25.0,14.0,14.0,1.0,0.0,3.0,62.8,0.73
Kevin Porter Jr.,F-G,HOU,75,22.0,5.0,14.0,2.0,0.0,4.0,51.0,0.68
De'Aaron Fox,G,SAC,87,43.0,6.0,6.0,1.0,0.0,4.0,58.2,0.67
Brandon Ingram,F,NOP,85,34.0,6.0,7.0,1.0,2.0,5.0,55.7,0.66
Jonas Valanciunas,C,MEM,82,26.0,14.0,2.0,0.0,3.0,2.0,52.8,0.64
Stephen Curry,G,GSW,96,53.0,6.0,4.0,0.0,0.0,5.0,61.2,0.64
Donovan Mitchell,G,UTA,88,42.0,3.0,6.0,1.0,0.0,3.0,54.6,0.62
Julius Randle,C-F,NYK,87,34.0,10.0,4.0,2.0,1.0,7.0,54.0,0.62
Christian Wood,F,HOU,85,25.0,15.0,3.0,2.0,0.0,3.0,50.5,0.59
Draymond Green,F,GSW,80,18.0,7.0,7.0,4.0,0.0,2.0,46.9,0.59
Nikola Jokic,C,DEN,95,27.0,12.0,8.0,1.0,1.0,4.0,55.4,0.58
Nikola Vucevic,C,CHI,87,17.0,10.0,1.0,5.0,1.0,0.0,48.5,0.56
Bradley Beal,G,WAS,90,34.0,3.0,5.0,1.0,0.0,0.0,48.1,0.53
Harrison Barnes,F,SAC,80,16.0,11.0,1.0,3.0,1.0,1.0,41.7,0.52
Joel Embiid,C-F,PHI,95,36.0,7.0,2.0,1.0,0.0,1.0,49.4,0.52
Bojan Bogdanovic,F,UTA,76,33.0,5.0,1.0,0.0,0.0,2.0,38.5,0.51
Zion Williamson,F,NOP,89,30.0,6.0,4.0,0.0,1.0,3.0,43.2,0.49
Luka Doncic,F-G,DAL,94,32.0,4.0,4.0,1.0,1.0,4.0,44.8,0.48
Nerlens Noel,C-F,NYK,77,6.0,9.0,2.0,4.0,2.0,1.0,36.8,0.48
Taj Gibson,F,NYK,75,8.0,10.0,0.0,2.0,3.0,0.0,35.0,0.47
Zach LaVine,F-G,CHI,88,21.0,4.0,9.0,0.0,2.0,4.0,41.3,0.47
Drew Eubanks,C-F,SAS,71,10.0,10.0,1.0,1.0,2.0,0.0,32.5,0.46
Maurice Harkless,F-G,SAC,72,15.0,3.0,5.0,2.0,0.0,0.0,32.1,0.45
Devin Booker,G,PHX,89,24.0,7.0,7.0,0.0,1.0,6.0,39.9,0.45
Deandre Ayton,C,PHX,84,18.0,8.0,0.0,3.0,1.0,3.0,36.6,0.44
Michael Porter Jr.,F,DEN,82,24.0,9.0,2.0,0.0,0.0,2.0,35.8,0.44
Jae Crowder,F,PHX,77,26.0,2.0,2.0,1.0,0.0,1.0,33.4,0.43
Jae'Sean Tate,F,HOU,77,10.0,5.0,4.0,3.0,1.0,1.0,33.0,0.43
Jamal Murray,G,DEN,86,17.0,4.0,4.0,3.0,1.0,4.0,35.8,0.42
Dillon Brooks,F-G,MEM,76,17.0,7.0,2.0,1.0,0.0,0.0,31.4,0.41
Dejounte Murray,G,SAS,83,17.0,5.0,6.0,1.0,0.0,1.0,34.0,0.41
Chris Paul,G,PHX,88,9.0,4.0,10.0,2.0,0.0,0.0,34.8,0.4
Kyle Anderson,F-G,MEM,81,5.0,5.0,6.0,4.0,1.0,3.0,32.0,0.4
Furkan Korkmaz,F-G,PHI,73,20.0,2.0,1.0,2.0,0.0,1.0,28.9,0.4
Joe Ingles,F-G,UTA,81,18.0,4.0,6.0,0.0,1.0,3.0,31.799999999999997,0.39
Dorian Finney-Smith,F,DAL,73,12.0,11.0,1.0,1.0,0.0,1.0,28.7,0.39
Wendell Carter Jr.,C-F,ORL,80,15.0,8.0,4.0,1.0,0.0,3.0,30.6,0.38
