PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Mikal Bridges,F,PHX,83,1.0,14.6,4.5,2.1,1.2,0.8,0.9,30.25,0.34
Derrick Rose,G,NYK,82,1.0,15.5,2.8,4.4,1.0,0.3,1.8,29.56,0.34
Jaren Jackson Jr.,C-F,MEM,83,0.0,14.0,5.6,1.0,1.0,1.6,1.4,28.62,0.34
Danny Green,G,PHI,76,0.0,11.4,4.3,2.0,1.6,0.8,1.2,25.56,0.34
Reggie Bullock,F-G,NYK,75,0.0,13.5,4.2,1.8,0.9,0.3,0.9,23.94,0.32
Daniel Gafford,C-F,WAS,78,1.0,9.9,6.5,0.9,0.7,1.8,1.3,27.25,0.32
Bojan Bogdanovic,F,UTA,77,1.0,16.0,3.7,1.7,0.6,0.1,1.6,25.49,0.31
Seth Curry,G,PHI,76,0.0,14.1,2.8,2.8,0.9,0.2,1.2,23.76,0.31
Alec Burks,G,NYK,78,0.0,12.8,4.4,2.2,0.7,0.3,1.0,23.38,0.3
Rui Hachimura,F,WAS,79,0.0,13.1,5.2,1.4,0.7,0.2,1.2,22.94,0.29
Kentavious Caldwell-Pope,G,LAL,75,0.0,11.6,3.2,2.3,1.0,0.3,1.2,21.59,0.29
Raul Neto,G,WAS,75,0.0,10.6,3.0,2.6,1.5,0.1,1.1,21.8,0.29
Joe Ingles,F-G,UTA,82,1.0,11.5,3.3,4.4,0.7,0.2,1.6,25.16,0.28
Jae Crowder,F,PHX,77,0.0,10.2,4.7,1.8,0.8,0.5,0.9,21.54,0.28
Royce O'Neale,F,UTA,73,0.0,7.1,6.1,2.4,0.8,0.4,1.2,20.42,0.28
Kyle Kuzma,F,LAL,77,0.0,11.5,5.4,1.5,0.3,0.6,1.5,21.43,0.28
Alex Caruso,G,LAL,73,0.0,8.2,3.6,3.4,1.3,0.3,1.7,20.72,0.28
De'Anthony Melton,G,MEM,77,1.0,9.4,3.2,2.4,1.1,0.5,1.2,22.44,0.27
Cameron Payne,G,PHX,77,0.0,9.7,2.5,3.5,0.7,0.3,1.3,19.65,0.26
Grayson Allen,G,MEM,77,0.0,10.9,3.2,2.0,0.9,0.2,1.1,19.94,0.26
Torrey Craig,F,PHX,79,0.0,7.5,5.4,1.4,0.9,0.7,0.7,20.18,0.26
Danilo Gallinari,F,ATL,81,0.0,12.6,3.7,1.3,0.6,0.2,0.8,20.59,0.25
Ish Smith,G,WAS,73,0.0,6.0,3.2,3.4,0.7,0.2,1.0,16.64,0.23
Davis Bertans,F,WAS,77,0.0,10.9,2.8,0.9,0.6,0.2,0.7,17.31,0.22
Desmond Bane,G,MEM,74,0.0,8.8,3.0,1.6,0.6,0.3,0.9,16.6,0.22
Tyus Jones,G,MEM,75,0.0,6.2,1.8,3.3,0.8,0.1,0.7,15.31,0.2
Brandon Clarke,F-G,MEM,81,0.0,6.2,3.6,1.0,0.6,0.5,0.4,14.92,0.18
Taj Gibson,F,NYK,77,0.0,4.4,4.3,0.5,0.5,0.8,0.5,13.71,0.18
Lou Williams,G,ATL,79,0.0,7.7,1.5,2.3,0.5,0.1,1.1,13.65,0.17
Derrick Favors,F,UTA,79,0.0,4.3,4.4,0.5,0.4,0.8,0.5,13.43,0.17
Dwight Howard,C-F,PHI,80,0.0,4.8,5.4,0.6,0.3,0.6,1.0,13.88,0.17
Alex Len,C,WAS,76,0.0,5.3,3.4,0.6,0.2,0.8,0.7,12.58,0.17
Dario Saric,C-F,PHX,79,0.0,6.6,3.2,1.0,0.6,0.0,0.8,12.94,0.16
Robin Lopez,C,WAS,76,0.0,6.4,3.0,0.5,0.2,0.6,0.8,12.35,0.16
Elfrid Payton,G,NYK,77,0.0,6.0,2.1,2.0,0.5,0.1,1.1,12.22,0.16
De'Andre Hunter,F-G,ATL,81,0.0,7.6,2.5,0.9,0.4,0.3,0.7,13.35,0.16
Immanuel Quickley,G,NYK,79,0.0,7.7,1.6,1.4,0.3,0.2,0.6,12.62,0.16
Tony Snell,G,ATL,74,0.0,5.5,2.5,1.0,0.3,0.2,0.5,11.0,0.15
Furkan Korkmaz,F-G,PHI,76,1.0,6.7,1.6,1.1,0.6,0.1,0.6,13.77,0.15
Frank Kaminsky,C-F,PHX,79,0.0,4.9,3.2,1.2,0.2,0.2,0.2,11.54,0.15
Xavier Tillman,F,MEM,76,0.0,4.5,3.5,1.1,0.3,0.2,0.3,11.55,0.15
George Hill,G,PHI,77,0.0,5.9,1.4,1.7,0.6,0.1,0.8,11.43,0.15
Shake Milton,F-G,PHI,78,0.0,6.4,1.3,1.5,0.3,0.2,0.9,10.81,0.14
Georges Niang,F,UTA,73,0.0,6.0,2.0,0.7,0.3,0.1,0.6,10.05,0.14
Wesley Matthews,F-G,LAL,73,0.0,4.0,1.4,0.8,0.6,0.2,0.4,8.88,0.12
Chandler Hutchison,F-G,WAS,73,0.0,3.7,2.8,0.7,0.4,0.2,0.8,9.11,0.12
