PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Karl-Anthony Towns,C-F,MIN,89,39.0,14.0,5.0,1.0,1.0,2.0,67.3,0.76
Jrue Holiday,G,MIL,86,33.0,7.0,11.0,1.0,1.0,2.0,61.9,0.72
Caris LeVert,G,IND,83,26.0,4.0,9.0,3.0,1.0,5.0,51.3,0.62
Jakob Poeltl,C,SAS,78,14.0,13.0,3.0,2.0,3.0,2.0,47.1,0.6
Russell Westbrook,G,WAS,86,26.0,14.0,5.0,1.0,0.0,4.0,49.3,0.57
Tobias Harris,F,PHI,86,32.0,5.0,4.0,1.0,1.0,2.0,48.0,0.56
Elfrid Payton,G,NYK,74,11.0,6.0,9.0,2.0,1.0,1.0,39.7,0.54
Jordan McLaughlin,G,MIN,73,12.0,6.0,9.0,3.0,0.0,2.0,39.7,0.54
Enes Kanter,C,POR,80,12.0,17.0,4.0,1.0,1.0,2.0,42.4,0.53
Donte DiVincenzo,G,MIL,77,12.0,14.0,7.0,1.0,0.0,3.0,39.3,0.51
Brook Lopez,C,MIL,78,26.0,4.0,0.0,1.0,2.0,0.0,39.8,0.51
De'Aaron Fox,G,SAC,86,27.0,3.0,6.0,1.0,1.0,3.0,42.6,0.5
Bam Adebayo,C-F,MIA,88,18.0,11.0,5.0,1.0,1.0,1.0,43.7,0.5
Wendell Carter Jr.,C-F,ORL,80,19.0,12.0,1.0,0.0,2.0,1.0,39.9,0.5
Luka Doncic,F-G,DAL,93,26.0,8.0,6.0,1.0,1.0,4.0,46.6,0.5
Jimmy Butler,F,MIA,90,15.0,6.0,11.0,2.0,0.0,1.0,43.7,0.49
T.J. McConnell,G,IND,78,18.0,7.0,8.0,0.0,0.0,1.0,37.4,0.48
Terence Davis,G,SAC,75,27.0,3.0,1.0,0.0,2.0,2.0,36.1,0.48
Dejounte Murray,G,SAS,83,20.0,5.0,5.0,3.0,0.0,3.0,39.5,0.48
Jaden McDaniels,F,MIN,72,14.0,8.0,1.0,1.0,2.0,0.0,34.1,0.47
Collin Sexton,G,CLE,83,26.0,3.0,3.0,3.0,0.0,5.0,38.1,0.46
Myles Turner,C-F,IND,81,18.0,7.0,1.0,0.0,4.0,3.0,36.9,0.46
Julius Randle,C-F,NYK,87,29.0,8.0,3.0,0.0,0.0,3.0,40.1,0.46
Reggie Bullock,F-G,NYK,73,22.0,5.0,1.0,1.0,0.0,0.0,32.5,0.45
Donovan Mitchell,G,UTA,88,22.0,2.0,4.0,3.0,0.0,0.0,39.4,0.45
Chuma Okeke,F,ORL,72,16.0,5.0,3.0,1.0,1.0,1.0,31.5,0.44
Keldon Johnson,F-G,SAS,80,20.0,10.0,0.0,0.0,1.0,0.0,35.0,0.44
Joel Embiid,C-F,PHI,95,24.0,8.0,2.0,0.0,3.0,4.0,41.6,0.44
Ben Simmons,F-G,PHI,88,14.0,8.0,6.0,2.0,0.0,1.0,37.6,0.43
Boban Marjanovic,C,DAL,75,15.0,12.0,0.0,0.0,1.0,0.0,32.4,0.43
Aaron Holiday,G,IND,73,18.0,3.0,3.0,1.0,1.0,1.0,31.1,0.43
