PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,86,35.0,14.0,21.0,2.0,1.0,4.0,88.3,1.03
James Harden,G,BKN,95,38.0,11.0,13.0,1.0,1.0,6.0,70.7,0.74
Richaun Holmes,C-F,SAC,81,23.0,12.0,3.0,1.0,3.0,0.0,53.9,0.67
Karl-Anthony Towns,C-F,MIN,89,31.0,12.0,5.0,0.0,3.0,2.0,59.9,0.67
Domantas Sabonis,C-F,IND,87,35.0,11.0,6.0,2.0,0.0,5.0,58.2,0.67
Jayson Tatum,F-G,BOS,90,34.0,9.0,5.0,2.0,0.0,1.0,57.3,0.64
Rudy Gobert,C,UTA,88,18.0,17.0,0.0,2.0,4.0,0.0,56.4,0.64
Kelly Olynyk,C-F,HOU,74,25.0,9.0,2.0,1.0,2.0,1.0,46.8,0.63
Bam Adebayo,C-F,MIA,88,20.0,17.0,4.0,1.0,2.0,1.0,54.4,0.62
Zion Williamson,F,NOP,89,28.0,8.0,3.0,4.0,0.0,2.0,52.1,0.59
Jaden McDaniels,F,MIN,72,13.0,7.0,4.0,1.0,4.0,0.0,42.4,0.59
Kyrie Irving,G,BKN,91,27.0,7.0,3.0,3.0,1.0,0.0,51.9,0.57
Jonas Valanciunas,C,MEM,82,30.0,15.0,1.0,0.0,0.0,3.0,46.5,0.57
Isaiah Roby,F,OKC,76,12.0,9.0,3.0,3.0,2.0,0.0,42.3,0.56
Anthony Edwards,G,MIN,77,23.0,10.0,0.0,3.0,1.0,4.0,43.0,0.56
Jrue Holiday,G,MIL,86,24.0,4.0,7.0,3.0,1.0,3.0,48.3,0.56
De'Aaron Fox,G,SAC,86,24.0,3.0,5.0,2.0,2.0,0.0,47.1,0.55
Hamidou Diallo,G,DET,77,19.0,10.0,3.0,1.0,2.0,2.0,42.5,0.55
Kristaps Porzingis,C-F,DAL,86,20.0,9.0,5.0,1.0,2.0,0.0,47.3,0.55
Jakob Poeltl,C,SAS,78,17.0,11.0,2.0,0.0,3.0,2.0,40.2,0.52
Dejounte Murray,G,SAS,83,23.0,8.0,7.0,0.0,0.0,1.0,42.1,0.51
Stephen Curry,G,GSW,96,32.0,5.0,6.0,1.0,0.0,1.0,49.0,0.51
Cory Joseph,G,DET,71,17.0,4.0,5.0,2.0,1.0,2.0,36.3,0.51
Kawhi Leonard,F,LAC,96,23.0,9.0,8.0,2.0,0.0,3.0,48.8,0.51
Malcolm Brogdon,G,IND,84,26.0,4.0,8.0,0.0,0.0,0.0,42.8,0.51
Jimmy Butler,F,MIA,90,27.0,5.0,6.0,0.0,1.0,1.0,44.0,0.49
Rui Hachimura,F,WAS,77,26.0,8.0,3.0,0.0,0.0,3.0,37.1,0.48
Tyrese Haliburton,G,SAC,83,15.0,4.0,10.0,2.0,0.0,1.0,39.8,0.48
Andrew Wiggins,F-G,GSW,79,21.0,3.0,5.0,2.0,1.0,3.0,38.1,0.48
OG Anunoby,F,TOR,78,19.0,5.0,3.0,0.0,3.0,1.0,37.5,0.48
Nikola Vucevic,C,CHI,87,21.0,9.0,6.0,0.0,1.0,2.0,41.8,0.48
Giannis Antetokounmpo,F,MIL,96,32.0,6.0,3.0,0.0,1.0,2.0,44.7,0.47
Brandon Ingram,F,NOP,85,25.0,1.0,9.0,1.0,0.0,3.0,39.7,0.47
Josh Hart,G,NOP,77,15.0,15.0,3.0,0.0,1.0,4.0,36.5,0.47
Nerlens Noel,C-F,NYK,77,8.0,11.0,0.0,2.0,4.0,4.0,35.2,0.46
Terance Mann,F-G,LAC,72,14.0,6.0,6.0,0.0,1.0,0.0,33.2,0.46
Isaiah Hartenstein,C-F,CLE,74,5.0,14.0,7.0,0.0,1.0,1.0,34.3,0.46
Luka Doncic,F-G,DAL,93,25.0,3.0,7.0,2.0,0.0,3.0,42.1,0.45
Saben Lee,G,DET,75,19.0,3.0,5.0,1.0,1.0,3.0,33.1,0.44
Jae'Sean Tate,F,HOU,77,24.0,7.0,1.0,0.0,0.0,0.0,33.9,0.44
De'Anthony Melton,G,MEM,77,23.0,4.0,2.0,2.0,0.0,3.0,33.8,0.44
Robert Williams III,C-F,BOS,77,7.0,10.0,5.0,0.0,3.0,2.0,33.5,0.44
Marcus Morris Sr.,F,LAC,78,25.0,5.0,3.0,0.0,0.0,1.0,34.5,0.44
Kelly Oubre Jr.,F-G,GSW,79,18.0,11.0,0.0,1.0,0.0,0.0,34.2,0.43
John Wall,G,HOU,82,9.0,3.0,8.0,3.0,2.0,4.0,35.6,0.43
Draymond Green,F,GSW,80,11.0,5.0,9.0,1.0,1.0,3.0,33.5,0.42
Aleksej Pokusevski,C,OKC,71,21.0,6.0,2.0,0.0,0.0,2.0,29.2,0.41
Gary Trent Jr.,F-G,TOR,78,15.0,4.0,5.0,2.0,0.0,1.0,32.3,0.41
Moses Brown,C,OKC,67,6.0,9.0,0.0,2.0,2.0,1.0,27.799999999999997,0.41
Patrick Williams,F,CHI,76,14.0,6.0,4.0,1.0,1.0,2.0,31.200000000000003,0.41
Darius Garland,G,CLE,77,18.0,5.0,5.0,1.0,0.0,3.0,31.5,0.41
Desmond Bane,G,MEM,76,17.0,4.0,3.0,1.0,1.0,1.0,31.299999999999997,0.41
Myles Turner,C-F,IND,81,11.0,5.0,1.0,1.0,4.0,2.0,31.5,0.39
Tomas Satoransky,F-G,CHI,75,14.0,2.0,8.0,1.0,0.0,2.0,29.4,0.39
Luke Kennard,G,LAC,74,21.0,5.0,2.0,0.0,0.0,2.0,28.0,0.38
Buddy Hield,G,SAC,77,20.0,4.0,1.0,1.0,0.0,0.0,29.3,0.38
Collin Sexton,G,CLE,83,20.0,3.0,2.0,2.0,0.0,1.0,31.6,0.38
Dillon Brooks,F-G,MEM,76,17.0,4.0,4.0,1.0,0.0,2.0,28.8,0.38
Nickeil Alexander-Walker,G,NOP,76,17.0,7.0,3.0,0.0,0.0,1.0,28.9,0.38
James Wiseman,C,GSW,79,12.0,5.0,0.0,0.0,4.0,1.0,29.0,0.37
Saddiq Bey,F,DET,78,19.0,3.0,4.0,0.0,0.0,0.0,28.6,0.37
Tyler Herro,G,MIA,80,18.0,3.0,4.0,1.0,0.0,1.0,29.6,0.37
Ty Jerome,F-G,OKC,74,11.0,3.0,5.0,2.0,0.0,1.0,27.1,0.37
T.J. McConnell,G,IND,78,8.0,1.0,9.0,2.0,0.0,1.0,27.7,0.36
Julius Randle,C-F,NYK,87,22.0,8.0,3.0,0.0,0.0,5.0,31.1,0.36
Kemba Walker,G,BOS,85,23.0,4.0,4.0,0.0,0.0,3.0,30.799999999999997,0.36
DeMar DeRozan,F-G,SAS,87,17.0,3.0,8.0,0.0,0.0,2.0,30.6,0.35
Donovan Mitchell,G,UTA,88,19.0,2.0,4.0,1.0,1.0,3.0,30.4,0.35
Jalen Brunson,G,DAL,80,9.0,2.0,7.0,2.0,0.0,1.0,26.9,0.34
Marcus Smart,G,BOS,80,15.0,3.0,3.0,0.0,2.0,2.0,27.1,0.34
Mike Conley,G,UTA,85,18.0,4.0,5.0,0.0,0.0,1.0,29.3,0.34
