PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Giannis Antetokounmpo,F,MIL,96,47.0,12.0,2.0,1.0,3.0,4.0,72.4,0.75
Pascal Siakam,F,TOR,84,36.0,7.0,5.0,2.0,0.0,0.0,57.9,0.69
Robert Williams III,C-F,BOS,77,20.0,9.0,8.0,1.0,2.0,0.0,51.8,0.67
Karl-Anthony Towns,C-F,MIN,89,30.0,16.0,2.0,1.0,1.0,0.0,58.2,0.65
Bogdan Bogdanovic,G,ATL,76,26.0,7.0,7.0,1.0,1.0,2.0,48.9,0.64
Miles Bridges,F,CHA,75,23.0,10.0,1.0,2.0,1.0,1.0,44.5,0.59
Damian Lillard,G,POR,94,32.0,4.0,5.0,3.0,1.0,3.0,53.3,0.57
Clint Capela,C,ATL,86,14.0,10.0,0.0,2.0,6.0,2.0,48.0,0.56
Chris Paul,G,PHX,88,17.0,5.0,12.0,3.0,0.0,1.0,49.0,0.56
Theo Maledon,G,OKC,75,33.0,5.0,3.0,1.0,0.0,5.0,41.5,0.55
Dennis Schroder,G,LAL,77,17.0,4.0,8.0,4.0,0.0,5.0,40.8,0.53
Anthony Edwards,G,MIN,77,22.0,3.0,6.0,1.0,2.0,3.0,40.6,0.53
Khris Middleton,F,MIL,86,20.0,7.0,8.0,3.0,0.0,5.0,44.4,0.52
Jrue Holiday,G,MIL,86,22.0,4.0,10.0,2.0,0.0,3.0,44.8,0.52
Gary Trent Jr.,F-G,TOR,78,24.0,5.0,1.0,1.0,2.0,0.0,40.5,0.52
Harrison Barnes,F,SAC,80,26.0,5.0,5.0,1.0,1.0,5.0,40.5,0.51
Lou Williams,G,ATL,80,19.0,4.0,8.0,1.0,1.0,1.0,40.8,0.51
Thaddeus Young,F,CHI,80,25.0,7.0,3.0,1.0,0.0,1.0,39.9,0.5
Jaylen Brown,F-G,BOS,89,22.0,11.0,2.0,2.0,0.0,1.0,43.2,0.49
Kyle Kuzma,F,LAL,76,30.0,5.0,3.0,0.0,0.0,3.0,37.5,0.49
Devin Booker,G,PHX,88,32.0,2.0,5.0,0.0,0.0,0.0,41.9,0.48
Devonte' Graham,G,CHA,78,12.0,3.0,6.0,5.0,0.0,2.0,37.6,0.48
Malachi Flynn,G,TOR,71,16.0,5.0,5.0,2.0,0.0,2.0,33.5,0.47
