PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Domantas Sabonis,C-F,IND,87,2,1.0,17.0,15.0,7.5,0.5,1.0,3.0,49.75,0.55
Donovan Mitchell,G,UTA,88,5,1.0,35.6,4.8,4.2,0.6,0.2,1.4,50.66,0.55
Jimmy Butler,F,MIA,91,5,0.0,22.6,5.2,6.8,3.0,0.4,1.8,47.44,0.52
Chris Boucher,C-F,TOR,80,5,1.0,18.2,9.6,1.2,1.0,2.4,0.8,42.92,0.51
Clint Capela,C,ATL,86,4,2.0,19.5,13.75,1.25,0.25,1.75,1.25,46.62,0.5
Paul George,F,LAC,90,4,3.0,29.25,5.0,5.0,1.5,0.25,2.75,51.25,0.5
Devin Booker,G,PHX,89,5,3.0,29.2,5.2,5.0,0.8,0.4,3.0,49.54,0.49
Caris LeVert,G,IND,83,5,2.0,21.8,5.4,4.8,1.2,1.2,1.6,45.08,0.49
Jayson Tatum,F-G,BOS,90,5,1.0,29.6,8.4,3.8,0.6,0.2,3.6,46.18,0.49
Malcolm Brogdon,G,IND,84,2,1.0,20.0,6.5,7.5,1.0,0.0,0.5,43.55,0.49
Malachi Flynn,G,TOR,71,5,0.0,12.4,4.8,6.2,2.0,1.0,2.6,33.86,0.48
Deandre Ayton,C,PHX,84,5,0.0,19.0,10.2,1.2,1.4,1.6,2.2,39.84,0.47
Pascal Siakam,F,TOR,83,4,1.0,23.0,5.0,3.25,1.0,1.5,2.75,40.62,0.47
Enes Kanter,C,POR,81,5,1.0,13.4,15.4,1.8,0.4,1.0,1.8,38.98,0.46
Bam Adebayo,C-F,MIA,88,5,2.0,18.0,7.8,5.4,1.2,0.8,1.6,43.86,0.45
Miles Bridges,F,CHA,75,5,0.0,19.6,6.6,2.0,1.0,0.6,2.4,32.92,0.44
Chris Paul,G,PHX,88,5,1.0,16.6,5.0,8.6,1.8,0.0,1.8,41.1,0.44
Rudy Gobert,C,UTA,88,5,0.0,13.2,15.2,2.0,0.8,1.0,1.8,38.04,0.43
Jaylen Brown,F-G,BOS,89,5,1.0,22.4,6.4,2.0,0.8,1.4,2.2,39.48,0.42
Bogdan Bogdanovic,G,ATL,76,5,3.0,19.4,4.0,3.4,1.2,0.2,1.6,37.9,0.42
Devonte' Graham,G,CHA,78,5,0.0,14.8,3.0,5.8,2.0,0.2,1.6,32.1,0.41
Terry Rozier,G,CHA,82,5,0.0,18.4,4.8,3.4,1.2,0.8,1.6,33.66,0.41
CJ McCollum,G,POR,87,5,1.0,21.2,4.0,3.8,0.8,0.6,1.2,36.7,0.4
T.J. McConnell,G,IND,78,5,0.0,12.2,4.2,8.2,1.2,0.2,2.8,30.94,0.4
Talen Horton-Tucker,G,LAL,75,4,0.0,14.25,3.75,4.75,1.75,0.0,2.5,28.62,0.38
Marcus Smart,G,BOS,80,5,0.0,16.2,3.2,5.8,1.0,0.4,2.2,30.74,0.38
Dennis Schroder,G,LAL,77,5,0.0,14.0,3.0,8.0,0.8,0.0,3.6,28.4,0.37
Kemba Walker,G,BOS,85,4,0.0,14.25,4.25,6.75,1.0,0.25,1.5,31.72,0.37
DeAndre' Bembry,F-G,TOR,72,4,0.0,10.0,4.25,2.5,2.0,1.0,2.0,25.85,0.36
Andre Drummond,C,LAL,83,3,0.0,12.67,11.0,1.0,1.33,0.67,3.33,30.03,0.36
Tony Bradley,C-F,OKC,76,5,0.0,11.2,8.4,1.6,0.4,1.4,1.4,27.68,0.36
Reggie Jackson,G,LAC,77,5,0.0,15.0,3.6,4.0,0.8,0.4,1.2,27.72,0.36
Jusuf Nurkic,C,POR,80,3,0.0,8.33,7.33,4.0,1.0,1.33,2.0,28.13,0.35
Tyler Herro,G,MIA,79,5,1.0,15.6,3.6,2.4,1.2,0.4,1.2,29.12,0.34
Kevin Huerter,F-G,ATL,76,5,0.0,12.2,2.6,4.4,1.0,0.4,0.4,25.72,0.34
Goga Bitadze,C-F,IND,73,5,0.0,7.6,5.2,2.6,0.4,2.2,0.6,24.94,0.34
Kentavious Caldwell-Pope,G,LAL,75,5,0.0,15.0,3.4,2.8,0.8,0.4,1.6,25.28,0.34
Gary Trent Jr.,F-G,TOR,78,5,1.0,20.0,3.2,2.0,0.4,0.0,1.4,28.64,0.34
Cody Zeller,C-F,CHA,79,5,0.0,11.0,9.2,1.8,0.6,0.6,1.6,26.74,0.34
Markieff Morris,F,LAL,74,5,0.0,13.4,5.0,1.6,1.0,0.6,1.8,24.8,0.34
Robert Williams III,C-F,BOS,77,5,1.0,8.4,8.4,1.8,0.6,1.6,1.4,28.38,0.34
Damian Lillard,G,POR,94,5,0.0,17.8,3.2,6.2,0.8,0.4,2.6,31.94,0.34
Norman Powell,"['G', 'G']",POR,82,5,0.0,17.2,4.0,1.2,1.2,0.4,1.6,27.0,0.33
Kenrich Williams,F-G,OKC,76,5,0.0,9.2,5.2,4.6,1.0,0.2,1.0,24.94,0.33
Jalen McDaniels,C-F,CHA,70,5,0.0,11.6,3.2,2.2,0.8,0.6,0.2,22.74,0.32
Brad Wanamaker,G,CHA,72,5,0.0,10.2,2.6,5.0,1.2,0.2,2.2,22.82,0.32
Marcus Morris Sr.,F,LAC,78,5,0.0,15.4,5.4,0.4,1.2,0.2,1.4,25.28,0.32
Duncan Robinson,F,MIA,75,5,0.0,15.2,2.6,1.8,0.4,0.6,1.0,23.02,0.31
Bojan Bogdanovic,F,UTA,76,5,0.0,17.6,4.2,1.0,0.4,0.0,1.6,23.74,0.31
Nicolas Batum,F-G,LAC,77,5,0.0,9.6,5.4,2.0,0.8,1.0,0.6,23.88,0.31
Robert Covington,F,POR,77,5,1.0,8.0,5.0,1.6,1.2,1.2,0.8,24.8,0.3
Marc Gasol,C,LAL,75,3,0.0,9.0,4.33,2.33,0.67,1.67,3.0,21.7,0.29
Theo Maledon,G,OKC,75,5,0.0,13.6,3.4,3.2,0.4,0.4,2.8,22.08,0.29
Solomon Hill,F,ATL,70,5,0.0,5.6,6.0,2.0,1.4,0.2,0.4,20.2,0.29
Mikal Bridges,F,PHX,83,5,1.0,12.2,3.2,1.8,1.2,0.8,0.4,26.34,0.29
OG Anunoby,F,TOR,79,4,0.0,11.0,3.75,3.5,0.75,0.25,1.5,22.25,0.28
Ivica Zubac,C,LAC,79,5,0.0,9.4,7.2,2.0,0.0,0.6,1.0,21.84,0.28
Jae Crowder,F,PHX,77,5,0.0,10.8,4.2,2.6,0.8,0.2,0.8,21.94,0.28
Royce O'Neale,F,UTA,75,5,0.0,2.6,9.2,2.4,0.6,0.8,0.8,20.64,0.28
Moses Brown,C,OKC,77,5,1.0,9.0,9.2,0.0,0.2,0.8,1.2,23.84,0.28
Jeremy Lamb,F-G,IND,79,4,0.0,7.75,4.25,0.25,2.0,1.25,1.0,21.98,0.28
