PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Chuma Okeke,F,ORL,76,9,0.0,11.67,5.56,3.22,1.0,1.11,1.11,28.39,0.37
Dorian Finney-Smith,F,DAL,73,10,0.0,10.9,7.0,1.7,0.8,0.8,0.4,26.25,0.36
D'Angelo Russell,G,MIN,83,6,0.0,20.83,2.5,4.5,0.5,0.17,2.67,29.92,0.36
Ben Simmons,F-G,PHI,86,10,0.0,11.2,6.3,5.1,1.9,0.3,2.3,30.71,0.36
Dillon Brooks,F-G,MEM,76,10,0.0,17.6,2.9,2.3,0.8,0.3,1.5,26.33,0.35
Reggie Jackson,G,LAC,77,10,0.0,15.2,3.7,3.7,0.7,0.3,1.5,26.69,0.35
Jae'Sean Tate,F,HOU,78,10,0.0,13.2,5.3,2.9,1.3,0.4,1.5,27.51,0.35
Moses Brown,C,OKC,77,10,1.0,10.2,10.1,0.0,0.8,1.1,1.4,28.62,0.35
Ricky Rubio,G,MIN,76,8,0.0,7.75,3.62,5.5,1.88,0.12,0.88,25.48,0.34
Bojan Bogdanovic,F,UTA,76,10,0.0,17.2,4.7,1.7,0.6,0.1,1.3,26.19,0.34
Naji Marshall,F,NOP,68,8,0.0,8.25,5.12,3.38,0.88,0.62,0.88,23.09,0.34
Norman Powell,"['G', 'G']",POR,82,10,0.0,16.7,3.5,1.4,1.6,0.5,1.7,27.6,0.34
Marcus Morris Sr.,F,LAC,78,8,0.0,16.5,5.38,1.0,0.88,0.12,1.25,26.2,0.34
Will Barton,G,DEN,77,10,0.0,13.3,4.3,3.9,1.0,0.1,1.9,25.71,0.33
James Johnson,F,NOP,78,9,1.0,10.44,4.0,2.89,1.11,1.44,1.56,27.69,0.33
Bruce Brown,F-G,BKN,77,10,0.0,9.2,6.2,2.1,1.5,0.7,1.3,25.09,0.33
Terrence Ross,F-G,ORL,77,9,0.0,15.11,3.22,2.78,0.89,0.33,1.33,25.48,0.33
Jusuf Nurkic,C,POR,80,8,0.0,8.25,7.5,3.75,1.12,0.88,2.38,26.5,0.33
Thaddeus Young,F,CHI,82,10,0.0,12.6,5.8,3.4,0.5,0.6,1.7,26.26,0.32
Theo Maledon,G,OKC,75,10,0.0,14.2,3.8,3.3,0.6,0.3,2.7,23.71,0.32
RJ Barrett,F-G,NYK,80,10,1.0,15.6,3.5,2.3,1.0,0.4,1.7,27.75,0.32
Jalen Brunson,G,DAL,81,10,0.0,13.4,4.1,4.3,0.6,0.0,0.9,25.67,0.32
Jalen McDaniels,C-F,CHA,70,8,0.0,10.62,3.38,1.75,1.12,0.5,0.62,21.55,0.31
Tyler Herro,G,MIA,79,10,1.0,14.1,3.5,2.7,0.9,0.3,1.2,26.75,0.31
Desmond Bane,G,MEM,74,10,0.0,10.7,3.9,2.8,0.8,0.5,0.7,22.78,0.31
Ivica Zubac,C,LAC,79,10,0.0,10.7,8.2,1.6,0.3,0.6,1.2,24.44,0.31
Nicolas Batum,F-G,LAC,77,10,0.0,8.5,5.5,2.0,1.0,1.3,1.2,23.8,0.31
Aaron Gordon,F,DEN,80,10,0.0,11.8,4.8,2.6,0.8,0.7,1.1,24.86,0.31
Eric Bledsoe,G,NOP,77,10,0.0,13.5,3.7,3.5,0.6,0.3,2.0,23.89,0.31
Steven Adams,C,NOP,80,9,0.0,6.78,8.67,1.78,1.33,0.56,1.11,24.4,0.3
