PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jarrett Allen,C,CLE,84,27.0,12.0,2.0,2.0,3.0,3.0,56.4,0.67
Jusuf Nurkic,C,POR,80,16.0,19.0,5.0,1.0,2.0,2.0,53.3,0.67
Giannis Antetokounmpo,F,MIL,96,31.0,14.0,4.0,1.0,2.0,2.0,60.8,0.63
Kyrie Irving,G,BKN,91,34.0,6.0,12.0,0.0,0.0,3.0,56.2,0.62
P.J. Washington,F,CHA,80,22.0,12.0,5.0,1.0,1.0,1.0,48.9,0.61
Daniel Gafford,C-F,WAS,78,12.0,6.0,2.0,4.0,4.0,0.0,46.2,0.59
Terry Rozier,G,CHA,82,21.0,5.0,11.0,1.0,1.0,2.0,47.5,0.58
Draymond Green,F,GSW,80,8.0,14.0,13.0,1.0,1.0,4.0,46.3,0.58
Bogdan Bogdanovic,G,ATL,79,32.0,1.0,3.0,3.0,0.0,2.0,44.7,0.57
Kevin Durant,F,BKN,96,33.0,6.0,4.0,2.0,1.0,1.0,54.2,0.56
Malcolm Brogdon,G,IND,84,24.0,8.0,9.0,0.0,1.0,3.0,47.1,0.56
Cody Martin,F,CHA,74,13.0,10.0,5.0,1.0,2.0,1.0,40.5,0.55
Deandre Ayton,C,PHX,84,20.0,13.0,3.0,2.0,0.0,0.0,46.1,0.55
Darius Garland,G,CLE,79,28.0,4.0,9.0,1.0,0.0,6.0,43.3,0.55
Jrue Holiday,G,MIL,87,19.0,5.0,11.0,2.0,0.0,1.0,46.5,0.53
Ja Morant,G,MEM,85,28.0,8.0,3.0,2.0,0.0,4.0,44.1,0.52
Torrey Craig,F,PHX,75,20.0,14.0,0.0,0.0,1.0,1.0,38.8,0.52
Stephen Curry,G,GSW,96,37.0,7.0,4.0,1.0,1.0,7.0,50.4,0.52
Bradley Beal,G,WAS,90,33.0,6.0,3.0,1.0,0.0,2.0,45.7,0.51
Tyrese Haliburton,G,SAC,82,24.0,3.0,8.0,1.0,0.0,1.0,41.6,0.51
Jonas Valanciunas,C,MEM,83,21.0,10.0,2.0,2.0,0.0,0.0,42.0,0.51
Mo Bamba,C,ORL,75,17.0,7.0,2.0,2.0,1.0,0.0,37.4,0.5
Buddy Hield,G,SAC,77,25.0,6.0,3.0,1.0,0.0,1.0,38.7,0.5
Devonte' Graham,G,CHA,78,24.0,2.0,9.0,0.0,0.0,2.0,37.9,0.49
Dillon Brooks,F-G,MEM,76,18.0,8.0,0.0,1.0,2.0,0.0,36.6,0.48
Cole Anthony,G,ORL,74,14.0,7.0,7.0,0.0,1.0,1.0,34.9,0.47
Dwayne Bacon,F-G,ORL,71,20.0,5.0,1.0,2.0,0.0,0.0,33.5,0.47
Kemba Walker,G,BOS,83,20.0,6.0,4.0,2.0,0.0,0.0,39.2,0.47
Edmond Sumner,G,IND,73,21.0,7.0,2.0,1.0,0.0,2.0,33.4,0.46
Devin Booker,G,PHX,89,36.0,3.0,1.0,0.0,1.0,3.0,41.1,0.46
Miles Bridges,F,CHA,75,20.0,6.0,3.0,0.0,1.0,1.0,33.7,0.45
Damian Lillard,G,POR,94,23.0,6.0,5.0,1.0,1.0,1.0,42.7,0.45
Russell Westbrook,G,WAS,88,14.0,5.0,11.0,2.0,0.0,4.0,38.5,0.44
Norman Powell,"['G', 'G']",POR,82,17.0,5.0,4.0,3.0,0.0,3.0,35.0,0.43
Harrison Barnes,F,SAC,80,23.0,7.0,2.0,0.0,1.0,3.0,34.4,0.43
Andrew Wiggins,F-G,GSW,80,13.0,6.0,6.0,2.0,0.0,1.0,34.2,0.43
Blake Griffin,F,BKN,78,16.0,5.0,4.0,1.0,1.0,1.0,33.0,0.42
Cedi Osman,F,CLE,73,19.0,2.0,5.0,1.0,0.0,2.0,29.9,0.41
Jaylen Brown,F-G,BOS,88,20.0,8.0,2.0,2.0,0.0,3.0,35.6,0.4
Caris LeVert,G,IND,83,18.0,3.0,6.0,1.0,0.0,0.0,33.6,0.4
Justin Holiday,F-G,IND,75,20.0,7.0,2.0,0.0,0.0,2.0,29.4,0.39
Khris Middleton,F,MIL,85,23.0,6.0,2.0,1.0,0.0,3.0,33.2,0.39
John Collins,C-F,ATL,85,18.0,5.0,2.0,1.0,1.0,1.0,32.0,0.38
Kevin Huerter,F-G,ATL,74,20.0,2.0,3.0,1.0,0.0,2.0,27.9,0.38
Jayson Tatum,F-G,BOS,89,19.0,11.0,2.0,1.0,0.0,5.0,33.2,0.37
Chuma Okeke,F,ORL,76,12.0,3.0,3.0,3.0,0.0,1.0,28.1,0.37
Oshae Brissett,F-G,IND,67,13.0,8.0,1.0,0.0,0.0,0.0,24.1,0.36
Marcus Smart,G,BOS,80,17.0,1.0,4.0,1.0,1.0,1.0,29.2,0.36
Delon Wright,G,SAC,77,7.0,6.0,5.0,2.0,0.0,0.0,27.7,0.36
Wendell Carter Jr.,C-F,ORL,82,10.0,13.0,1.0,0.0,1.0,1.0,29.1,0.35
Ish Smith,G,WAS,73,8.0,3.0,4.0,1.0,2.0,1.0,25.6,0.35
Jeff Green,F,BKN,76,10.0,5.0,3.0,1.0,1.0,0.0,26.5,0.35
CJ McCollum,G,POR,87,27.0,2.0,3.0,0.0,0.0,4.0,29.9,0.34
Kelly Oubre Jr.,F-G,GSW,78,19.0,7.0,0.0,0.0,0.0,1.0,26.4,0.34
Kyle Anderson,F-G,MEM,81,16.0,6.0,2.0,1.0,0.0,2.0,27.2,0.34
Clint Capela,C,ATL,86,6.0,14.0,1.0,1.0,0.0,0.0,27.3,0.32
Robert Franks,F,ORL,67,11.0,5.0,1.0,1.0,0.0,0.0,21.5,0.32
Chimezie Metu,C-F,SAC,73,7.0,1.0,1.0,2.0,3.0,2.0,22.7,0.31
Grayson Allen,G,MEM,77,9.0,5.0,2.0,1.0,1.0,1.0,23.0,0.3
Lou Williams,G,ATL,80,15.0,3.0,6.0,0.0,0.0,4.0,23.6,0.3
DeAndre Jordan,C,BKN,79,6.0,12.0,1.0,0.0,1.0,1.0,23.9,0.3
Brad Wanamaker,G,CHA,72,12.0,2.0,1.0,2.0,0.0,1.0,20.9,0.29
JaKarr Sampson,F,IND,73,11.0,5.0,0.0,0.0,2.0,2.0,21.0,0.29
Kevon Looney,F,GSW,77,8.0,8.0,1.0,1.0,0.0,0.0,22.1,0.29
Chris Paul,G,PHX,88,14.0,4.0,8.0,0.0,0.0,6.0,24.8,0.28
Doug McDermott,F,IND,77,16.0,4.0,0.0,0.0,0.0,0.0,20.8,0.27
Danilo Gallinari,F,ATL,80,15.0,3.0,2.0,0.0,0.0,0.0,21.6,0.27
Robin Lopez,C,WAS,76,14.0,5.0,1.0,0.0,0.0,1.0,20.5,0.27
Carmelo Anthony,F,POR,79,12.0,3.0,0.0,2.0,0.0,0.0,21.6,0.27
Enes Kanter,C,POR,81,7.0,5.0,0.0,2.0,1.0,0.0,22.0,0.27
