PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,34.0,5.0,15.0,3.0,0.0,4.0,67.5,0.77
Jusuf Nurkic,C,POR,80,11.0,15.0,6.0,3.0,4.0,1.0,58.0,0.72
Kevin Love,C-F,CLE,80,30.0,14.0,3.0,2.0,0.0,3.0,54.3,0.68
Trae Young,G,ATL,87,33.0,8.0,9.0,0.0,0.0,5.0,51.1,0.59
Talen Horton-Tucker,G,LAL,75,23.0,2.0,10.0,2.0,0.0,3.0,43.4,0.58
Kyle Kuzma,F,LAL,77,19.0,10.0,7.0,1.0,1.0,3.0,44.5,0.58
Kelly Olynyk,C-F,HOU,78,24.0,6.0,8.0,2.0,0.0,5.0,44.2,0.57
Jayson Tatum,F-G,BOS,89,29.0,8.0,1.0,2.0,2.0,2.0,50.1,0.56
Kenyon Martin Jr.,F,HOU,75,20.0,10.0,2.0,0.0,3.0,2.0,42.0,0.56
James Harden,G,BKN,95,18.0,7.0,11.0,2.0,2.0,4.0,50.9,0.54
Luka Doncic,F-G,DAL,94,33.0,8.0,8.0,0.0,0.0,4.0,50.6,0.54
Dejounte Murray,G,SAS,82,15.0,11.0,5.0,3.0,0.0,1.0,43.7,0.53
Rudy Gobert,C,UTA,88,15.0,20.0,2.0,1.0,1.0,2.0,46.0,0.52
Armoni Brooks,G,HOU,67,24.0,6.0,1.0,1.0,0.0,1.0,34.7,0.52
Collin Sexton,G,CLE,83,28.0,2.0,8.0,0.0,1.0,5.0,40.4,0.49
Bogdan Bogdanovic,G,ATL,79,20.0,2.0,3.0,3.0,1.0,1.0,37.9,0.48
Jordan Clarkson,G,UTA,82,29.0,4.0,3.0,0.0,0.0,0.0,38.3,0.47
Tim Hardaway Jr.,F-G,DAL,80,27.0,4.0,2.0,1.0,0.0,1.0,36.8,0.46
Damian Lillard,G,POR,94,30.0,2.0,6.0,0.0,1.0,1.0,43.4,0.46
Isaac Okoro,F-G,CLE,73,15.0,6.0,6.0,0.0,1.0,2.0,32.2,0.44
Andre Drummond,C,LAL,83,20.0,10.0,2.0,0.0,1.0,2.0,36.0,0.43
Kevin Durant,F,BKN,96,14.0,7.0,7.0,0.0,3.0,1.0,40.9,0.43
Payton Pritchard,G,BOS,74,15.0,7.0,3.0,1.0,0.0,0.0,30.9,0.42
Landry Shamet,G,BKN,71,21.0,3.0,1.0,0.0,1.0,0.0,29.1,0.41
Bruce Brown,F-G,BKN,77,14.0,11.0,1.0,0.0,1.0,0.0,31.7,0.41
Willy Hernangomez,C-F,NOP,76,12.0,10.0,3.0,1.0,0.0,1.0,30.5,0.4
Clint Capela,C,ATL,86,17.0,11.0,0.0,0.0,2.0,2.0,34.2,0.4
CJ McCollum,G,POR,87,26.0,4.0,4.0,0.0,0.0,2.0,34.8,0.4
Nicolas Claxton,C-F,BKN,77,18.0,5.0,0.0,1.0,2.0,3.0,30.0,0.39
Alex Len,C,WAS,76,6.0,10.0,2.0,2.0,1.0,0.0,30.0,0.39
Anthony Lamb,F,HOU,68,9.0,9.0,4.0,1.0,0.0,2.0,26.799999999999997,0.39
Cameron Oliver,F,HOU,67,17.0,2.0,1.0,1.0,1.0,1.0,25.9,0.39
Khyri Thomas,G,HOU,68,4.0,3.0,11.0,1.0,0.0,1.0,26.1,0.38
Jaxson Hayes,C-F,NOP,77,15.0,6.0,0.0,1.0,1.0,0.0,28.2,0.37
DeMar DeRozan,F-G,SAS,87,21.0,2.0,5.0,1.0,0.0,2.0,31.9,0.37
Evan Fournier,F-G,BOS,81,15.0,4.0,1.0,2.0,1.0,1.0,29.3,0.36
Luke Kornet,C-F,BOS,73,3.0,6.0,2.0,1.0,3.0,0.0,25.2,0.35
John Collins,C-F,ATL,85,18.0,6.0,1.0,0.0,2.0,3.0,29.700000000000003,0.35
Markieff Morris,F,LAL,74,14.0,4.0,4.0,0.0,0.0,0.0,24.8,0.34
