PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Robert Covington,F,POR,77,13.0,12.0,2.0,3.0,4.0,1.0,50.4,0.65
CJ McCollum,G,POR,88,23.0,7.0,5.0,2.0,3.0,1.0,52.9,0.6
Mikal Bridges,F,PHX,83,13.0,8.0,4.0,6.0,1.0,1.0,48.6,0.59
Devin Booker,G,PHX,88,35.0,6.0,3.0,2.0,0.0,3.0,49.7,0.56
Nikola Jokic,C,DEN,95,16.0,10.0,8.0,1.0,2.0,0.0,49.0,0.52
Fred VanVleet,G,TOR,85,20.0,5.0,8.0,1.0,0.0,1.0,40.0,0.47
Pascal Siakam,F,TOR,84,26.0,8.0,2.0,0.0,0.0,2.0,36.6,0.44
Damian Lillard,G,POR,94,22.0,3.0,11.0,0.0,0.0,2.0,40.1,0.43
JaMychal Green,C-F,DEN,77,20.0,7.0,1.0,1.0,0.0,0.0,32.9,0.43
Chris Boucher,C-F,TOR,80,18.0,11.0,0.0,0.0,1.0,1.0,33.2,0.42
Trae Young,G,ATL,87,21.0,5.0,7.0,2.0,0.0,7.0,36.5,0.42
Terry Rozier,G,CHA,82,22.0,10.0,1.0,1.0,0.0,4.0,34.5,0.42
Devonte' Graham,G,CHA,78,30.0,1.0,3.0,0.0,0.0,4.0,31.700000000000003,0.41
OG Anunoby,F,TOR,78,19.0,10.0,3.0,1.0,0.0,7.0,31.5,0.4
Miles Bridges,F,CHA,75,18.0,12.0,1.0,0.0,0.0,4.0,29.9,0.4
Cody Martin,F,CHA,74,8.0,6.0,4.0,2.0,1.0,1.0,29.2,0.39
Michael Porter Jr.,F,DEN,82,15.0,10.0,3.0,0.0,0.0,0.0,31.5,0.38
Deandre Ayton,C,PHX,84,14.0,14.0,0.0,0.0,0.0,0.0,30.8,0.37
Derrick Jones Jr.,F-G,POR,76,16.0,3.0,0.0,1.0,2.0,1.0,27.6,0.36
P.J. Washington,F,CHA,80,0.0,12.0,2.0,2.0,2.0,2.0,27.4,0.34
