PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Tony Snell,G,ATL,74,2,0.0,6.5,3.5,0.5,1.0,0.0,1.0,13.45,0.18
Josh Richardson,G,DAL,77,3,0.0,8.0,2.33,2.0,0.33,0.0,1.0,13.8,0.18
Marcus Morris Sr.,F,LAC,79,2,0.0,11.0,3.0,0.5,0.0,0.0,1.0,14.35,0.18
Solomon Hill,F,ATL,70,3,0.0,2.67,3.0,2.0,1.0,0.0,0.33,11.93,0.17
Lou Williams,G,ATL,79,3,0.0,7.0,2.67,3.67,0.0,0.0,2.0,13.7,0.17
Tacko Fall,C,BOS,70,2,0.0,1.5,4.5,0.5,0.0,1.5,1.0,11.15,0.16
Nicolo Melli,F,DAL,73,3,0.0,5.33,3.67,1.0,0.33,0.0,0.33,11.9,0.16
Tyler Johnson,G,BKN,71,3,0.0,5.0,2.67,2.0,0.0,0.0,0.67,10.53,0.15
Josh Green,G,DAL,72,2,0.0,5.5,1.5,0.5,0.5,0.0,0.0,9.55,0.13
Ivica Zubac,C,LAC,79,3,0.0,3.67,3.67,0.67,0.0,0.67,1.0,10.07,0.13
Semi Ojeleye,F,BOS,73,3,0.0,3.67,3.0,0.33,0.33,0.0,0.33,8.43,0.12
Carsen Edwards,G,BOS,70,2,0.0,5.0,1.0,0.0,0.5,0.0,0.5,7.2,0.1
Immanuel Quickley,G,NYK,79,3,0.0,5.0,1.0,0.33,0.0,0.0,0.33,6.37,0.08
Trey Burke,G,DAL,76,3,0.0,3.0,1.0,0.67,0.33,0.0,0.33,5.87,0.08
Willie Cauley-Stein,C,DAL,76,3,0.0,1.67,2.0,0.0,0.33,0.67,1.0,6.07,0.08
Obi Toppin,F,NYK,75,3,0.0,3.0,0.67,0.33,0.0,0.33,0.0,5.3,0.07
Timothe Luwawu-Cabarrot,F-G,BKN,71,3,0.0,2.33,0.67,1.0,0.33,0.0,0.33,5.3,0.07
Elfrid Payton,G,NYK,77,3,0.0,0.67,2.33,1.67,0.0,0.0,1.0,4.97,0.06
Boban Marjanovic,C,DAL,75,2,0.0,2.5,1.0,0.5,0.0,0.0,1.0,3.45,0.05
Frank Ntilikina,G,NYK,73,3,0.0,1.0,0.33,0.0,0.33,0.33,0.0,3.4,0.05
Alize Johnson,F,BKN,74,3,1.0,0.67,0.33,0.0,0.0,0.33,0.0,4.07,0.03
