PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Oshae Brissett,F-G,IND,67,18.0,10.0,1.0,2.0,5.0,1.0,51.5,0.77
Jaylen Brown,F-G,BOS,88,39.0,11.0,3.0,4.0,0.0,3.0,65.7,0.75
Giannis Antetokounmpo,F,MIL,96,29.0,12.0,8.0,3.0,1.0,4.0,63.400000000000006,0.66
Miles Bridges,F,CHA,75,21.0,10.0,6.0,0.0,2.0,0.0,48.0,0.64
Christian Wood,F,HOU,84,24.0,18.0,5.0,0.0,1.0,2.0,54.099999999999994,0.64
Kelly Olynyk,C-F,HOU,78,28.0,9.0,5.0,2.0,0.0,3.0,49.3,0.63
Luka Doncic,F-G,DAL,94,39.0,6.0,8.0,2.0,0.0,7.0,57.2,0.61
Anfernee Simons,G,POR,75,27.0,4.0,4.0,2.0,0.0,0.0,43.8,0.58
Anthony Edwards,G,MIN,81,19.0,9.0,2.0,3.0,2.0,3.0,44.8,0.55
OG Anunoby,F,TOR,79,21.0,6.0,6.0,2.0,0.0,2.0,41.2,0.52
Payton Pritchard,G,BOS,74,28.0,3.0,4.0,1.0,0.0,2.0,38.6,0.52
Jae'Sean Tate,F,HOU,78,20.0,7.0,4.0,2.0,0.0,1.0,39.4,0.51
Juancho Hernangomez,F,MIN,75,22.0,7.0,1.0,0.0,2.0,0.0,37.9,0.51
Jeff Green,F,BKN,76,22.0,8.0,1.0,1.0,1.0,0.0,39.1,0.51
Karl-Anthony Towns,C-F,MIN,88,31.0,7.0,5.0,1.0,0.0,5.0,44.9,0.51
Darius Bazley,F-G,OKC,76,21.0,10.0,4.0,0.0,1.0,6.0,36.0,0.47
Devonte' Graham,G,CHA,78,25.0,3.0,6.0,1.0,0.0,4.0,36.6,0.47
Robert Covington,F,POR,77,15.0,11.0,1.0,0.0,2.0,0.0,35.7,0.46
Joe Harris,F-G,BKN,79,16.0,3.0,6.0,2.0,1.0,1.0,36.6,0.46
Kevin Durant,F,BKN,96,17.0,10.0,4.0,2.0,2.0,3.0,44.0,0.46
Enes Kanter,C,POR,81,12.0,14.0,3.0,0.0,1.0,0.0,36.3,0.45
Khem Birch,C,TOR,76,13.0,14.0,1.0,0.0,1.0,0.0,34.3,0.45
Andrew Wiggins,F-G,GSW,80,15.0,4.0,5.0,2.0,2.0,3.0,36.3,0.45
Luke Kornet,C-F,BOS,73,10.0,7.0,4.0,0.0,3.0,1.0,32.4,0.44
Marcus Smart,G,BOS,80,14.0,0.0,6.0,5.0,0.0,3.0,35.0,0.44
Brook Lopez,C,MIL,79,22.0,4.0,2.0,2.0,0.0,1.0,34.8,0.44
Mychal Mulder,G,GSW,71,26.0,5.0,0.0,0.0,0.0,1.0,31.0,0.44
Evan Fournier,F-G,BOS,81,11.0,7.0,1.0,5.0,1.0,3.0,35.9,0.44
Blake Griffin,F,BKN,78,17.0,6.0,1.0,2.0,1.0,2.0,32.7,0.42
Khris Middleton,F,MIL,85,17.0,5.0,6.0,2.0,0.0,3.0,35.0,0.41
