PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
JaVale McGee,C-F,DEN,78,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.44,0.01
Reggie Perry,C-F,BKN,72,0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.46,0.01
Semi Ojeleye,F,BOS,73,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
T.J. Leaf,F,POR,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothe Luwawu-Cabarrot,F-G,BKN,71,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Keljin Blevins,G,POR,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike James,G,BKN,71,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Derrick Jones Jr.,F,POR,75,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Zeke Nnaji,C-F,DEN,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Smith,C-F,PHX,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore,G,PHX,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Kornet,C-F,BOS,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carsen Edwards,G,BOS,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
