PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Luguentz Dort,G,OKC,77,42.0,7.0,3.0,4.0,0.0,2.0,64.9,0.84
Caris LeVert,G,IND,83,26.0,6.0,6.0,2.0,3.0,2.0,55.2,0.67
Paul George,F,LAC,90,36.0,7.0,8.0,2.0,0.0,5.0,57.4,0.64
Rudy Gobert,C,UTA,88,13.0,14.0,1.0,1.0,7.0,2.0,53.3,0.61
Pascal Siakam,F,TOR,83,30.0,6.0,7.0,0.0,2.0,5.0,48.7,0.59
Jayson Tatum,F-G,BOS,90,32.0,9.0,5.0,1.0,1.0,3.0,53.3,0.59
Mike Conley,G,UTA,84,15.0,2.0,14.0,2.0,1.0,0.0,47.4,0.56
Clint Capela,C,ATL,86,19.0,21.0,1.0,0.0,1.0,1.0,47.7,0.55
Malachi Flynn,G,TOR,71,22.0,5.0,3.0,2.0,0.0,0.0,38.5,0.54
Caleb Martin,F,CHA,74,17.0,10.0,5.0,1.0,0.0,1.0,38.5,0.52
Kemba Walker,G,BOS,85,21.0,8.0,7.0,1.0,0.0,1.0,43.1,0.51
Deandre Ayton,C,PHX,84,19.0,13.0,1.0,2.0,1.0,3.0,42.1,0.5
Dennis Schroder,G,LAL,77,19.0,4.0,6.0,2.0,0.0,1.0,37.8,0.49
Jusuf Nurkic,C,POR,80,8.0,9.0,7.0,3.0,1.0,2.0,39.3,0.49
Bogdan Bogdanovic,G,ATL,76,23.0,6.0,4.0,1.0,0.0,3.0,36.2,0.48
Moses Brown,C,OKC,77,12.0,15.0,0.0,2.0,1.0,2.0,37.0,0.48
Nicolas Batum,F-G,LAC,77,14.0,5.0,1.0,1.0,5.0,3.0,36.5,0.47
Damian Lillard,G,POR,94,28.0,5.0,10.0,0.0,0.0,5.0,44.0,0.47
Malcolm Brogdon,G,IND,84,29.0,5.0,4.0,0.0,0.0,2.0,39.0,0.46
Georges Niang,F,UTA,73,18.0,10.0,3.0,0.0,0.0,2.0,32.5,0.45
Marcus Morris Sr.,F,LAC,78,22.0,7.0,3.0,0.0,0.0,0.0,34.9,0.45
Marcus Smart,G,BOS,80,13.0,4.0,7.0,2.0,1.0,2.0,35.3,0.44
Brandon Goodwin,G,ATL,70,18.0,5.0,3.0,2.0,0.0,4.0,30.5,0.44
Domantas Sabonis,C-F,IND,87,20.0,13.0,2.0,1.0,0.0,3.0,38.6,0.44
Jimmy Butler,F,MIA,91,18.0,4.0,8.0,2.0,0.0,1.0,39.8,0.44
Bam Adebayo,C-F,MIA,88,11.0,10.0,5.0,3.0,1.0,4.0,38.5,0.44
Jalen McDaniels,C-F,CHA,70,16.0,8.0,1.0,2.0,0.0,2.0,31.1,0.44
Cameron Payne,G,PHX,77,14.0,5.0,7.0,1.0,0.0,1.0,32.5,0.42
CJ McCollum,G,POR,87,16.0,7.0,5.0,1.0,0.0,0.0,34.9,0.4
Robert Covington,F,POR,77,9.0,7.0,3.0,0.0,3.0,1.0,29.9,0.39
Bojan Bogdanovic,F,UTA,76,23.0,7.0,1.0,0.0,0.0,3.0,29.9,0.39
Carmelo Anthony,F,POR,79,25.0,2.0,1.0,0.0,1.0,2.0,29.9,0.38
Jaylen Brown,F-G,BOS,89,24.0,4.0,2.0,1.0,0.0,1.0,33.8,0.38
Norman Powell,"['G', 'G']",POR,82,20.0,4.0,3.0,1.0,0.0,1.0,31.299999999999997,0.38
Robert Williams III,C-F,BOS,77,16.0,7.0,4.0,0.0,0.0,1.0,29.4,0.38
Bismack Biyombo,C,CHA,75,10.0,12.0,1.0,0.0,1.0,1.0,27.9,0.37
Terance Mann,F-G,LAC,72,12.0,4.0,3.0,2.0,0.0,1.0,26.3,0.37
Khem Birch,C,TOR,76,13.0,7.0,0.0,2.0,1.0,2.0,28.4,0.37
Kyle Kuzma,F,LAL,77,24.0,4.0,1.0,0.0,0.0,2.0,28.3,0.37
Donovan Mitchell,G,UTA,88,22.0,4.0,3.0,1.0,0.0,2.0,32.3,0.37
Trevor Ariza,F,MIA,73,10.0,6.0,0.0,2.0,1.0,0.0,26.2,0.36
Devonte' Graham,G,CHA,78,19.0,1.0,6.0,1.0,0.0,4.0,28.200000000000003,0.36
Alex Caruso,G,LAL,73,13.0,2.0,6.0,1.0,0.0,2.0,25.4,0.35
Kevin Huerter,F-G,ATL,76,17.0,0.0,4.0,1.0,0.0,0.0,26.0,0.34
Chris Paul,G,PHX,88,5.0,2.0,9.0,3.0,0.0,1.0,28.9,0.33
Torrey Craig,F,PHX,75,14.0,6.0,1.0,1.0,0.0,1.0,24.7,0.33
Andre Drummond,C,LAL,83,4.0,12.0,1.0,3.0,0.0,2.0,26.9,0.32
Miles Bridges,F,CHA,75,13.0,7.0,3.0,0.0,0.0,2.0,23.9,0.32
Goran Dragic,G,MIA,78,12.0,6.0,4.0,0.0,0.0,1.0,24.2,0.31
Ivica Zubac,C,LAC,79,14.0,7.0,2.0,0.0,0.0,1.0,24.4,0.31
Rajon Rondo,G,LAC,75,4.0,5.0,5.0,2.0,0.0,1.0,22.5,0.3
Reggie Jackson,G,LAC,77,6.0,5.0,4.0,2.0,0.0,1.0,23.0,0.3
Kentavious Caldwell-Pope,G,LAL,75,9.0,3.0,2.0,0.0,2.0,0.0,21.6,0.29
T.J. McConnell,G,IND,78,13.0,4.0,0.0,2.0,0.0,1.0,22.8,0.29
Cameron Johnson,F,PHX,78,15.0,5.0,2.0,1.0,0.0,4.0,23.0,0.29
OG Anunoby,F,TOR,79,15.0,6.0,0.0,1.0,0.0,3.0,22.2,0.28
Enes Kanter,C,POR,81,9.0,10.0,1.0,1.0,0.0,3.0,22.5,0.28
Tristan Thompson,C-F,BOS,78,5.0,8.0,3.0,0.0,1.0,0.0,22.1,0.28
Dario Saric,C-F,PHX,79,13.0,5.0,2.0,0.0,0.0,0.0,22.0,0.28
Luke Kennard,G,LAC,74,10.0,3.0,4.0,1.0,0.0,2.0,20.6,0.28
Jevon Carter,G,PHX,72,9.0,2.0,1.0,2.0,0.0,0.0,18.9,0.26
Isaiah Roby,F,OKC,76,5.0,9.0,2.0,1.0,0.0,2.0,19.799999999999997,0.26
Patrick Patterson,F,LAC,72,6.0,5.0,4.0,0.0,0.0,0.0,18.0,0.25
Gary Trent Jr.,F-G,TOR,78,7.0,4.0,2.0,2.0,0.0,1.0,19.8,0.25
Kendrick Nunn,G,MIA,76,8.0,4.0,4.0,1.0,0.0,3.0,18.8,0.25
Wesley Matthews,F-G,LAL,73,7.0,1.0,2.0,2.0,0.0,0.0,17.2,0.24
Jarrell Brantley,F,UTA,67,10.0,4.0,1.0,0.0,0.0,1.0,15.3,0.23
Devin Booker,G,PHX,89,12.0,3.0,3.0,1.0,1.0,6.0,20.1,0.23
Duncan Robinson,F,MIA,75,15.0,2.0,2.0,0.0,0.0,3.0,17.4,0.23
Brad Wanamaker,G,CHA,72,4.0,1.0,5.0,1.0,1.0,2.0,16.7,0.23
Ty Jerome,F-G,OKC,76,14.0,2.0,2.0,0.0,0.0,3.0,16.4,0.22
