PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Daniel Gafford,C-F,WAS,78,15.0,13.0,0.0,1.0,5.0,2.0,46.6,0.6
Russell Westbrook,G,WAS,88,18.0,8.0,15.0,1.0,0.0,3.0,50.1,0.57
Domantas Sabonis,C-F,IND,87,19.0,11.0,10.0,2.0,0.0,5.0,48.2,0.55
Malcolm Brogdon,G,IND,84,24.0,2.0,4.0,1.0,0.0,1.0,34.4,0.41
Bradley Beal,G,WAS,90,25.0,5.0,4.0,0.0,1.0,4.0,36.0,0.4
Rui Hachimura,F,WAS,79,18.0,4.0,2.0,0.0,0.0,0.0,25.8,0.33
Ish Smith,G,WAS,73,8.0,4.0,6.0,1.0,0.0,2.0,22.8,0.31
Raul Neto,G,WAS,75,14.0,3.0,0.0,2.0,0.0,1.0,22.6,0.3
Oshae Brissett,F-G,IND,67,10.0,6.0,0.0,1.0,0.0,0.0,20.2,0.3
Kelan Martin,F,IND,69,13.0,5.0,1.0,0.0,0.0,1.0,19.5,0.28
Alex Len,C,WAS,76,4.0,7.0,2.0,1.0,1.0,1.0,20.4,0.27
Justin Holiday,F-G,IND,75,6.0,3.0,3.0,1.0,1.0,1.0,19.1,0.25
T.J. McConnell,G,IND,78,4.0,2.0,5.0,2.0,0.0,2.0,17.9,0.23
Doug McDermott,F,IND,77,13.0,2.0,1.0,0.0,0.0,0.0,16.9,0.22
Cassius Stanley,G,IND,69,11.0,3.0,1.0,0.0,0.0,1.0,15.100000000000001,0.22
Robin Lopez,C,WAS,76,9.0,3.0,0.0,0.0,1.0,0.0,15.6,0.21
Chandler Hutchison,F-G,WAS,73,6.0,2.0,1.0,0.0,1.0,0.0,12.9,0.18
Anthony Gill,F,WAS,69,10.0,1.0,1.0,0.0,0.0,0.0,12.7,0.18
Aaron Holiday,G,IND,73,7.0,1.0,0.0,2.0,0.0,1.0,13.2,0.18
Edmond Sumner,G,IND,73,5.0,1.0,2.0,0.0,1.0,1.0,11.2,0.15
Davis Bertans,F,WAS,77,9.0,0.0,0.0,1.0,0.0,1.0,11.0,0.14
Amida Brimah,C,IND,67,3.0,2.0,0.0,0.0,1.0,0.0,8.4,0.13
Goga Bitadze,C-F,IND,73,0.0,2.0,3.0,0.0,1.0,1.0,8.9,0.12
Isaac Bonga,G,WAS,71,3.0,1.0,1.0,0.0,0.0,1.0,4.7,0.07
Cassius Winston,G,WAS,69,0.0,1.0,2.0,0.0,0.0,0.0,4.2,0.06
Garrison Mathews,G,WAS,73,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04
JaKarr Sampson,F,IND,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
