PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Pascal Siakam,F,TOR,83,39.0,13.0,4.0,2.0,2.0,4.0,68.6,0.83
Giannis Antetokounmpo,F,MIL,96,49.0,8.0,4.0,1.0,3.0,1.0,75.6,0.79
Kyle Lowry,G,TOR,83,37.0,2.0,11.0,1.0,0.0,1.0,57.9,0.7
Khris Middleton,F,MIL,85,26.0,11.0,6.0,2.0,0.0,0.0,54.2,0.64
Kelly Olynyk,C-F,HOU,78,17.0,10.0,7.0,3.0,1.0,3.0,48.5,0.62
Damian Lillard,G,POR,94,26.0,6.0,13.0,1.0,1.0,5.0,53.7,0.57
Kevin Durant,F,BKN,96,42.0,10.0,2.0,1.0,0.0,5.0,55.0,0.57
Julius Randle,C-F,NYK,87,31.0,7.0,6.0,1.0,0.0,3.0,48.4,0.56
CJ McCollum,G,POR,87,33.0,5.0,5.0,0.0,1.0,1.0,48.5,0.56
Torrey Craig,F,PHX,75,18.0,10.0,1.0,1.0,2.0,0.0,40.5,0.54
Devin Booker,G,PHX,89,32.0,3.0,6.0,2.0,0.0,4.0,46.6,0.52
RJ Barrett,F-G,NYK,80,21.0,7.0,5.0,2.0,0.0,2.0,40.9,0.51
Keldon Johnson,F-G,SAS,80,19.0,6.0,5.0,3.0,0.0,2.0,40.7,0.51
Jimmy Butler,F,MIA,91,18.0,8.0,8.0,1.0,1.0,0.0,45.6,0.5
Buddy Hield,G,SAC,77,27.0,6.0,3.0,0.0,1.0,4.0,37.7,0.49
Luka Doncic,F-G,DAL,94,30.0,6.0,6.0,2.0,0.0,6.0,46.2,0.49
Marvin Bagley III,F,SAC,80,23.0,9.0,3.0,1.0,0.0,2.0,39.3,0.49
Trevor Ariza,F,MIA,73,9.0,7.0,3.0,3.0,2.0,1.0,35.9,0.49
Bam Adebayo,C-F,MIA,88,20.0,7.0,10.0,1.0,0.0,3.0,43.4,0.49
Jusuf Nurkic,C,POR,80,14.0,11.0,4.0,2.0,0.0,1.0,38.2,0.48
Derrick Rose,G,NYK,81,24.0,6.0,4.0,1.0,0.0,1.0,39.2,0.48
Joel Embiid,C-F,PHI,95,34.0,12.0,1.0,0.0,0.0,4.0,45.9,0.48
Anthony Davis,C-F,LAL,94,12.0,9.0,7.0,3.0,1.0,1.0,44.3,0.47
LaMelo Ball,G,CHA,85,14.0,6.0,5.0,4.0,1.0,5.0,38.7,0.46
Dwight Howard,C-F,PHI,80,14.0,11.0,1.0,0.0,3.0,1.0,36.7,0.46
Kyle Kuzma,F,LAL,77,24.0,3.0,0.0,1.0,2.0,1.0,35.6,0.46
Evan Fournier,F-G,BOS,81,21.0,5.0,3.0,2.0,0.0,1.0,36.5,0.45
Jayson Tatum,F-G,BOS,89,33.0,2.0,5.0,0.0,1.0,6.0,39.9,0.45
Dwight Powell,C-F,DAL,76,13.0,7.0,0.0,2.0,3.0,3.0,33.4,0.44
Norman Powell,"['G', 'G']",POR,82,23.0,2.0,3.0,1.0,1.0,0.0,35.9,0.44
P.J. Washington,F,CHA,80,21.0,6.0,0.0,3.0,0.0,2.0,35.2,0.44
Andre Drummond,C,LAL,83,19.0,11.0,1.0,1.0,0.0,0.0,36.7,0.44
Rudy Gay,F-G,SAS,79,18.0,10.0,2.0,2.0,0.0,4.0,35.0,0.44
Seth Curry,G,PHI,76,22.0,5.0,1.0,2.0,0.0,2.0,33.5,0.44
Kyrie Irving,G,BKN,91,20.0,7.0,6.0,2.0,0.0,4.0,39.4,0.43
DeAndre' Bembry,F-G,TOR,72,14.0,8.0,1.0,3.0,0.0,3.0,31.1,0.43
Darius Bazley,F-G,OKC,76,19.0,9.0,3.0,0.0,0.0,3.0,31.299999999999997,0.41
Christian Wood,F,HOU,84,19.0,8.0,3.0,0.0,1.0,2.0,34.1,0.41
Theo Maledon,G,OKC,75,18.0,4.0,4.0,1.0,0.0,2.0,29.8,0.4
Gorgui Dieng,C,SAS,76,17.0,4.0,3.0,2.0,0.0,2.0,30.299999999999997,0.4
Ty Jerome,F-G,OKC,76,15.0,2.0,5.0,1.0,1.0,1.0,29.9,0.39
Kevin Porter Jr.,F-G,HOU,77,14.0,6.0,6.0,1.0,0.0,4.0,29.200000000000003,0.38
Gabriel Deck,F,OKC,67,11.0,6.0,3.0,1.0,0.0,0.0,25.7,0.38
Jrue Holiday,G,MIL,87,18.0,5.0,4.0,1.0,1.0,4.0,32.0,0.37
Jevon Carter,G,PHX,72,6.0,4.0,3.0,4.0,0.0,1.0,26.3,0.37
Marcus Smart,G,BOS,80,11.0,8.0,8.0,0.0,0.0,3.0,29.6,0.37
Jaylen Brown,F-G,BOS,88,16.0,11.0,4.0,0.0,0.0,3.0,32.2,0.37
Chris Paul,G,PHX,88,18.0,1.0,11.0,0.0,0.0,4.0,31.700000000000003,0.36
Lonnie Walker IV,F-G,SAS,76,23.0,0.0,2.0,0.0,1.0,2.0,27.0,0.36
DeAndre Jordan,C,BKN,79,10.0,11.0,0.0,1.0,1.0,1.0,28.2,0.36
Danny Green,F-G,PHI,75,11.0,5.0,3.0,1.0,1.0,1.0,26.5,0.35
Delon Wright,G,SAC,77,14.0,2.0,5.0,2.0,0.0,3.0,26.9,0.35
Jalen McDaniels,C-F,CHA,70,12.0,9.0,2.0,0.0,0.0,2.0,23.799999999999997,0.34
Dewayne Dedmon,C,MIA,72,14.0,8.0,0.0,1.0,0.0,2.0,24.6,0.34
Brook Lopez,C,MIL,79,4.0,6.0,0.0,1.0,5.0,2.0,27.2,0.34
Goran Dragic,G,MIA,78,18.0,2.0,2.0,1.0,1.0,3.0,26.4,0.34
Miles Bridges,F,CHA,75,15.0,4.0,5.0,0.0,0.0,2.0,25.3,0.34
Talen Horton-Tucker,G,LAL,75,14.0,3.0,7.0,0.0,0.0,3.0,25.1,0.33
Kenrich Williams,F-G,OKC,76,15.0,5.0,2.0,1.0,0.0,2.0,25.0,0.33
Robert Covington,F,POR,77,10.0,4.0,1.0,1.0,2.0,0.0,25.3,0.33
Kendrick Nunn,G,MIA,76,19.0,1.0,2.0,1.0,0.0,1.0,25.2,0.33
Robert Williams III,C-F,BOS,81,5.0,5.0,5.0,1.0,2.0,1.0,26.5,0.33
Richaun Holmes,C-F,SAC,82,17.0,7.0,2.0,0.0,0.0,2.0,26.4,0.32
Jalen Brunson,G,DAL,81,17.0,2.0,3.0,1.0,0.0,1.0,25.9,0.32
Patty Mills,G,SAS,78,6.0,4.0,4.0,2.0,1.0,1.0,24.8,0.32
LeBron James,F-G,LAL,97,19.0,7.0,6.0,0.0,0.0,5.0,31.4,0.32
Josh Richardson,F-G,DAL,77,11.0,3.0,2.0,2.0,0.0,0.0,23.6,0.31
Terry Rozier,G,CHA,82,14.0,3.0,3.0,1.0,0.0,0.0,25.1,0.31
Boban Marjanovic,C,DAL,75,8.0,7.0,0.0,1.0,1.0,0.0,22.4,0.3
Kenyon Martin Jr.,F,HOU,75,13.0,6.0,0.0,0.0,1.0,1.0,22.2,0.3
Terence Davis,G,SAC,74,8.0,5.0,7.0,0.0,0.0,2.0,22.5,0.3
