PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Anthony Davis,C-F,LAL,94,42.0,12.0,5.0,3.0,3.0,3.0,78.9,0.84
Terry Rozier,G,CHA,82,43.0,5.0,4.0,1.0,0.0,3.0,55.0,0.67
Eric Bledsoe,G,NOP,77,24.0,4.0,11.0,2.0,0.0,1.0,50.3,0.65
Jaxson Hayes,C-F,NOP,77,18.0,8.0,0.0,1.0,6.0,0.0,48.6,0.63
Nikola Vucevic,C,CHI,87,29.0,16.0,2.0,0.0,1.0,0.0,54.2,0.62
Jimmy Butler,F,MIA,91,26.0,8.0,11.0,2.0,0.0,3.0,55.1,0.61
Evan Fournier,F-G,BOS,81,30.0,3.0,8.0,0.0,1.0,0.0,48.6,0.6
Karl-Anthony Towns,C-F,MIN,88,27.0,9.0,4.0,1.0,2.0,1.0,51.8,0.59
Reggie Bullock,F-G,NYK,73,24.0,4.0,3.0,2.0,1.0,1.0,41.3,0.57
Jayson Tatum,F-G,BOS,89,29.0,5.0,6.0,1.0,2.0,3.0,50.0,0.56
Dwight Powell,C-F,DAL,76,12.0,9.0,4.0,1.0,4.0,2.0,41.8,0.55
D'Angelo Russell,G,MIN,83,27.0,6.0,8.0,0.0,0.0,1.0,45.2,0.54
Derrick Rose,G,NYK,81,25.0,6.0,8.0,1.0,0.0,4.0,43.2,0.53
Alex Caruso,G,LAL,73,17.0,3.0,8.0,3.0,0.0,3.0,38.6,0.53
Trevor Ariza,F,MIA,73,19.0,4.0,1.0,3.0,1.0,0.0,37.3,0.51
Buddy Hield,G,SAC,77,14.0,5.0,7.0,1.0,2.0,1.0,38.5,0.5
RJ Barrett,F-G,NYK,80,18.0,7.0,4.0,2.0,1.0,1.0,40.4,0.5
Terence Davis,G,SAC,74,18.0,4.0,7.0,2.0,0.0,2.0,37.3,0.5
Chris Paul,G,PHX,88,13.0,4.0,10.0,4.0,1.0,5.0,42.8,0.49
Isaiah Stewart,C-F,DET,78,19.0,7.0,3.0,0.0,2.0,0.0,37.9,0.49
Moses Brown,C,OKC,77,12.0,9.0,0.0,2.0,3.0,0.0,37.8,0.49
Zach LaVine,F-G,CHI,88,30.0,3.0,6.0,0.0,0.0,1.0,41.6,0.47
Killian Hayes,G,DET,73,21.0,7.0,8.0,0.0,0.0,7.0,34.4,0.47
Anthony Edwards,G,MIN,81,16.0,10.0,5.0,0.0,1.0,1.0,37.5,0.46
Willy Hernangomez,C-F,NOP,76,9.0,16.0,1.0,2.0,1.0,4.0,34.7,0.46
Damian Jones,C,SAC,72,11.0,6.0,2.0,0.0,4.0,1.0,32.2,0.45
Maurice Harkless,F-G,SAC,72,18.0,5.0,3.0,1.0,0.0,0.0,31.5,0.44
P.J. Washington,F,CHA,80,14.0,12.0,2.0,1.0,1.0,2.0,35.4,0.44
Jaylen Hoard,F,OKC,69,16.0,5.0,1.0,2.0,0.0,0.0,29.5,0.43
James Johnson,F,NOP,78,17.0,8.0,0.0,3.0,0.0,2.0,33.6,0.43
Collin Sexton,G,CLE,83,24.0,3.0,7.0,0.0,0.0,2.0,36.1,0.43
LaMelo Ball,G,CHA,85,22.0,4.0,5.0,2.0,0.0,5.0,35.3,0.42
Kawhi Leonard,F,LAC,96,29.0,4.0,3.0,1.0,0.0,1.0,40.3,0.42
Chimezie Metu,C-F,SAC,73,13.0,9.0,2.0,0.0,2.0,2.0,30.799999999999997,0.42
Cody Zeller,C-F,CHA,79,17.0,8.0,1.0,1.0,1.0,2.0,32.1,0.41
Tim Hardaway Jr.,F-G,DAL,80,25.0,2.0,3.0,0.0,0.0,0.0,31.9,0.4
Delon Wright,G,SAC,77,15.0,7.0,5.0,1.0,0.0,3.0,30.9,0.4
Josh Richardson,F-G,DAL,77,20.0,2.0,1.0,2.0,0.0,0.0,29.9,0.39
Saben Lee,G,DET,76,13.0,1.0,7.0,2.0,0.0,1.0,29.7,0.39
Kentavious Caldwell-Pope,G,LAL,75,17.0,2.0,2.0,3.0,0.0,2.0,29.4,0.39
