PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Karl-Anthony Towns,C-F,MIN,88,26.0,18.0,5.0,0.0,4.0,3.0,64.1,0.73
Paul George,F,LAC,90,33.0,11.0,3.0,2.0,0.0,3.0,53.7,0.6
Anthony Edwards,G,MIN,81,28.0,4.0,3.0,3.0,1.0,3.0,46.3,0.57
Naji Marshall,F,NOP,68,15.0,6.0,7.0,2.0,0.0,1.0,37.7,0.55
CJ McCollum,G,POR,87,28.0,5.0,5.0,2.0,0.0,1.0,46.5,0.53
Cole Anthony,G,ORL,74,17.0,5.0,8.0,2.0,0.0,2.0,39.0,0.53
Zion Williamson,F,NOP,90,33.0,7.0,4.0,1.0,0.0,4.0,46.4,0.52
Miles Bridges,F,CHA,75,15.0,14.0,3.0,1.0,1.0,4.0,38.3,0.51
Clint Capela,C,ATL,86,14.0,19.0,0.0,0.0,2.0,0.0,42.8,0.5
Kyrie Irving,G,BKN,91,32.0,2.0,8.0,1.0,0.0,5.0,44.4,0.49
Terry Rozier,G,CHA,82,21.0,7.0,8.0,0.0,0.0,1.0,40.4,0.49
Julius Randle,C-F,NYK,87,16.0,10.0,7.0,2.0,0.0,2.0,42.5,0.49
Jeff Green,F,BKN,76,15.0,9.0,6.0,0.0,1.0,1.0,36.8,0.48
Maurice Harkless,F-G,SAC,72,20.0,7.0,0.0,2.0,0.0,0.0,34.4,0.48
D'Angelo Russell,G,MIN,83,28.0,3.0,6.0,0.0,0.0,2.0,38.6,0.47
Bruce Brown,F-G,BKN,77,11.0,11.0,0.0,4.0,0.0,1.0,35.2,0.46
Trae Young,G,ATL,87,25.0,5.0,7.0,1.0,0.0,5.0,39.5,0.45
Harrison Barnes,F,SAC,80,20.0,8.0,5.0,0.0,0.0,1.0,36.1,0.45
Reggie Bullock,F-G,NYK,73,16.0,4.0,4.0,1.0,1.0,1.0,31.799999999999997,0.44
Wendell Carter Jr.,C-F,ORL,82,17.0,9.0,0.0,3.0,0.0,1.0,35.8,0.44
