PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Giannis Antetokounmpo,F,MIL,96,6,2.0,26.33,11.33,4.83,1.5,0.83,2.83,55.35,0.53
Luka Doncic,F-G,DAL,94,12,0.0,27.67,7.42,8.58,0.92,0.67,4.17,50.03,0.53
Karl-Anthony Towns,C-F,MIN,88,10,6.0,24.9,10.6,5.2,0.5,0.9,3.4,58.22,0.53
Stephen Curry,G,GSW,96,12,0.0,38.25,6.08,4.67,0.67,0.33,4.58,50.97,0.53
Malcolm Brogdon,G,IND,84,10,2.0,23.4,7.7,6.5,0.4,0.5,1.7,47.39,0.52
Kyrie Irving,G,BKN,91,11,4.0,25.82,4.45,8.27,1.64,0.55,3.0,55.12,0.52
Pascal Siakam,F,TOR,83,9,2.0,24.44,6.44,4.56,1.0,1.11,2.89,46.46,0.51
Terry Rozier,G,CHA,82,11,1.0,21.64,4.91,6.82,1.27,0.64,2.18,43.3,0.5
Caris LeVert,G,IND,83,12,3.0,21.67,5.17,3.67,1.5,1.0,1.58,45.28,0.47
Draymond Green,F,GSW,80,12,1.0,7.5,7.67,10.08,2.08,0.75,3.42,38.91,0.46
Miles Bridges,F,CHA,75,12,1.0,19.42,7.17,2.42,0.75,0.75,2.17,35.98,0.45
Christian Wood,F,HOU,84,11,0.0,21.27,8.91,1.55,0.73,0.91,1.91,37.28,0.44
Kelly Oubre Jr.,F-G,GSW,78,7,1.0,19.57,6.71,1.29,1.14,1.0,1.86,36.13,0.44
Jrue Holiday,G,MIL,87,11,2.0,19.09,4.36,7.18,1.55,0.45,2.45,42.65,0.44
Anthony Edwards,G,MIN,81,12,2.0,21.0,5.33,3.42,1.75,0.17,2.42,39.86,0.44
Kelly Olynyk,C-F,HOU,78,12,1.0,17.83,9.0,2.67,1.17,0.33,2.92,36.22,0.44
Jusuf Nurkic,C,POR,80,9,1.0,11.56,9.56,4.56,1.11,1.22,1.78,37.08,0.44
CJ McCollum,G,POR,87,12,2.0,22.0,5.0,4.67,1.08,0.33,1.58,41.67,0.43
Jaylen Brown,F-G,BOS,88,9,2.0,24.33,6.33,2.0,1.0,0.78,2.56,41.71,0.43
Andrew Wiggins,F-G,GSW,80,12,1.0,17.08,5.0,2.58,1.42,0.92,1.17,34.79,0.41
Khris Middleton,F,MIL,85,11,0.0,19.0,5.36,5.18,1.18,0.09,2.27,34.75,0.41
Malachi Flynn,G,TOR,71,12,0.0,12.17,4.0,5.0,1.5,0.42,1.5,28.72,0.4
Fred VanVleet,G,TOR,84,4,2.0,14.5,3.5,7.0,1.25,0.5,0.75,37.7,0.4
