PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Dejounte Murray,G,SAS,82,25.0,17.0,5.0,3.0,0.0,1.0,60.9,0.74
Russell Westbrook,G,WAS,88,22.0,13.0,14.0,1.0,1.0,6.0,58.599999999999994,0.67
Daniel Theis,C-F,CHI,77,23.0,12.0,5.0,0.0,2.0,0.0,50.9,0.66
Jimmy Butler,F,MIA,91,33.0,8.0,5.0,2.0,0.0,0.0,56.1,0.62
DeMar DeRozan,F-G,SAS,87,37.0,2.0,10.0,0.0,0.0,2.0,52.4,0.6
D'Angelo Russell,G,MIN,83,27.0,2.0,12.0,0.0,1.0,3.0,47.4,0.57
Bradley Beal,G,WAS,90,45.0,3.0,1.0,0.0,0.0,0.0,50.1,0.56
Michael Porter Jr.,F,DEN,84,31.0,7.0,2.0,1.0,1.0,2.0,46.4,0.55
Trevor Ariza,F,MIA,73,18.0,6.0,2.0,2.0,2.0,0.0,40.2,0.55
Mike Conley,G,UTA,84,26.0,9.0,7.0,0.0,1.0,4.0,46.3,0.55
Nikola Jokic,C,DEN,95,24.0,15.0,5.0,2.0,0.0,6.0,49.5,0.52
Lonzo Ball,G,NOP,80,18.0,9.0,7.0,2.0,0.0,4.0,41.3,0.52
Ja Morant,G,MEM,85,27.0,6.0,6.0,1.0,0.0,3.0,43.2,0.51
Malachi Flynn,G,TOR,71,18.0,5.0,5.0,2.0,0.0,1.0,36.5,0.51
Bam Adebayo,C-F,MIA,88,23.0,6.0,2.0,2.0,2.0,1.0,44.2,0.5
Tyrese Haliburton,G,SAC,82,14.0,5.0,10.0,3.0,0.0,4.0,40.0,0.49
Eric Bledsoe,G,NOP,77,18.0,4.0,2.0,4.0,0.0,1.0,36.8,0.48
Dennis Schroder,G,LAL,77,21.0,2.0,10.0,0.0,0.0,2.0,36.4,0.47
Khem Birch,C,TOR,76,14.0,6.0,1.0,2.0,2.0,0.0,34.7,0.46
Trey Burke,G,DAL,76,19.0,2.0,5.0,2.0,0.0,0.0,34.9,0.46
Pascal Siakam,F,TOR,83,25.0,5.0,4.0,0.0,1.0,3.0,37.0,0.45
Derrick Rose,G,NYK,81,22.0,6.0,6.0,0.0,0.0,2.0,36.2,0.45
Willy Hernangomez,C-F,NOP,76,12.0,10.0,0.0,3.0,1.0,2.0,34.0,0.45
Nikola Vucevic,C,CHI,87,24.0,11.0,2.0,1.0,0.0,4.0,39.2,0.45
Cole Anthony,G,ORL,74,15.0,4.0,7.0,0.0,1.0,0.0,33.3,0.45
Dorian Finney-Smith,F,DAL,73,10.0,7.0,4.0,2.0,1.0,1.0,32.4,0.44
OG Anunoby,F,TOR,79,20.0,5.0,2.0,1.0,1.0,0.0,35.0,0.44
Alex Len,C,WAS,76,17.0,10.0,1.0,0.0,1.0,0.0,33.5,0.44
Chris Paul,G,PHX,88,20.0,5.0,6.0,0.0,2.0,2.0,39.0,0.44
Goran Dragic,G,MIA,78,8.0,6.0,7.0,3.0,0.0,1.0,33.7,0.43
DeMarcus Cousins,C,LAC,79,16.0,11.0,1.0,0.0,2.0,3.0,33.7,0.43
Luka Doncic,F-G,DAL,94,24.0,7.0,8.0,0.0,0.0,4.0,40.4,0.43
Richaun Holmes,C-F,SAC,82,24.0,6.0,0.0,0.0,2.0,2.0,35.2,0.43
Devin Booker,G,PHX,89,33.0,4.0,3.0,0.0,0.0,4.0,38.3,0.43
Andre Drummond,C,LAL,83,13.0,11.0,0.0,1.0,2.0,0.0,35.2,0.42
Rudy Gobert,C,UTA,88,18.0,5.0,2.0,1.0,3.0,2.0,37.0,0.42
Jordan Clarkson,G,UTA,82,13.0,4.0,8.0,2.0,0.0,1.0,34.8,0.42
Karl-Anthony Towns,C-F,MIN,88,21.0,11.0,2.0,1.0,0.0,4.0,36.2,0.41
Chuma Okeke,F,ORL,76,18.0,5.0,2.0,2.0,0.0,2.0,31.0,0.41
Mikal Bridges,F,PHX,83,21.0,4.0,3.0,2.0,0.0,2.0,34.3,0.41
Isaiah Stewart,C-F,DET,78,4.0,11.0,1.0,1.0,4.0,2.0,31.700000000000003,0.41
Clint Capela,C,ATL,86,12.0,15.0,2.0,0.0,1.0,1.0,35.0,0.41
Marcus Morris Sr.,F,LAC,78,15.0,7.0,0.0,2.0,1.0,1.0,31.4,0.4
Brandon Ingram,F,NOP,85,17.0,7.0,5.0,0.0,1.0,2.0,33.9,0.4
Buddy Hield,G,SAC,77,16.0,5.0,5.0,1.0,0.0,2.0,30.5,0.4
Bogdan Bogdanovic,G,ATL,79,17.0,7.0,5.0,1.0,0.0,5.0,30.9,0.39
Montrezl Harrell,C-F,LAL,83,18.0,5.0,0.0,3.0,0.0,1.0,32.0,0.39
Darius Garland,G,CLE,79,13.0,2.0,10.0,1.0,0.0,3.0,30.4,0.38
Coby White,G,CHI,76,17.0,5.0,6.0,0.0,0.0,3.0,29.0,0.38
Anthony Edwards,G,MIN,81,14.0,9.0,4.0,1.0,0.0,3.0,30.799999999999997,0.38
Keldon Johnson,F-G,SAS,80,21.0,3.0,2.0,1.0,0.0,0.0,30.6,0.38
Cory Joseph,G,DET,72,15.0,1.0,4.0,1.0,1.0,1.0,27.2,0.38
Thaddeus Young,F,CHI,82,10.0,9.0,8.0,0.0,0.0,2.0,30.799999999999997,0.38
Cedi Osman,F,CLE,73,6.0,5.0,4.0,3.0,1.0,2.0,28.0,0.38
Naji Marshall,F,NOP,68,7.0,6.0,4.0,2.0,0.0,1.0,25.2,0.37
Kyle Lowry,G,TOR,83,9.0,5.0,10.0,0.0,1.0,2.0,31.0,0.37
Deandre Ayton,C,PHX,84,9.0,13.0,2.0,0.0,1.0,0.0,30.6,0.36
Willie Cauley-Stein,C,DAL,77,8.0,7.0,0.0,3.0,1.0,1.0,27.4,0.36
Isaac Okoro,F-G,CLE,73,20.0,6.0,0.0,0.0,0.0,1.0,26.2,0.36
Julius Randle,C-F,NYK,87,18.0,6.0,4.0,1.0,0.0,3.0,31.200000000000003,0.36
Royce O'Neale,F,UTA,75,6.0,10.0,4.0,1.0,0.0,1.0,26.0,0.35
Anthony Davis,C-F,LAL,94,18.0,8.0,3.0,0.0,2.0,5.0,33.1,0.35
Kentavious Caldwell-Pope,G,LAL,75,10.0,5.0,3.0,2.0,0.0,0.0,26.5,0.35
Jaden McDaniels,F,MIN,75,6.0,10.0,2.0,0.0,2.0,1.0,26.0,0.35
Reggie Bullock,F-G,NYK,73,17.0,3.0,2.0,1.0,0.0,1.0,25.6,0.35
Harrison Barnes,F,SAC,80,19.0,6.0,2.0,0.0,0.0,1.0,28.2,0.35
Cameron Payne,G,PHX,77,11.0,3.0,4.0,1.0,1.0,0.0,26.6,0.35
Saddiq Bey,F,DET,77,11.0,8.0,1.0,1.0,1.0,1.0,27.1,0.35
John Collins,C-F,ATL,85,14.0,8.0,0.0,1.0,1.0,0.0,29.6,0.35
Rui Hachimura,F,WAS,79,13.0,6.0,1.0,1.0,1.0,0.0,27.7,0.35
Aaron Gordon,F,DEN,80,15.0,5.0,2.0,1.0,0.0,0.0,27.0,0.34
