PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Devin Booker,G,PHX,89,47.0,11.0,3.0,0.0,1.0,3.0,64.7,0.73
LeBron James,F-G,LAL,97,29.0,9.0,7.0,2.0,2.0,3.0,59.3,0.61
Monte Morris,G,DEN,79,22.0,4.0,9.0,3.0,0.0,1.0,48.3,0.61
Damian Lillard,G,POR,94,28.0,4.0,13.0,2.0,0.0,5.0,53.3,0.57
Nikola Jokic,C,DEN,96,36.0,8.0,6.0,1.0,0.0,5.0,52.6,0.55
Michael Porter Jr.,F,DEN,85,26.0,5.0,4.0,1.0,0.0,1.0,40.0,0.47
Jae Crowder,F,PHX,77,18.0,8.0,0.0,1.0,2.0,1.0,35.6,0.46
Robert Covington,F,POR,77,11.0,10.0,0.0,3.0,1.0,2.0,33.0,0.43
Aaron Gordon,F,DEN,79,13.0,7.0,4.0,1.0,1.0,1.0,32.4,0.41
Dennis Schroder,G,LAL,77,20.0,3.0,3.0,1.0,0.0,1.0,30.1,0.39
CJ McCollum,G,POR,86,21.0,4.0,3.0,0.0,1.0,1.0,32.3,0.38
Carmelo Anthony,F,POR,79,14.0,5.0,4.0,0.0,1.0,2.0,27.0,0.34
Norman Powell,G,POR,81,17.0,4.0,2.0,1.0,0.0,1.0,26.8,0.33
Mikal Bridges,F,PHX,83,10.0,6.0,1.0,2.0,1.0,0.0,27.7,0.33
Wesley Matthews,F-G,LAL,73,12.0,6.0,1.0,1.0,0.0,0.0,23.7,0.32
Chris Paul,G,PHX,89,8.0,2.0,12.0,0.0,0.0,1.0,27.4,0.31
Jusuf Nurkic,C,POR,82,13.0,7.0,2.0,0.0,2.0,5.0,25.4,0.31
JaMychal Green,C-F,DEN,78,10.0,9.0,0.0,1.0,0.0,0.0,23.799999999999997,0.31
Cameron Johnson,F,PHX,77,10.0,4.0,2.0,2.0,0.0,1.0,22.8,0.3
Facundo Campazzo,G,DEN,74,10.0,2.0,3.0,1.0,1.0,1.0,21.9,0.3
Kentavious Caldwell-Pope,G,LAL,75,19.0,3.0,0.0,0.0,0.0,1.0,21.6,0.29
Marc Gasol,C,LAL,75,0.0,3.0,7.0,0.0,1.0,0.0,17.1,0.23
Cameron Payne,G,PHX,77,7.0,1.0,1.0,0.0,3.0,2.0,16.7,0.22
Frank Kaminsky,C-F,PHX,79,2.0,3.0,4.0,0.0,2.0,1.0,16.6,0.21
Talen Horton-Tucker,G,LAL,75,12.0,2.0,0.0,0.0,0.0,0.0,14.4,0.19
Anfernee Simons,G,POR,76,9.0,0.0,0.0,0.0,1.0,0.0,12.0,0.16
Deandre Ayton,C,PHX,85,8.0,3.0,1.0,0.0,0.0,0.0,13.1,0.15
Rondae Hollis-Jefferson,F,POR,75,2.0,3.0,0.0,1.0,1.0,0.0,11.6,0.15
Paul Millsap,F,DEN,79,2.0,3.0,1.0,0.0,1.0,1.0,9.1,0.12
Kyle Kuzma,F,LAL,77,2.0,4.0,0.0,1.0,0.0,2.0,7.800000000000001,0.1
Austin Rivers,G,DEN,74,7.0,1.0,0.0,0.0,0.0,2.0,6.199999999999999,0.08
Alex Caruso,G,LAL,73,2.0,1.0,1.0,0.0,0.0,0.0,4.7,0.06
Markieff Morris,F,LAL,74,2.0,1.0,1.0,0.0,0.0,0.0,4.7,0.06
Torrey Craig,F,PHX,79,3.0,4.0,0.0,0.0,0.0,3.0,4.8,0.06
Montrezl Harrell,C-F,LAL,83,2.0,2.0,0.0,0.0,0.0,0.0,4.4,0.05
Anthony Davis,C-F,LAL,94,0.0,1.0,1.0,0.0,0.0,0.0,2.7,0.03
Markus Howard,G,DEN,67,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.02
Alfonzo McKinnie,F,LAL,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vlatko Cancar,F,DEN,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaquille Harrison,G,DEN,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nassir Little,F-G,POR,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaVale McGee,C-F,DEN,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Leaf,F,POR,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Kanter,C,POR,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,F,POR,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Giles III,C-F,POR,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Elleby,F-G,POR,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Langston Galloway,G,PHX,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keljin Blevins,G,POR,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zeke Nnaji,C-F,DEN,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Dudley,F,LAL,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Smith,C-F,PHX,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dario Saric,C-F,PHX,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben McLemore,G,LAL,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond,C,LAL,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore,G,PHX,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,G,PHX,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bol Bol,C-F,DEN,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
