PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Moses Brown,C,OKC,77,24.0,18.0,3.0,0.0,7.0,0.0,71.1,0.92
Jordan Nwora,F,MIL,72,34.0,14.0,0.0,1.0,2.0,3.0,56.8,0.79
Onyeka Okongwu,C-F,ATL,76,21.0,15.0,3.0,2.0,2.0,1.0,54.5,0.72
Jevon Carter,G,PHX,72,19.0,10.0,9.0,3.0,0.0,2.0,51.5,0.72
Oshae Brissett,F-G,IND,67,31.0,10.0,3.0,0.0,0.0,0.0,47.5,0.71
Stephen Curry,G,GSW,96,46.0,7.0,9.0,1.0,1.0,7.0,66.9,0.7
Tyrese Maxey,G,PHI,76,30.0,7.0,6.0,1.0,1.0,1.0,52.4,0.69
Terry Rozier,G,CHA,82,22.0,9.0,9.0,3.0,0.0,1.0,54.3,0.66
Malachi Flynn,G,TOR,71,27.0,4.0,5.0,2.0,1.0,2.0,46.3,0.65
Jeff Teague,G,MIL,73,23.0,3.0,7.0,3.0,1.0,2.0,47.1,0.65
T.J. McConnell,G,IND,78,12.0,5.0,17.0,2.0,1.0,2.0,50.5,0.65
Russell Westbrook,G,WAS,88,23.0,15.0,10.0,1.0,0.0,3.0,56.0,0.64
Cole Anthony,G,ORL,74,37.0,8.0,2.0,1.0,0.0,6.0,46.6,0.63
Domantas Sabonis,C-F,IND,87,25.0,16.0,5.0,3.0,0.0,6.0,54.7,0.63
Jonas Valanciunas,C,MEM,83,29.0,16.0,1.0,1.0,0.0,1.0,51.7,0.62
Nemanja Bjelica,F,MIA,75,21.0,6.0,6.0,2.0,1.0,2.0,44.2,0.59
D'Angelo Russell,G,MIN,83,23.0,3.0,10.0,3.0,0.0,2.0,48.6,0.59
Paul Reed,F,PHI,69,17.0,12.0,3.0,1.0,1.0,2.0,39.9,0.58
DeAndre' Bembry,F-G,TOR,72,23.0,5.0,4.0,3.0,0.0,2.0,42.0,0.58
Josh Hall,F,OKC,65,25.0,10.0,2.0,0.0,0.0,3.0,37.0,0.57
Gabe Vincent,G,MIA,71,15.0,6.0,10.0,2.0,0.0,3.0,40.2,0.57
Jusuf Nurkic,C,POR,80,20.0,13.0,2.0,1.0,2.0,3.0,44.6,0.56
Khem Birch,C,TOR,76,18.0,14.0,4.0,1.0,0.0,1.0,42.8,0.56
Stanley Johnson,F-G,TOR,72,24.0,5.0,7.0,2.0,0.0,6.0,40.5,0.56
Draymond Green,F,GSW,80,14.0,9.0,9.0,1.0,2.0,3.0,44.3,0.55
Precious Achiuwa,F,MIA,78,23.0,10.0,0.0,2.0,1.0,2.0,42.0,0.54
Shake Milton,F-G,PHI,79,15.0,4.0,9.0,1.0,2.0,0.0,42.3,0.54
Daniel Oturu,C,LAC,71,13.0,12.0,2.0,2.0,1.0,2.0,37.4,0.53
Willy Hernangomez,C-F,NOP,76,19.0,13.0,1.0,0.0,2.0,2.0,40.1,0.53
Karl-Anthony Towns,C-F,MIN,88,23.0,9.0,5.0,2.0,0.0,1.0,46.3,0.53
Kevin Durant,F,BKN,96,23.0,8.0,13.0,0.0,0.0,2.0,50.1,0.52
Jordan Clarkson,G,UTA,82,33.0,2.0,3.0,2.0,0.0,3.0,42.9,0.52
Mamadi Diakite,F,MIL,68,13.0,7.0,1.0,3.0,1.0,0.0,34.9,0.51
Anthony Edwards,G,MIN,81,30.0,0.0,4.0,0.0,2.0,1.0,41.0,0.51
Cameron Oliver,F,HOU,67,10.0,12.0,1.0,0.0,3.0,1.0,33.9,0.51
KZ Okpala,F-G,MIA,71,17.0,5.0,2.0,2.0,2.0,2.0,36.0,0.51
Skylar Mays,G,ATL,71,16.0,4.0,7.0,0.0,2.0,1.0,36.3,0.51
Markus Howard,G,DEN,67,23.0,4.0,3.0,1.0,0.0,2.0,33.3,0.5
Jakob Poeltl,C,SAS,78,17.0,10.0,0.0,0.0,3.0,0.0,38.0,0.49
Ish Smith,G,WAS,73,14.0,8.0,7.0,0.0,1.0,1.0,36.1,0.49
Tyler Herro,G,MIA,79,16.0,6.0,11.0,0.0,0.0,1.0,38.7,0.49
Tremont Waters,G,BOS,69,17.0,5.0,5.0,2.0,0.0,3.0,33.5,0.49
Saddiq Bey,F,DET,77,22.0,5.0,4.0,1.0,1.0,2.0,38.0,0.49
Mike James,G,BKN,71,14.0,4.0,8.0,2.0,0.0,2.0,34.8,0.49
Kyrie Irving,G,BKN,91,17.0,6.0,2.0,3.0,3.0,1.0,44.2,0.49
Buddy Hield,G,SAC,77,13.0,7.0,9.0,1.0,0.0,1.0,36.9,0.48
Andre Drummond,C,LAL,83,13.0,13.0,0.0,2.0,2.0,2.0,38.6,0.47
LaMelo Ball,G,CHA,85,19.0,7.0,5.0,2.0,0.0,1.0,39.9,0.47
Donta Hall,C,ORL,70,14.0,10.0,2.0,0.0,2.0,2.0,33.0,0.47
Aleksej Pokusevski,C,OKC,73,29.0,8.0,2.0,0.0,0.0,7.0,34.6,0.47
Mike Conley,G,UTA,84,11.0,6.0,9.0,3.0,0.0,1.0,39.7,0.47
Julius Randle,C-F,NYK,87,20.0,7.0,7.0,1.0,1.0,4.0,40.9,0.47
Naji Marshall,F,NOP,68,18.0,6.0,7.0,1.0,0.0,7.0,31.700000000000003,0.47
Thaddeus Young,F,CHI,82,20.0,7.0,3.0,0.0,3.0,4.0,37.9,0.46
Andrew Wiggins,F-G,GSW,80,21.0,10.0,0.0,1.0,1.0,2.0,37.0,0.46
Jaren Jackson Jr.,C-F,MEM,83,14.0,7.0,2.0,3.0,2.0,2.0,38.4,0.46
Dean Wade,C-F,CLE,74,18.0,8.0,3.0,1.0,0.0,1.0,34.1,0.46
Rudy Gobert,C,UTA,88,13.0,16.0,1.0,0.0,2.0,0.0,39.7,0.45
Coby White,G,CHI,76,19.0,5.0,5.0,1.0,1.0,4.0,34.5,0.45
Frank Kaminsky,C-F,PHX,79,11.0,10.0,7.0,0.0,1.0,1.0,35.5,0.45
LeBron James,F-G,LAL,97,25.0,1.0,6.0,3.0,0.0,2.0,42.2,0.44
Bruce Brown,F-G,BKN,77,12.0,4.0,4.0,2.0,2.0,1.0,33.8,0.44
