PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
T.J. McConnell,G,IND,78,6.7,3.5,6.3,1.8,0.3,1.9,24.75,0.32
Larry Nance Jr.,C-F,CLE,78,8.9,5.8,2.8,1.6,0.5,1.5,24.86,0.32
Daniel Theis,C-F,BOS,78,10.0,5.8,1.4,0.7,1.3,1.1,23.96,0.31
Jae'Sean Tate,F,HOU,77,10.6,5.8,1.8,1.0,0.6,1.4,23.66,0.31
Derrick White,G,SAS,79,12.2,1.9,3.7,1.0,0.8,1.0,24.43,0.31
James Wiseman,C,GSW,79,13.0,6.3,0.9,0.3,1.1,1.5,24.61,0.31
Jordan Poole,G,GSW,72,14.0,2.9,1.9,0.6,0.3,1.0,22.03,0.31
Drew Eubanks,C-F,SAS,71,7.5,5.7,1.5,0.2,2.0,1.3,21.89,0.31
Brandon Clarke,F-G,MEM,81,11.4,5.7,1.6,1.1,0.7,0.6,25.44,0.31
Lou Williams,G,LAC,80,13.8,2.6,4.0,0.9,0.1,1.8,24.12,0.3
Brook Lopez,C,MIL,78,10.9,5.1,0.7,0.5,1.6,0.9,23.47,0.3
Saddiq Bey,F,DET,78,13.2,4.8,1.5,0.8,0.1,0.9,23.01,0.3
Cody Zeller,C-F,CHA,79,9.2,7.0,2.1,0.6,0.7,1.1,23.55,0.3
Paul Millsap,F,DEN,79,10.9,5.4,1.7,0.9,0.7,1.1,23.63,0.3
Rui Hachimura,F,WAS,77,12.6,5.2,1.7,0.7,0.1,1.0,22.79,0.3
Joe Harris,F-G,BKN,79,14.9,3.8,1.7,0.6,0.2,0.9,23.51,0.3
Shake Milton,F-G,PHI,78,14.1,2.4,3.0,0.7,0.3,1.6,22.88,0.29
Ivica Zubac,C,LAC,79,9.4,7.8,1.2,0.3,1.0,1.2,23.26,0.29
