PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Russell Westbrook,G,WAS,88,29.0,12.0,17.0,3.0,1.0,2.0,78.9,0.9
Kelly Olynyk,C-F,HOU,78,27.0,11.0,8.0,1.0,3.0,1.0,63.2,0.81
Delon Wright,G,SAC,77,23.0,7.0,6.0,6.0,1.0,2.0,59.4,0.77
Anthony Edwards,G,MIN,81,42.0,6.0,7.0,1.0,1.0,3.0,62.7,0.77
Mo Bamba,C,ORL,75,19.0,15.0,1.0,3.0,4.0,3.0,56.5,0.75
Ja Morant,G,MEM,85,37.0,4.0,10.0,2.0,1.0,4.0,61.8,0.73
Facundo Campazzo,G,DEN,73,16.0,9.0,4.0,5.0,2.0,1.0,52.8,0.72
Nikola Jokic,C,DEN,95,32.0,12.0,6.0,2.0,2.0,4.0,63.400000000000006,0.67
Kenyon Martin Jr.,F,HOU,75,23.0,10.0,6.0,0.0,2.0,2.0,48.0,0.64
Bradley Beal,G,WAS,90,42.0,4.0,3.0,1.0,0.0,2.0,52.3,0.58
Jayson Tatum,F-G,BOS,89,27.0,7.0,3.0,2.0,2.0,0.0,51.9,0.58
Damian Lillard,G,POR,94,32.0,3.0,9.0,2.0,0.0,2.0,53.1,0.56
Marvin Bagley III,F,SAC,80,31.0,12.0,0.0,0.0,0.0,1.0,44.4,0.55
Austin Rivers,G,DEN,75,25.0,3.0,3.0,3.0,0.0,1.0,41.1,0.55
Jusuf Nurkic,C,POR,80,15.0,11.0,3.0,0.0,4.0,1.0,43.7,0.55
D'Angelo Russell,G,MIN,83,22.0,4.0,14.0,1.0,0.0,5.0,45.8,0.55
Joel Embiid,C-F,PHI,95,34.0,12.0,2.0,0.0,1.0,3.0,51.4,0.54
Domantas Sabonis,C-F,IND,87,17.0,13.0,8.0,2.0,0.0,4.0,46.6,0.54
Buddy Hield,G,SAC,77,16.0,8.0,8.0,2.0,0.0,3.0,40.6,0.53
Kemba Walker,G,BOS,83,32.0,3.0,4.0,1.0,0.0,1.0,43.6,0.53
Jordan Clarkson,G,UTA,82,30.0,6.0,4.0,0.0,0.0,1.0,42.2,0.51
R.J. Hampton,G,ORL,73,18.0,10.0,5.0,0.0,0.0,1.0,36.5,0.5
Jrue Holiday,G,MIL,87,29.0,5.0,6.0,0.0,1.0,5.0,42.0,0.48
Giannis Antetokounmpo,F,MIL,96,23.0,9.0,8.0,0.0,2.0,6.0,45.8,0.48
Onyeka Okongwu,C-F,ATL,76,14.0,7.0,2.0,3.0,1.0,1.0,36.4,0.48
