PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kelly Olynyk,C-F,HOU,78,24.0,7.0,4.0,1.0,0.0,6.0,35.4,0.45
Harrison Barnes,F,SAC,80,24.0,5.0,1.0,1.0,0.0,1.0,33.5,0.42
Kawhi Leonard,F,LAC,96,15.0,11.0,8.0,0.0,1.0,3.0,40.2,0.42
Anthony Edwards,G,MIN,81,23.0,6.0,3.0,0.0,0.0,1.0,33.7,0.42
Malachi Flynn,G,TOR,71,15.0,7.0,5.0,0.0,0.0,1.0,29.9,0.42
T.J. McConnell,G,IND,78,18.0,1.0,7.0,1.0,0.0,0.0,32.7,0.42
Dorian Finney-Smith,F,DAL,73,22.0,4.0,1.0,0.0,1.0,1.0,30.3,0.42
Bruce Brown,F-G,BKN,77,8.0,11.0,2.0,2.0,1.0,1.0,32.2,0.42
Terence Davis,G,SAC,74,23.0,3.0,3.0,0.0,0.0,1.0,30.1,0.41
Carmelo Anthony,F,POR,79,24.0,3.0,2.0,1.0,0.0,1.0,32.6,0.41
Steven Adams,C,NOP,80,10.0,14.0,3.0,1.0,0.0,2.0,32.3,0.4
Eric Bledsoe,G,NOP,77,22.0,4.0,4.0,0.0,0.0,2.0,30.799999999999997,0.4
Jusuf Nurkic,C,POR,80,12.0,6.0,2.0,1.0,2.0,0.0,31.2,0.39
Delon Wright,G,SAC,77,13.0,5.0,3.0,2.0,0.0,0.0,29.5,0.38
Kendrick Nunn,G,MIA,76,17.0,2.0,3.0,2.0,0.0,1.0,28.9,0.38
Jalen Brunson,G,DAL,81,20.0,4.0,4.0,1.0,0.0,3.0,30.799999999999997,0.38
Isaiah Roby,F,OKC,76,11.0,8.0,3.0,1.0,1.0,3.0,28.1,0.37
Marcus Morris Sr.,F,LAC,78,19.0,6.0,0.0,1.0,0.0,0.0,29.2,0.37
Armoni Brooks,G,HOU,67,16.0,2.0,1.0,2.0,0.0,1.0,24.9,0.37
Mo Bamba,C,ORL,75,11.0,9.0,2.0,0.0,1.0,1.0,26.799999999999997,0.36
Trevor Ariza,F,MIA,73,15.0,9.0,1.0,0.0,0.0,1.0,26.299999999999997,0.36
Nerlens Noel,C-F,NYK,78,12.0,8.0,0.0,0.0,2.0,0.0,27.6,0.35
Brandon Ingram,F,NOP,85,19.0,4.0,4.0,0.0,1.0,3.0,29.799999999999997,0.35
Maurice Harkless,F-G,SAC,72,8.0,6.0,0.0,2.0,2.0,2.0,25.2,0.35
Cody Martin,F,CHA,74,5.0,7.0,7.0,1.0,0.0,1.0,25.9,0.35
Jordan McLaughlin,G,MIN,73,9.0,2.0,5.0,2.0,0.0,0.0,24.9,0.34
Reggie Jackson,G,LAC,77,13.0,3.0,4.0,1.0,0.0,0.0,25.6,0.33
Tyler Herro,G,MIA,79,9.0,4.0,6.0,1.0,0.0,0.0,25.8,0.33
Darius Bazley,F-G,OKC,76,16.0,8.0,1.0,0.0,1.0,5.0,25.1,0.33
Norman Powell,"['G', 'G']",POR,82,17.0,3.0,2.0,2.0,0.0,3.0,26.6,0.32
Hassan Whiteside,C,SAC,80,12.0,10.0,0.0,1.0,0.0,1.0,26.0,0.32
Naz Reid,C-F,MIN,78,13.0,7.0,0.0,0.0,1.0,0.0,24.4,0.31
Karl-Anthony Towns,C-F,MIN,88,16.0,6.0,5.0,0.0,0.0,3.0,27.7,0.31
Wendell Carter Jr.,C-F,ORL,82,11.0,10.0,1.0,1.0,0.0,2.0,25.5,0.31
Kristaps Porzingis,C-F,DAL,86,9.0,11.0,3.0,0.0,0.0,0.0,26.7,0.31
Caris LeVert,G,IND,83,11.0,2.0,3.0,2.0,1.0,2.0,24.9,0.3
Khem Birch,C,TOR,76,7.0,6.0,3.0,1.0,1.0,2.0,22.7,0.3
Lonzo Ball,G,NOP,80,5.0,7.0,3.0,2.0,0.0,0.0,23.9,0.3
Myles Turner,C-F,IND,81,9.0,11.0,2.0,0.0,0.0,1.0,24.2,0.3
Gary Harris,G,ORL,73,16.0,1.0,3.0,0.0,0.0,0.0,21.7,0.3
