PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Bojan Bogdanovic,F,UTA,76,48.0,8.0,2.0,2.0,0.0,5.0,61.599999999999994,0.81
Kelly Olynyk,C-F,HOU,78,23.0,12.0,7.0,2.0,1.0,4.0,52.9,0.68
Nikola Vucevic,C,CHI,87,18.0,14.0,10.0,2.0,1.0,4.0,54.8,0.63
Joel Embiid,C-F,PHI,95,37.0,13.0,3.0,0.0,2.0,3.0,60.1,0.63
Mo Bamba,C,ORL,75,9.0,18.0,1.0,1.0,4.0,0.0,47.099999999999994,0.63
Anthony Davis,C-F,LAL,94,36.0,12.0,5.0,0.0,1.0,3.0,57.9,0.62
Jimmy Butler,F,MIA,91,25.0,8.0,6.0,5.0,0.0,3.0,55.6,0.61
Armoni Brooks,G,HOU,67,19.0,3.0,6.0,3.0,1.0,3.0,40.6,0.61
Deandre Ayton,C,PHX,84,26.0,15.0,1.0,1.0,1.0,0.0,51.5,0.61
Coby White,G,CHI,76,25.0,7.0,5.0,1.0,1.0,2.0,44.9,0.59
Damian Lillard,G,POR,94,38.0,4.0,7.0,2.0,0.0,4.0,55.3,0.59
Jarred Vanderbilt,F,MIN,75,8.0,11.0,1.0,5.0,2.0,0.0,43.7,0.58
Kenyon Martin Jr.,F,HOU,75,26.0,7.0,7.0,0.0,0.0,2.0,42.9,0.57
Jaxson Hayes,C-F,NOP,77,19.0,8.0,3.0,1.0,3.0,1.0,44.1,0.57
Kemba Walker,G,BOS,83,33.0,4.0,3.0,1.0,1.0,2.0,46.3,0.56
Jakob Poeltl,C,SAS,78,11.0,10.0,4.0,1.0,4.0,1.0,43.0,0.55
Nikola Jokic,C,DEN,95,24.0,9.0,13.0,0.0,1.0,5.0,52.3,0.55
Jordan Clarkson,G,UTA,82,21.0,5.0,8.0,2.0,0.0,1.0,44.0,0.54
LaMelo Ball,G,CHA,85,27.0,6.0,6.0,2.0,0.0,4.0,45.2,0.53
Jrue Holiday,G,MIL,87,20.0,4.0,8.0,2.0,2.0,3.0,45.8,0.53
Michael Porter Jr.,F,DEN,84,31.0,6.0,1.0,2.0,0.0,1.0,44.7,0.53
Terry Rozier,G,CHA,82,28.0,5.0,6.0,0.0,0.0,1.0,42.0,0.51
Giannis Antetokounmpo,F,MIL,96,17.0,11.0,7.0,2.0,1.0,1.0,48.7,0.51
Cedi Osman,F,CLE,73,22.0,5.0,7.0,1.0,0.0,4.0,37.5,0.51
Josh Richardson,F-G,DAL,77,18.0,5.0,3.0,3.0,1.0,1.0,39.5,0.51
Dwayne Bacon,F-G,ORL,71,28.0,4.0,2.0,0.0,0.0,0.0,35.8,0.5
P.J. Washington,F,CHA,80,23.0,9.0,2.0,1.0,1.0,3.0,39.8,0.5
Brook Lopez,C,MIL,79,24.0,7.0,1.0,0.0,2.0,1.0,38.9,0.49
Delon Wright,G,SAC,77,17.0,7.0,9.0,1.0,0.0,4.0,37.9,0.49
Ricky Rubio,G,MIN,76,16.0,3.0,9.0,2.0,0.0,3.0,36.1,0.48
Terence Davis,G,SAC,74,24.0,3.0,1.0,3.0,0.0,3.0,35.1,0.47
DeMar DeRozan,F-G,SAS,87,25.0,6.0,3.0,1.0,1.0,2.0,40.7,0.47
Donte DiVincenzo,G,MIL,77,18.0,7.0,4.0,2.0,0.0,3.0,35.4,0.46
Bismack Biyombo,C,CHA,75,11.0,11.0,1.0,1.0,2.0,0.0,34.7,0.46
Julius Randle,C-F,NYK,87,24.0,11.0,4.0,0.0,0.0,3.0,40.2,0.46
Chris Paul,G,PHX,88,17.0,6.0,11.0,0.0,0.0,0.0,40.7,0.46
Tyler Herro,G,MIA,79,27.0,3.0,4.0,0.0,0.0,0.0,36.6,0.46
Willy Hernangomez,C-F,NOP,76,11.0,9.0,5.0,2.0,0.0,1.0,34.3,0.45
Richaun Holmes,C-F,SAC,82,15.0,5.0,5.0,1.0,2.0,1.0,36.5,0.45
Zach LaVine,F-G,CHI,88,25.0,5.0,2.0,2.0,0.0,0.0,40.0,0.45
Eric Bledsoe,G,NOP,77,18.0,5.0,4.0,2.0,0.0,2.0,34.0,0.44
Seth Curry,G,PHI,76,16.0,6.0,5.0,1.0,0.0,0.0,33.7,0.44
Ben Simmons,F-G,PHI,86,8.0,9.0,10.0,2.0,0.0,2.0,37.8,0.44
Jusuf Nurkic,C,POR,80,10.0,13.0,5.0,1.0,0.0,1.0,35.1,0.44
RJ Barrett,F-G,NYK,80,23.0,8.0,3.0,0.0,0.0,3.0,34.1,0.43
