PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Tristan Thompson,C-F,BOS,78,5,0.0,8.4,6.6,1.8,0.4,1.2,1.0,22.82,0.29
Rudy Gay,F-G,SAS,79,10,0.0,11.4,5.0,1.5,0.7,0.6,0.9,22.65,0.29
Rui Hachimura,F,WAS,79,8,0.0,12.38,4.75,1.5,1.12,0.0,1.75,21.95,0.28
Joe Ingles,F-G,UTA,81,9,0.0,11.78,3.67,3.44,0.78,0.11,1.89,22.12,0.27
Daniel Theis,C-F,CHI,77,9,0.0,10.11,5.11,1.89,0.44,0.44,1.11,20.63,0.27
Cameron Payne,G,PHX,77,10,0.0,8.5,2.8,4.4,0.8,0.2,1.0,20.46,0.27
Keldon Johnson,F-G,SAS,80,10,0.0,10.3,7.0,1.2,0.4,0.2,0.8,21.5,0.27
Montrezl Harrell,C-F,LAL,83,10,0.0,9.9,6.4,1.1,0.7,0.8,1.0,22.73,0.27
Alex Caruso,G,LAL,73,10,0.0,7.1,2.8,3.4,1.3,0.3,1.7,18.66,0.26
Patrick Williams,F,CHI,76,10,0.0,7.7,3.7,1.3,1.8,0.3,0.9,19.49,0.26
Deni Avdija,F,WAS,74,10,0.0,7.3,6.1,1.2,0.5,0.5,0.3,19.12,0.26
Mikal Bridges,F,PHX,83,10,1.0,10.7,2.9,1.3,1.0,0.8,0.7,22.83,0.25
Isaac Okoro,F-G,CLE,73,10,0.0,9.3,3.1,1.7,0.9,0.3,0.9,18.27,0.25
Kent Bazemore,F-G,GSW,76,10,0.0,8.5,3.4,1.9,1.4,0.3,1.2,19.33,0.25
Royce O'Neale,F,UTA,75,9,0.0,3.78,7.89,2.44,0.44,0.44,0.89,18.69,0.25
Coby White,G,CHI,76,8,0.0,11.12,2.25,3.12,0.5,0.12,1.88,18.51,0.24
Tyus Jones,G,MEM,75,10,0.0,7.0,2.2,4.0,0.8,0.0,0.3,17.74,0.24
Alex Len,C,WAS,76,10,0.0,7.9,5.5,0.6,0.4,0.9,1.0,18.3,0.24
Cameron Johnson,F,PHX,78,10,0.0,10.2,3.3,1.8,0.7,0.2,0.9,18.66,0.24
Pat Connaughton,F-G,MIL,74,10,0.0,7.3,5.5,0.8,0.6,0.1,0.4,16.8,0.23
