PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Julius Randle,C-F,NYK,87,33.0,10.0,13.0,1.0,0.0,4.0,63.5,0.73
Caris LeVert,G,IND,83,28.0,5.0,12.0,2.0,1.0,7.0,54.0,0.65
Miles Bridges,F,CHA,75,30.0,5.0,4.0,1.0,0.0,0.0,45.0,0.6
Kendrick Nunn,G,MIA,76,31.0,6.0,3.0,0.0,1.0,1.0,44.7,0.59
Anthony Davis,C-F,LAL,94,28.0,10.0,5.0,2.0,0.0,1.0,52.5,0.56
Anthony Edwards,G,MIN,81,23.0,4.0,6.0,3.0,0.0,2.0,43.8,0.54
Nerlens Noel,C-F,NYK,78,8.0,11.0,0.0,2.0,5.0,0.0,42.2,0.54
Bruce Brown,F-G,BKN,77,16.0,12.0,3.0,2.0,1.0,2.0,41.9,0.54
Thaddeus Young,F,CHI,82,19.0,13.0,4.0,1.0,0.0,0.0,43.6,0.53
Luke Kornet,C-F,BOS,73,12.0,6.0,3.0,1.0,4.0,0.0,38.7,0.53
Jalen McDaniels,C-F,CHA,70,15.0,10.0,3.0,1.0,1.0,1.0,36.5,0.52
T.J. McConnell,G,IND,78,8.0,6.0,9.0,4.0,1.0,3.0,40.7,0.52
Devonte' Graham,G,CHA,78,25.0,3.0,8.0,0.0,0.0,1.0,39.6,0.51
Jayson Tatum,F-G,BOS,89,26.0,11.0,2.0,1.0,0.0,2.0,43.2,0.49
Jrue Holiday,G,MIL,87,20.0,5.0,10.0,1.0,0.0,1.0,43.0,0.49
Kelan Martin,F,IND,69,15.0,3.0,1.0,3.0,2.0,1.0,34.1,0.49
Patrick Williams,F,CHI,76,24.0,5.0,1.0,2.0,0.0,0.0,37.5,0.49
Karl-Anthony Towns,C-F,MIN,88,24.0,14.0,2.0,0.0,0.0,3.0,40.8,0.46
Devin Vassell,F-G,SAS,74,14.0,7.0,4.0,1.0,1.0,0.0,34.4,0.46
Chris Paul,G,PHX,88,16.0,5.0,10.0,1.0,0.0,2.0,38.0,0.43
Goga Bitadze,C-F,IND,73,10.0,7.0,1.0,0.0,4.0,1.0,30.9,0.42
LeBron James,F-G,LAL,97,24.0,7.0,8.0,0.0,0.0,4.0,40.4,0.42
Khris Middleton,F,MIL,85,21.0,7.0,7.0,0.0,0.0,4.0,35.9,0.42
Gorgui Dieng,C,SAS,76,18.0,7.0,1.0,1.0,1.0,2.0,31.9,0.42
Andre Drummond,C,LAL,83,11.0,15.0,0.0,0.0,2.0,1.0,34.0,0.41
Naz Reid,C-F,MIN,78,12.0,5.0,2.0,1.0,3.0,1.0,32.0,0.41
Drew Eubanks,C-F,SAS,75,15.0,11.0,1.0,1.0,0.0,2.0,30.700000000000003,0.41
Terry Rozier,G,CHA,82,13.0,8.0,4.0,2.0,0.0,2.0,32.6,0.4
Alec Burks,G,NYK,78,14.0,9.0,5.0,0.0,0.0,1.0,31.299999999999997,0.4
Torrey Craig,F,PHX,75,11.0,9.0,1.0,2.0,0.0,0.0,29.299999999999997,0.39
Donte DiVincenzo,G,MIL,77,11.0,9.0,4.0,1.0,0.0,1.0,29.799999999999997,0.39
Payton Pritchard,G,BOS,74,11.0,4.0,1.0,4.0,0.0,1.0,28.3,0.38
Devin Booker,G,PHX,89,27.0,2.0,4.0,0.0,0.0,2.0,33.4,0.38
Mikal Bridges,F,PHX,83,18.0,4.0,0.0,3.0,0.0,0.0,31.8,0.38
Nemanja Bjelica,F,MIA,75,11.0,4.0,4.0,2.0,0.0,0.0,27.8,0.37
Nicolas Claxton,C-F,BKN,77,10.0,8.0,0.0,0.0,3.0,0.0,28.6,0.37
Giannis Antetokounmpo,F,MIL,96,15.0,9.0,4.0,0.0,1.0,1.0,33.8,0.35
Dario Saric,C-F,PHX,79,13.0,6.0,1.0,2.0,0.0,0.0,27.7,0.35
Bam Adebayo,C-F,MIA,88,5.0,8.0,8.0,2.0,0.0,2.0,30.6,0.35
Brook Lopez,C,MIL,79,18.0,6.0,0.0,0.0,1.0,1.0,27.2,0.34
JaKarr Sampson,F,IND,73,20.0,3.0,1.0,0.0,0.0,0.0,25.1,0.34
Cody Zeller,C-F,CHA,79,10.0,11.0,3.0,0.0,0.0,2.0,25.7,0.33
Nikola Vucevic,C,CHI,87,10.0,11.0,3.0,0.0,1.0,2.0,28.7,0.33
D'Angelo Russell,G,MIN,83,11.0,1.0,6.0,1.0,2.0,3.0,27.2,0.33
Reggie Bullock,F-G,NYK,73,17.0,6.0,0.0,0.0,0.0,0.0,24.2,0.33
Kyrie Irving,G,BKN,91,22.0,2.0,0.0,1.0,1.0,0.0,30.4,0.33
Trevor Ariza,F,MIA,73,11.0,5.0,1.0,2.0,0.0,1.0,23.5,0.32
James Harden,G,BKN,95,5.0,5.0,7.0,1.0,2.0,0.0,30.5,0.32
Evan Fournier,F-G,BOS,81,18.0,1.0,6.0,0.0,0.0,2.0,26.2,0.32
Tremont Waters,G,BOS,69,14.0,0.0,7.0,0.0,0.0,3.0,21.5,0.31
Grant Williams,F,BOS,71,11.0,6.0,2.0,0.0,1.0,2.0,22.2,0.31
Duncan Robinson,F,MIA,75,17.0,0.0,2.0,1.0,0.0,0.0,23.0,0.31
Cameron Payne,G,PHX,77,12.0,2.0,6.0,0.0,0.0,0.0,23.4,0.3
