PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Cory Joseph,G,DET,72,5,3.0,14.8,3.0,5.4,0.8,0.6,2.0,34.7,0.4
Darius Bazley,F-G,OKC,76,10,0.0,18.2,7.0,2.4,0.8,0.1,2.8,30.1,0.4
Deandre Ayton,C,PHX,84,10,0.0,11.8,9.8,1.6,1.1,1.4,0.4,33.06,0.39
Jarrett Allen,C,CLE,84,10,1.0,13.2,10.8,1.8,0.8,1.0,1.9,34.36,0.39
Derrick Rose,G,NYK,81,10,0.0,18.7,3.3,4.7,0.7,0.2,1.2,31.21,0.39
RJ Barrett,F-G,NYK,80,10,1.0,19.5,5.9,3.1,0.4,0.3,2.2,33.129999999999995,0.39
Cedi Osman,F,CLE,73,8,0.0,15.62,4.0,4.75,1.0,0.12,2.62,28.3,0.39
Cole Anthony,G,ORL,74,10,0.0,15.1,4.8,4.5,0.7,0.3,2.4,28.21,0.38
Kendrick Nunn,G,MIA,76,9,0.0,18.56,3.22,3.0,0.67,0.11,1.44,27.81,0.37
Marcus Smart,G,BOS,80,8,0.0,11.12,4.5,6.5,1.62,0.38,2.5,29.78,0.37
Dorian Finney-Smith,F,DAL,73,9,0.0,12.56,5.78,2.56,1.22,0.33,1.56,26.43,0.36
Richaun Holmes,C-F,SAC,82,8,1.0,16.5,5.5,1.88,0.38,1.25,1.62,31.16,0.36
Saddiq Bey,F,DET,77,10,0.0,13.9,6.8,1.8,0.7,0.5,0.7,27.66,0.36
Tyler Herro,G,MIA,79,3,1.0,20.33,3.67,2.67,0.0,0.0,0.33,30.4,0.36
Isaiah Stewart,C-F,DET,78,10,1.0,9.8,7.5,0.5,0.7,2.3,1.2,29.35,0.35
Andre Drummond,C,LAL,83,10,0.0,11.1,9.4,1.4,1.2,0.9,1.8,28.98,0.35
Jerami Grant,F,DET,83,4,0.0,20.75,3.75,2.0,0.0,0.75,1.5,29.0,0.35
Tim Hardaway Jr.,F-G,DAL,80,9,0.0,20.56,3.56,2.0,0.33,0.22,1.11,28.38,0.35
Thaddeus Young,F,CHI,82,10,0.0,11.5,5.4,4.9,1.2,0.5,2.1,28.33,0.35
R.J. Hampton,G,ORL,73,10,1.0,12.0,5.2,3.2,0.6,0.4,1.4,26.64,0.34
Goran Dragic,G,MIA,78,9,0.0,14.0,3.78,4.22,0.89,0.22,1.56,26.64,0.34
Marvin Bagley III,F,SAC,80,5,0.0,16.4,6.8,1.2,0.6,0.2,1.6,27.16,0.34
Daniel Theis,C-F,CHI,77,10,1.0,10.9,7.3,1.4,0.9,0.6,1.1,27.16,0.33
Eric Bledsoe,G,NOP,77,10,0.0,12.8,3.4,3.4,1.2,0.3,1.4,25.08,0.33
Nerlens Noel,C-F,NYK,78,9,0.0,5.56,6.56,1.33,1.11,2.44,0.67,25.42,0.33
Trevor Ariza,F,MIA,73,10,0.0,9.9,5.6,2.1,1.2,0.6,0.9,24.27,0.33
Dwayne Bacon,F-G,ORL,71,10,0.0,15.2,3.2,1.2,1.0,0.1,0.6,23.54,0.33
Ricky Rubio,G,MIN,76,10,0.0,8.5,3.4,5.8,1.7,0.0,1.1,25.28,0.33
Naji Marshall,F,NOP,68,10,1.0,7.7,5.5,3.4,1.1,0.3,1.4,24.2,0.33
Marcus Morris Sr.,F,LAC,78,9,0.0,16.22,4.78,1.11,0.89,0.22,1.33,25.62,0.33
Reggie Bullock,F-G,NYK,73,10,0.0,14.5,3.4,2.2,0.6,0.1,0.6,23.38,0.32
Kawhi Leonard,F,LAC,96,4,0.0,14.75,6.75,6.25,0.0,0.5,3.0,30.72,0.32
Zach LaVine,F-G,CHI,88,2,2.0,19.0,4.0,2.0,1.0,0.0,2.0,31.8,0.32
Reggie Jackson,G,LAC,77,9,0.0,12.89,3.44,3.89,0.78,0.0,1.22,23.97,0.31
Josh Richardson,F-G,DAL,77,7,0.0,12.43,2.71,1.86,1.71,0.57,1.43,23.9,0.31
Willy Hernangomez,C-F,NOP,76,9,0.0,10.0,7.56,1.0,0.89,0.44,1.0,23.57,0.31
Dwight Powell,C-F,DAL,76,10,0.0,10.2,5.9,1.4,0.9,0.8,1.0,23.48,0.31
Jae Crowder,F,PHX,77,2,0.0,10.5,3.0,3.5,0.5,1.0,1.0,22.85,0.3
Isaac Okoro,F-G,CLE,73,10,1.0,13.1,3.5,2.1,0.7,0.0,0.8,23.75,0.3
Frank Jackson,G,DET,72,10,0.0,14.4,3.1,1.6,0.7,0.0,1.0,21.62,0.3
Rajon Rondo,G,LAC,75,8,0.0,8.0,3.25,5.75,1.25,0.12,2.12,22.52,0.3
Tristan Thompson,C-F,BOS,78,9,0.0,7.22,8.44,2.0,0.33,1.33,1.78,23.58,0.3
Gabriel Deck,F,OKC,67,6,0.0,7.83,4.33,2.5,1.17,0.0,0.5,19.78,0.3
Kenrich Williams,F-G,OKC,76,7,0.0,10.43,4.14,2.71,1.29,0.43,2.29,22.33,0.29
Theo Maledon,G,OKC,75,10,0.0,11.8,2.3,4.3,0.7,0.5,2.5,22.11,0.29
Luguentz Dort,G,OKC,77,7,1.0,14.57,3.71,2.29,0.14,0.29,1.71,24.03,0.29
Moses Brown,C,OKC,77,10,1.0,7.2,9.1,0.3,1.0,0.4,1.1,23.67,0.28
Ivica Zubac,C,LAC,79,10,0.0,10.3,7.0,1.5,0.1,0.9,1.6,22.35,0.28
