PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Luka Doncic,F-G,DAL,94,1.0,28.0,8.1,8.7,1.1,0.6,4.2,53.67,0.55
Karl-Anthony Towns,C-F,MIN,88,6.0,24.7,10.6,4.2,0.7,1.3,3.2,58.52,0.53
Nikola Vucevic,C,CHI,87,5.0,21.9,11.1,3.5,0.9,0.9,1.9,53.97,0.51
Lonzo Ball,G,NOP,80,4.0,18.5,5.5,6.3,1.7,0.6,2.3,47.15,0.49
Anthony Edwards,G,MIN,81,3.0,23.6,5.5,3.2,1.4,0.5,2.5,44.2,0.47
D'Angelo Russell,G,MIN,83,0.0,21.8,3.6,6.8,1.3,0.5,3.4,38.32,0.46
Terry Rozier,G,CHA,82,1.0,20.9,4.2,5.0,1.3,0.4,2.0,38.54,0.45
LaMelo Ball,G,CHA,85,0.0,17.8,6.1,6.8,1.7,0.4,3.2,38.42,0.45
Richaun Holmes,C-F,SAC,82,1.0,15.6,9.6,1.7,0.8,1.8,1.3,38.17,0.44
Andre Drummond,C,LAL,83,0.0,14.4,11.2,2.1,1.5,1.0,2.8,35.69,0.43
Zach LaVine,F-G,CHI,88,2.0,23.7,5.1,5.0,0.8,0.4,3.5,41.42,0.43
Collin Sexton,G,CLE,83,0.0,23.0,3.3,4.0,1.1,0.2,2.7,34.16,0.41
Chris Paul,G,PHX,88,2.0,16.1,4.5,8.2,1.4,0.2,2.3,40.3,0.41
Devin Booker,G,PHX,89,3.0,24.3,4.1,4.2,0.9,0.3,3.0,42.12,0.41
Buddy Hield,G,SAC,77,0.0,18.8,5.0,3.4,0.9,0.4,1.9,31.9,0.41
Coby White,G,CHI,76,0.0,16.8,4.3,5.0,0.7,0.2,2.4,29.76,0.39
Cole Anthony,G,ORL,74,0.0,13.6,4.9,4.6,0.8,0.5,2.3,27.98,0.38
Marvin Bagley III,F,SAC,80,0.0,16.1,8.4,1.2,0.7,0.7,1.6,30.58,0.38
Darius Bazley,F-G,OKC,76,0.0,15.8,7.5,1.7,0.7,0.6,2.2,29.05,0.38
Deandre Ayton,C,PHX,84,0.0,14.1,10.5,1.2,0.6,1.0,1.6,31.7,0.38
Jarrett Allen,C,CLE,84,1.0,13.2,10.1,1.7,0.4,1.5,1.5,34.07,0.38
Jerami Grant,F,DET,83,0.0,19.4,4.1,2.4,0.7,0.8,1.7,30.72,0.37
Cedi Osman,F,CLE,73,0.0,13.2,4.2,3.4,1.3,0.1,1.4,26.14,0.36
Naji Marshall,F,NOP,68,1.0,9.2,5.5,3.7,1.1,0.5,1.4,26.75,0.36
Daniel Theis,C-F,CHI,77,1.0,11.7,6.6,1.9,0.8,1.1,1.2,28.97,0.35
Saddiq Bey,F,DET,77,0.0,15.4,5.6,1.8,0.9,0.3,1.1,27.32,0.35
Mason Plumlee,C-F,DET,81,1.0,9.6,8.7,3.1,0.8,0.9,1.7,30.09,0.35
Eric Bledsoe,G,NOP,77,0.0,14.2,3.6,4.0,0.9,0.3,1.9,26.22,0.34
R.J. Hampton,G,ORL,73,1.0,11.0,5.2,2.4,0.9,0.4,1.7,25.04,0.32
James Johnson,F,NOP,78,1.0,9.2,4.9,2.5,1.2,1.2,1.4,26.63,0.32
Jarred Vanderbilt,F,MIN,75,0.0,6.5,7.9,1.4,1.2,1.2,1.2,24.08,0.32
Luguentz Dort,G,OKC,77,1.0,15.2,4.1,1.8,1.0,0.3,1.7,27.02,0.32
Isaiah Stewart,C-F,DET,78,1.0,8.9,7.4,1.0,0.6,1.3,1.1,25.88,0.31
Maurice Harkless,F-G,SAC,72,0.0,8.4,4.2,1.8,1.4,1.0,1.0,22.34,0.31
Dorian Finney-Smith,F,DAL,73,0.0,10.4,5.4,1.6,0.9,0.5,0.7,22.78,0.31
Ricky Rubio,G,MIN,76,0.0,8.9,2.3,6.1,1.0,0.1,1.3,22.81,0.3
Tim Hardaway Jr.,F-G,DAL,80,0.0,16.4,3.4,1.9,0.4,0.1,1.1,23.73,0.3
Naz Reid,C-F,MIN,78,0.0,11.9,5.1,1.0,0.6,1.1,1.1,23.52,0.3
Torrey Craig,F,PHX,75,0.0,7.8,6.1,1.7,1.1,0.9,0.9,22.77,0.3
Isaiah Roby,F,OKC,76,0.0,9.4,6.3,1.9,0.9,0.7,1.9,22.71,0.3
Moses Brown,C,OKC,77,1.0,8.4,8.0,0.3,0.6,1.0,1.1,24.15,0.29
Josh Richardson,F-G,DAL,77,0.0,11.8,3.4,2.5,0.9,0.4,1.3,22.23,0.29
Delon Wright,G,SAC,77,2.0,8.7,3.4,3.8,1.3,0.4,1.2,26.38,0.29
Moritz Wagner,C-F,ORL,76,0.0,9.9,5.0,1.6,0.9,0.7,1.6,21.5,0.28
Theo Maledon,G,OKC,75,0.0,11.6,3.0,3.3,0.9,0.1,2.1,21.05,0.28
Jae Crowder,F,PHX,77,0.0,10.4,5.0,1.9,0.8,0.4,1.0,21.85,0.28
Isaac Okoro,F-G,CLE,73,1.0,10.1,3.3,2.0,1.1,0.4,1.4,22.16,0.28
Malik Monk,G,CHA,79,0.0,15.0,2.8,2.1,0.7,0.1,1.5,22.41,0.28
Jaxson Hayes,C-F,NOP,77,0.0,9.4,6.2,1.2,0.4,1.1,1.2,21.94,0.28
