PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Anthony Davis,C-F,LAL,94,34.0,10.0,7.0,1.0,3.0,1.0,67.5,0.72
Luka Doncic,F-G,DAL,94,39.0,7.0,7.0,1.0,1.0,7.0,56.9,0.61
Kawhi Leonard,F,LAC,96,41.0,6.0,4.0,2.0,0.0,2.0,58.2,0.61
Paul George,F,LAC,88,28.0,12.0,6.0,1.0,0.0,2.0,52.4,0.6
Kevin Durant,F,BKN,96,26.0,8.0,5.0,1.0,4.0,4.0,54.1,0.56
Joe Harris,F-G,BKN,79,25.0,4.0,3.0,2.0,1.0,1.0,42.3,0.54
Cameron Payne,G,PHX,77,19.0,3.0,7.0,1.0,2.0,2.0,40.1,0.52
LeBron James,F-G,LAL,97,23.0,4.0,9.0,2.0,0.0,1.0,46.3,0.48
Tim Hardaway Jr.,F-G,DAL,80,28.0,1.0,5.0,1.0,0.0,2.0,37.7,0.47
Kristaps Porzingis,C-F,DAL,86,20.0,4.0,0.0,3.0,2.0,0.0,39.8,0.46
Marcus Smart,G,BOS,79,19.0,3.0,6.0,2.0,0.0,1.0,36.6,0.46
Andre Drummond,C,LAL,83,15.0,12.0,0.0,2.0,1.0,2.0,36.4,0.44
Dennis Schroder,G,LAL,77,24.0,3.0,3.0,1.0,0.0,1.0,34.1,0.44
Deandre Ayton,C,PHX,85,22.0,10.0,1.0,0.0,0.0,1.0,34.5,0.41
James Harden,G,BKN,95,20.0,5.0,7.0,1.0,0.0,2.0,37.5,0.39
Kemba Walker,G,BOS,83,17.0,3.0,7.0,0.0,0.0,0.0,31.1,0.37
Devin Booker,G,PHX,89,31.0,1.0,3.0,0.0,0.0,4.0,32.7,0.37
Tristan Thompson,C-F,BOS,78,15.0,11.0,0.0,0.0,1.0,2.0,29.2,0.37
Kyrie Irving,G,BKN,91,15.0,6.0,6.0,0.0,1.0,3.0,31.200000000000003,0.34
Reggie Jackson,G,LAC,79,15.0,3.0,2.0,2.0,0.0,2.0,25.6,0.32
Maxi Kleber,F,DAL,73,13.0,4.0,3.0,0.0,0.0,0.0,22.3,0.31
Jae Crowder,F,PHX,77,8.0,6.0,2.0,1.0,1.0,0.0,24.2,0.31
Jayson Tatum,F-G,BOS,90,9.0,4.0,1.0,2.0,2.0,3.0,24.3,0.27
Blake Griffin,F,BKN,77,11.0,3.0,4.0,0.0,0.0,0.0,20.6,0.27
Evan Fournier,F-G,BOS,80,16.0,1.0,0.0,2.0,0.0,3.0,20.2,0.25
Josh Richardson,G,DAL,77,9.0,2.0,3.0,1.0,0.0,1.0,17.9,0.23
Bruce Brown,F-G,BKN,78,6.0,8.0,3.0,0.0,0.0,2.0,18.1,0.23
Nicolas Batum,F-G,LAC,76,9.0,3.0,1.0,1.0,0.0,0.0,17.1,0.22
Dorian Finney-Smith,F,DAL,75,3.0,5.0,3.0,0.0,1.0,0.0,16.5,0.22
Rajon Rondo,G,LAC,76,4.0,2.0,7.0,0.0,0.0,1.0,15.899999999999999,0.21
Jalen Brunson,G,DAL,80,9.0,3.0,3.0,0.0,0.0,1.0,16.1,0.2
Robert Williams III,C-F,BOS,81,8.0,6.0,1.0,0.0,0.0,1.0,15.7,0.19
Marc Gasol,C,LAL,75,6.0,2.0,2.0,1.0,0.0,0.0,14.4,0.19
Payton Pritchard,G,BOS,75,2.0,3.0,4.0,1.0,0.0,1.0,13.6,0.18
Landry Shamet,G,BKN,74,10.0,2.0,0.0,0.0,0.0,0.0,12.4,0.17
Patrick Beverley,G,LAC,78,3.0,0.0,3.0,1.0,1.0,0.0,13.5,0.17
Nicolas Claxton,C-F,BKN,76,0.0,3.0,2.0,1.0,1.0,0.0,12.6,0.17
Terance Mann,F-G,LAC,76,8.0,5.0,0.0,0.0,0.0,1.0,13.0,0.17
Willie Cauley-Stein,C,DAL,76,6.0,6.0,0.0,0.0,0.0,0.0,13.2,0.17
Mikal Bridges,F,PHX,83,6.0,2.0,2.0,1.0,0.0,1.0,13.4,0.16
Romeo Langford,F-G,BOS,70,4.0,2.0,1.0,1.0,0.0,0.0,10.9,0.16
Chris Paul,G,PHX,89,6.0,3.0,5.0,0.0,0.0,3.0,14.100000000000001,0.16
Kyle Kuzma,F,LAL,77,2.0,1.0,1.0,1.0,1.0,0.0,10.7,0.14
Cameron Johnson,F,PHX,77,6.0,3.0,1.0,0.0,0.0,0.0,11.1,0.14
