PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
De'Aaron Fox,G,SAC,86,44.0,2.0,7.0,3.0,0.0,2.0,63.900000000000006,0.74
Bam Adebayo,C-F,MIA,88,29.0,9.0,7.0,0.0,5.0,2.0,63.3,0.72
Russell Westbrook,G,WAS,86,13.0,18.0,9.0,2.0,4.0,8.0,58.099999999999994,0.68
RJ Barrett,F-G,NYK,79,24.0,10.0,5.0,3.0,0.0,3.0,49.5,0.63
Tyler Herro,G,MIA,80,29.0,4.0,8.0,1.0,0.0,2.0,46.8,0.58
Dennis Schroder,G,LAL,77,20.0,3.0,11.0,3.0,0.0,6.0,43.1,0.56
Danny Green,F-G,PHI,75,28.0,5.0,0.0,1.0,2.0,1.0,42.0,0.56
Richaun Holmes,C-F,SAC,81,25.0,11.0,1.0,0.0,2.0,0.0,45.7,0.56
CJ McCollum,G,POR,88,35.0,1.0,8.0,0.0,1.0,4.0,47.2,0.54
Enes Kanter,C,POR,80,18.0,16.0,1.0,1.0,1.0,2.0,42.7,0.53
Andrew Wiggins,F-G,GSW,79,26.0,10.0,4.0,0.0,0.0,3.0,41.0,0.52
Rui Hachimura,F,WAS,77,21.0,9.0,2.0,1.0,1.0,1.0,39.8,0.52
Kendrick Nunn,G,MIA,77,22.0,5.0,5.0,1.0,0.0,0.0,38.5,0.5
Ivica Zubac,C,LAC,79,10.0,13.0,0.0,0.0,5.0,2.0,38.6,0.49
Paul George,F,LAC,90,24.0,13.0,4.0,0.0,0.0,2.0,43.6,0.48
Reggie Jackson,G,LAC,77,28.0,4.0,4.0,0.0,0.0,2.0,36.8,0.48
Dejounte Murray,G,SAS,83,18.0,6.0,7.0,1.0,1.0,2.0,39.7,0.48
Alec Burks,G,NYK,77,27.0,6.0,0.0,1.0,0.0,1.0,36.2,0.47
Kyle Kuzma,F,LAL,76,25.0,9.0,0.0,1.0,0.0,4.0,34.8,0.46
Tobias Harris,F,PHI,86,17.0,6.0,5.0,2.0,1.0,2.0,38.7,0.45
Kentavious Caldwell-Pope,G,LAL,75,19.0,4.0,3.0,2.0,0.0,1.0,33.3,0.44
Juan Toscano-Anderson,F,GSW,75,15.0,6.0,4.0,2.0,0.0,1.0,33.2,0.44
Terance Mann,F-G,LAC,72,10.0,12.0,3.0,1.0,0.0,0.0,31.9,0.44
Kyle Guy,G,SAC,70,17.0,6.0,4.0,0.0,0.0,0.0,30.2,0.43
Damian Lillard,G,POR,94,22.0,3.0,9.0,0.0,1.0,2.0,40.1,0.43
Bradley Beal,G,WAS,90,26.0,4.0,9.0,0.0,0.0,6.0,38.3,0.43
Buddy Hield,G,SAC,77,16.0,6.0,6.0,0.0,1.0,2.0,33.2,0.43
Ben Simmons,F-G,PHI,88,9.0,7.0,12.0,2.0,1.0,7.0,37.4,0.42
Carmelo Anthony,F,POR,79,20.0,6.0,2.0,1.0,0.0,1.0,32.2,0.41
DeMar DeRozan,F-G,SAS,87,23.0,4.0,2.0,2.0,0.0,3.0,33.8,0.39
Taj Gibson,F,NYK,75,10.0,8.0,1.0,1.0,2.0,1.0,29.1,0.39
