PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Zach LaVine,F-G,CHI,88,3,2.0,30.33,7.33,8.0,1.0,0.67,3.67,56.47,0.6
Karl-Anthony Towns,C-F,MIN,89,3,5.0,28.33,12.33,6.0,1.0,0.33,3.67,62.47,0.59
Julius Randle,C-F,NYK,87,3,1.0,18.67,11.33,9.67,1.67,0.67,3.67,52.1,0.58
Nikola Jokic,C,DEN,95,3,4.0,26.0,10.0,11.67,1.0,0.33,4.33,63.17,0.58
Paul George,F,LAC,90,2,3.0,34.5,5.0,4.0,1.5,0.5,2.0,56.5,0.56
Kristaps Porzingis,C-F,DAL,86,2,1.0,24.5,14.5,1.0,0.0,1.5,1.0,48.9,0.55
Chris Boucher,C-F,TOR,80,3,1.0,22.0,9.67,1.67,1.0,1.67,1.0,45.1,0.54
Zion Williamson,F,NOP,89,3,2.0,29.0,8.0,5.33,1.0,0.0,1.33,52.27,0.54
Isaiah Hartenstein,C-F,CLE,76,3,1.0,12.0,10.67,5.0,1.0,2.0,1.0,42.3,0.53
Pascal Siakam,F,TOR,83,2,1.0,27.0,7.5,1.5,1.0,1.5,1.5,46.25,0.53
Darius Garland,G,CLE,79,3,1.0,25.67,2.0,6.67,1.33,0.33,2.33,42.73,0.52
Nikola Vucevic,C,CHI,87,3,2.0,26.33,11.0,3.67,0.67,0.33,3.0,49.03,0.52
Enes Kanter,C,POR,81,3,1.0,15.0,17.33,1.67,0.33,1.33,2.0,43.3,0.51
Luka Doncic,F-G,DAL,94,3,0.0,27.0,9.0,7.33,0.33,0.67,4.33,47.47,0.5
Jonas Valanciunas,C,MEM,82,3,0.0,19.67,11.67,2.0,0.67,1.33,1.33,41.33,0.5
Jimmy Butler,F,MIA,91,3,0.0,23.67,5.33,7.0,2.33,0.0,1.67,45.9,0.5
Malachi Flynn,G,TOR,71,3,0.0,13.33,4.33,7.67,2.0,0.33,2.33,34.7,0.49
Kyle Anderson,F-G,MEM,81,3,0.0,16.67,7.67,5.67,1.67,0.67,1.33,40.03,0.49
Bam Adebayo,C-F,MIA,88,3,2.0,16.33,9.33,6.33,1.33,1.0,1.0,47.03,0.49
Anthony Edwards,G,MIN,77,3,0.0,23.33,6.0,4.33,1.33,0.0,4.0,37.03,0.48
Dorian Finney-Smith,F,DAL,73,3,0.0,13.67,7.67,2.67,1.0,1.67,0.33,34.53,0.47
Michael Porter Jr.,F,DEN,82,3,1.0,21.67,9.0,1.0,0.67,0.67,1.33,38.63,0.45
Clint Capela,C,ATL,86,2,2.0,17.0,11.0,1.0,0.0,2.5,1.0,42.2,0.44
Collin Sexton,G,CLE,83,3,0.0,26.0,2.0,4.67,0.67,0.0,0.67,36.73,0.44
Terrence Ross,F-G,ORL,77,3,0.0,22.33,4.33,2.67,0.67,0.67,1.67,33.87,0.44
Marcus Smart,G,BOS,80,3,0.0,18.33,3.67,6.67,1.33,0.67,3.33,35.4,0.44
Will Barton,G,DEN,75,3,0.0,18.33,3.67,4.67,1.67,0.0,1.67,33.07,0.44
Dejounte Murray,G,SAS,83,2,0.0,15.0,6.0,5.0,2.5,0.0,1.0,36.2,0.44
Jalen McDaniels,C-F,CHA,70,3,0.0,15.67,4.33,3.0,1.0,0.67,0.33,30.03,0.43
CJ McCollum,G,POR,87,3,1.0,23.0,3.33,3.67,1.0,0.67,0.33,39.17,0.43
Bobby Portis,F,MIL,80,3,0.0,14.33,13.33,1.0,0.67,0.67,2.0,33.83,0.42
D'Angelo Russell,G,MIN,83,3,0.0,22.67,3.33,5.33,0.33,0.33,1.67,35.0,0.42
Derrick White,G,SAS,79,3,0.0,18.67,2.67,3.67,1.33,1.0,1.33,33.03,0.42
T.J. McConnell,G,IND,78,3,0.0,11.0,3.0,9.67,2.0,0.33,3.33,32.77,0.42
Reggie Jackson,G,LAC,77,3,0.0,19.0,3.33,4.0,1.0,0.33,0.33,32.67,0.42
DeAndre' Bembry,F-G,TOR,72,2,0.0,12.5,4.5,2.5,2.5,1.5,4.0,29.65,0.41
Cory Joseph,G,DET,72,3,1.0,12.33,3.0,7.0,0.33,1.0,1.33,31.1,0.4
Taurean Prince,F,CLE,73,3,0.0,15.33,3.67,3.0,1.0,0.67,0.33,28.9,0.4
Ricky Rubio,G,MIN,75,3,0.0,8.33,3.33,6.33,2.67,0.33,0.67,30.17,0.4
Dillon Brooks,F-G,MEM,76,3,0.0,22.67,1.67,2.67,1.0,0.0,1.0,30.67,0.4
Kemba Walker,G,BOS,85,2,0.0,15.5,5.0,7.5,1.0,0.0,2.5,33.25,0.39
Bogdan Bogdanovic,G,ATL,76,3,3.0,18.33,4.67,3.0,0.67,0.33,2.0,35.43,0.39
Devonte' Graham,G,CHA,78,3,0.0,15.33,3.33,5.33,1.33,0.0,1.0,30.33,0.39
Terry Rozier,G,CHA,82,3,0.0,19.67,4.0,3.33,1.0,0.67,2.33,32.13,0.39
Caris LeVert,G,IND,83,3,1.0,16.33,6.0,3.67,0.67,0.67,0.67,34.37,0.39
DeMar DeRozan,F-G,SAS,87,3,1.0,19.33,3.67,6.0,1.0,0.0,2.67,35.07,0.38
Kevin Love,C-F,CLE,80,3,0.0,15.0,7.33,2.0,1.67,0.0,1.67,30.13,0.38
Damian Lillard,G,POR,94,3,0.0,20.33,4.0,7.33,0.0,0.33,1.67,35.47,0.38
Miles Bridges,F,CHA,75,3,0.0,17.33,5.33,2.33,0.67,0.67,3.0,28.23,0.38
Cody Zeller,C-F,CHA,79,3,0.0,10.67,11.0,2.0,0.67,1.0,1.67,30.2,0.38
Wendell Carter Jr.,C-F,ORL,80,3,0.0,13.0,7.33,1.67,1.67,0.67,1.67,29.63,0.37
RJ Barrett,F-G,NYK,79,3,1.0,23.67,4.67,1.33,0.33,0.0,3.0,31.27,0.37
Kevin Huerter,F-G,ATL,76,3,0.0,13.67,3.33,3.67,0.67,0.67,0.0,27.17,0.36
Gary Trent Jr.,F-G,TOR,78,3,1.0,20.33,3.67,2.33,0.67,0.0,2.0,30.23,0.36
Michael Carter-Williams,G,ORL,74,2,1.0,11.0,3.0,4.0,2.0,0.5,2.0,28.1,0.35
Goga Bitadze,C-F,IND,73,3,0.0,7.67,4.33,3.67,0.67,2.0,0.67,25.7,0.35
Cole Anthony,G,ORL,74,2,0.0,10.5,5.0,6.0,0.0,0.5,1.0,26.0,0.35
Dean Wade,C-F,CLE,74,3,0.0,10.0,5.67,2.67,1.0,0.67,0.67,25.13,0.34
Ja Morant,G,MEM,86,3,1.0,18.33,5.0,5.67,0.33,0.33,5.33,31.5,0.34
P.J. Washington,F,CHA,80,3,0.0,11.0,5.67,2.67,0.67,1.67,1.33,27.47,0.34
Jeremy Lamb,F-G,IND,79,3,0.0,9.33,4.33,0.33,2.67,1.67,1.33,26.7,0.34
Thaddeus Young,F,CHI,80,3,0.0,9.67,7.0,4.67,0.33,0.67,2.0,26.07,0.33
Saddiq Bey,F,DET,77,3,0.0,17.0,4.0,0.67,1.0,0.0,0.67,25.13,0.33
PJ Dozier,F-G,DEN,75,3,0.0,8.33,6.0,2.67,1.67,0.0,0.67,23.87,0.32
Derrick Rose,G,NYK,81,3,0.0,15.33,1.67,3.0,0.67,0.67,0.67,25.17,0.31
Jakob Poeltl,C,SAS,78,3,1.0,8.67,6.67,3.33,1.0,0.33,1.33,26.33,0.31
Isaiah Stewart,C-F,DET,78,3,0.0,9.67,7.67,2.0,0.33,0.67,1.0,23.87,0.31
Aaron Holiday,G,IND,73,3,0.0,15.33,1.33,2.33,1.0,0.67,3.0,22.43,0.31
Josh Richardson,F-G,DAL,77,3,0.0,10.67,4.33,3.33,1.0,0.33,0.67,24.2,0.31
James Ennis III,F,ORL,76,3,0.0,11.67,3.33,3.33,1.33,0.0,1.33,23.33,0.31
Grayson Allen,G,MEM,76,3,0.0,16.0,1.67,3.33,0.33,0.0,0.67,23.33,0.31
