PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kevin Porter Jr.,F-G,HOU,77,50.0,5.0,11.0,0.0,1.0,5.0,70.5,0.92
Alize Johnson,F,BKN,72,20.0,21.0,3.0,0.0,2.0,0.0,55.7,0.77
Jrue Holiday,G,MIL,87,29.0,4.0,10.0,2.0,4.0,1.0,65.8,0.76
Kelly Olynyk,C-F,HOU,78,24.0,13.0,4.0,2.0,1.0,4.0,50.6,0.65
Kevin Durant,F,BKN,96,42.0,3.0,10.0,1.0,0.0,2.0,61.6,0.64
Ricky Rubio,G,MIN,76,26.0,6.0,6.0,2.0,0.0,0.0,48.2,0.63
Stephen Curry,G,GSW,96,37.0,6.0,8.0,2.0,0.0,3.0,59.2,0.62
Tim Hardaway Jr.,F-G,DAL,80,42.0,1.0,3.0,1.0,0.0,2.0,48.7,0.61
Christian Wood,F,HOU,84,31.0,9.0,4.0,1.0,1.0,3.0,50.8,0.6
Oshae Brissett,F-G,IND,67,14.0,9.0,1.0,2.0,3.0,1.0,40.3,0.6
Khris Middleton,F,MIL,85,33.0,4.0,8.0,1.0,0.0,4.0,48.8,0.57
Khem Birch,C,TOR,76,20.0,8.0,4.0,2.0,1.0,2.0,42.6,0.56
Isaiah Stewart,C-F,DET,78,20.0,10.0,0.0,1.0,3.0,0.0,44.0,0.56
Caris LeVert,G,IND,83,36.0,4.0,5.0,0.0,0.0,3.0,45.3,0.55
Zion Williamson,F,NOP,90,27.0,8.0,6.0,1.0,0.0,0.0,48.6,0.54
Andrew Wiggins,F-G,GSW,80,27.0,4.0,3.0,0.0,2.0,0.0,42.3,0.53
Draymond Green,F,GSW,80,11.0,5.0,5.0,3.0,3.0,2.0,40.5,0.51
Kyle Lowry,G,TOR,83,20.0,5.0,7.0,2.0,0.0,1.0,41.5,0.5
Karl-Anthony Towns,C-F,MIN,88,22.0,11.0,7.0,0.0,0.0,2.0,43.7,0.5
Lonzo Ball,G,NOP,80,6.0,10.0,6.0,3.0,1.0,1.0,38.0,0.48
OG Anunoby,F,TOR,79,25.0,3.0,3.0,1.0,1.0,2.0,37.1,0.47
Bobby Portis,F,MIL,81,10.0,11.0,3.0,4.0,0.0,2.0,37.7,0.47
Michael Porter Jr.,F,DEN,84,23.0,7.0,1.0,0.0,3.0,3.0,38.9,0.46
Kent Bazemore,F-G,GSW,76,10.0,10.0,2.0,3.0,1.0,3.0,34.0,0.45
Anthony Edwards,G,MIN,81,25.0,5.0,3.0,0.0,1.0,2.0,36.5,0.45
Isaiah Roby,F,OKC,76,13.0,9.0,2.0,3.0,0.0,2.0,33.8,0.44
Willy Hernangomez,C-F,NOP,76,13.0,10.0,1.0,2.0,1.0,3.0,32.5,0.43
Jeff Green,F,BKN,76,14.0,7.0,5.0,1.0,0.0,0.0,32.9,0.43
Brandon Ingram,F,NOP,85,24.0,6.0,3.0,1.0,0.0,2.0,36.7,0.43
Saddiq Bey,F,DET,77,18.0,8.0,3.0,1.0,0.0,2.0,33.1,0.43
Bryn Forbes,G,MIL,73,30.0,0.0,0.0,1.0,0.0,2.0,31.0,0.42
D.J. Wilson,F,HOU,72,15.0,12.0,1.0,0.0,0.0,1.0,29.9,0.42
Moses Brown,C,OKC,77,5.0,18.0,1.0,2.0,0.0,3.0,31.099999999999994,0.4
Aaron Holiday,G,IND,73,12.0,5.0,3.0,2.0,1.0,2.0,29.5,0.4
Nikola Jokic,C,DEN,95,19.0,11.0,2.0,1.0,0.0,1.0,37.2,0.39
Malachi Flynn,G,TOR,71,16.0,6.0,4.0,1.0,0.0,6.0,26.200000000000003,0.37
Landry Shamet,G,BKN,71,14.0,3.0,4.0,0.0,1.0,1.0,25.6,0.36
Josh Richardson,F-G,DAL,77,10.0,7.0,3.0,2.0,0.0,2.0,26.9,0.35
Hamidou Diallo,G,DET,78,10.0,10.0,1.0,1.0,1.0,2.0,27.5,0.35
Theo Maledon,G,OKC,75,16.0,1.0,4.0,0.0,2.0,4.0,25.2,0.34
Shaquille Harrison,G,DEN,73,11.0,5.0,1.0,1.0,1.0,0.0,24.5,0.34
Aleksej Pokusevski,C,OKC,73,8.0,9.0,1.0,1.0,0.0,0.0,23.299999999999997,0.32
JaMychal Green,C-F,DEN,78,15.0,5.0,2.0,0.0,1.0,2.0,25.0,0.32
Naji Marshall,F,NOP,68,8.0,7.0,3.0,1.0,0.0,2.0,21.9,0.32
Doug McDermott,F,IND,77,15.0,4.0,4.0,0.0,0.0,1.0,24.8,0.32
Frank Jackson,G,DET,72,20.0,3.0,1.0,0.0,0.0,2.0,23.1,0.32
Facundo Campazzo,G,DEN,73,12.0,2.0,4.0,1.0,0.0,1.0,22.4,0.31
Killian Hayes,G,DET,73,2.0,1.0,11.0,2.0,0.0,3.0,22.7,0.31
Jalen Brunson,G,DAL,81,13.0,6.0,4.0,0.0,0.0,1.0,25.2,0.31
Jae'Sean Tate,F,HOU,78,12.0,6.0,3.0,1.0,0.0,3.0,23.7,0.3
Tyler Johnson,G,BKN,71,11.0,3.0,3.0,1.0,0.0,1.0,21.1,0.3
Aaron Gordon,F,DEN,80,9.0,7.0,4.0,0.0,1.0,2.0,24.4,0.3
Paul Millsap,F,DEN,79,8.0,7.0,3.0,1.0,0.0,0.0,23.9,0.3
Trey Burke,G,DAL,76,15.0,1.0,2.0,1.0,1.0,3.0,22.2,0.29
Jaden McDaniels,F,MIN,75,8.0,5.0,4.0,1.0,0.0,1.0,22.0,0.29
Darius Bazley,F-G,OKC,76,15.0,6.0,3.0,0.0,0.0,5.0,21.7,0.29
T.J. McConnell,G,IND,78,4.0,2.0,5.0,3.0,0.0,1.0,21.9,0.28
Jaxson Hayes,C-F,NOP,77,8.0,7.0,0.0,0.0,2.0,1.0,21.4,0.28
Austin Rivers,G,DEN,75,11.0,1.0,2.0,2.0,0.0,0.0,21.2,0.28
James Johnson,F,NOP,78,12.0,3.0,1.0,2.0,0.0,1.0,22.1,0.28
Brook Lopez,C,MIL,79,15.0,4.0,1.0,0.0,1.0,3.0,21.3,0.27
Juancho Hernangomez,F,MIN,75,9.0,7.0,0.0,1.0,0.0,0.0,20.4,0.27
Naz Reid,C-F,MIN,78,13.0,5.0,0.0,0.0,1.0,1.0,21.0,0.27
Kevon Looney,F,GSW,77,7.0,2.0,5.0,0.0,1.0,0.0,19.9,0.26
Josh Jackson,F-G,DET,76,13.0,2.0,4.0,1.0,0.0,5.0,19.4,0.26
Edmond Sumner,G,IND,73,16.0,1.0,1.0,0.0,0.0,0.0,18.7,0.26
D'Angelo Russell,G,MIN,83,7.0,2.0,8.0,1.0,0.0,3.0,21.4,0.26
P.J. Tucker,F,MIL,74,6.0,6.0,0.0,2.0,0.0,1.0,18.2,0.25
Pascal Siakam,F,TOR,83,11.0,5.0,2.0,1.0,0.0,2.0,21.0,0.25
Luguentz Dort,G,OKC,77,17.0,3.0,1.0,0.0,0.0,3.0,19.1,0.25
Eric Bledsoe,G,NOP,77,7.0,3.0,4.0,0.0,1.0,0.0,19.6,0.25
