PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Montrezl Harrell,C-F,LAL,83,0.0,12.4,6.0,0.9,0.5,0.7,1.0,23.55,0.28
Tristan Thompson,C-F,BOS,78,0.0,8.0,8.3,1.0,0.4,0.6,1.0,21.46,0.28
Kevin Love,C-F,CLE,80,0.0,10.5,6.0,2.2,0.6,0.2,1.8,21.6,0.27
Lou Williams,G,ATL,80,0.0,12.4,2.3,3.4,0.9,0.1,1.8,21.46,0.27
Bobby Portis,F,MIL,81,0.0,10.5,6.3,0.9,0.7,0.4,0.8,21.91,0.27
Alex Caruso,G,LAL,73,0.0,7.1,3.4,2.9,1.3,0.2,1.4,18.63,0.26
Delon Wright,G,SAC,77,0.0,7.4,2.9,3.4,1.0,0.3,0.9,18.98,0.25
Damion Lee,F-G,GSW,73,0.0,8.8,4.2,1.6,0.7,0.1,0.7,17.94,0.25
Kentavious Caldwell-Pope,G,LAL,75,0.0,9.5,2.9,1.5,0.9,0.3,1.1,17.73,0.24
Isaac Okoro,F-G,CLE,73,0.0,8.1,3.0,1.7,1.0,0.4,1.4,17.05,0.23
Pat Connaughton,F-G,MIL,74,0.0,6.7,4.4,1.2,0.7,0.3,0.5,16.28,0.22
Solomon Hill,F,ATL,70,0.0,5.9,3.3,1.4,1.0,0.3,0.7,15.16,0.22
Jordan Poole,G,GSW,77,0.0,11.4,1.8,1.9,0.4,0.1,0.9,17.01,0.22
Cameron Payne,G,PHX,77,0.0,7.3,2.1,3.5,0.7,0.2,1.1,16.67,0.22
Kevin Huerter,F-G,ATL,76,0.0,8.2,2.3,2.2,0.9,0.2,0.9,16.66,0.22
Maurice Harkless,F-G,SAC,72,0.0,5.5,3.8,1.8,0.7,0.7,0.9,16.06,0.22
Juan Toscano-Anderson,F,GSW,74,0.0,4.8,4.2,2.1,0.8,0.4,1.1,15.49,0.21
Nathan Knight,C-F,ATL,70,0.0,6.1,3.9,0.7,0.4,0.7,0.7,14.43,0.21
P.J. Tucker,F,MIL,74,0.0,4.5,4.8,1.4,0.8,0.7,1.0,15.86,0.21
Torrey Craig,F,PHX,75,0.0,4.8,3.5,1.2,0.9,0.6,0.6,14.7,0.2
Cameron Johnson,F,PHX,78,0.0,8.5,2.7,1.1,0.5,0.4,0.6,15.49,0.2
Damian Jones,C,SAC,73,0.0,5.3,4.4,0.7,0.1,0.9,0.9,13.73,0.19
Dario Saric,C-F,PHX,79,0.0,6.6,3.2,1.0,0.4,0.1,0.8,12.64,0.16
Hassan Whiteside,C,SAC,80,0.0,5.4,3.9,0.5,0.1,0.8,0.8,12.73,0.16
Jevon Carter,G,PHX,72,0.0,4.2,1.7,1.7,0.9,0.0,0.0,11.49,0.16
Chimezie Metu,C-F,SAC,73,0.0,4.9,3.2,0.8,0.0,0.8,0.8,11.54,0.16
Onyeka Okongwu,C-F,ATL,75,0.0,4.5,3.5,0.4,0.4,0.7,0.5,12.1,0.16
Matthew Dellavedova,G,CLE,70,0.0,2.0,1.4,4.3,0.0,0.0,0.2,9.93,0.14
Grant Williams,F,BOS,71,0.0,3.6,2.4,0.8,0.4,0.4,0.6,9.48,0.13
Romeo Langford,F-G,BOS,70,0.0,3.4,1.8,0.6,0.5,0.3,0.6,8.26,0.12
Payton Pritchard,G,BOS,75,0.0,5.3,1.3,1.2,0.1,0.0,0.9,8.06,0.11
Dean Wade,C-F,CLE,74,0.0,3.4,1.9,0.6,0.2,0.2,0.2,7.58,0.1
Isaiah Hartenstein,C-F,CLE,76,1.0,2.6,2.3,0.5,0.2,0.5,0.4,9.809999999999999,0.1
Nico Mannion,G,GSW,69,0.0,2.2,0.8,1.4,0.4,0.0,0.6,5.86,0.08
Bryn Forbes,G,MIL,73,0.0,4.0,0.7,0.3,0.1,0.0,0.2,5.39,0.07
Jeff Teague,G,MIL,73,0.0,2.3,0.6,0.8,0.3,0.1,0.4,5.02,0.07
Luke Kornet,C-F,BOS,73,0.0,1.9,1.2,0.3,0.1,0.4,0.1,5.19,0.07
Semi Ojeleye,F,BOS,73,0.0,2.4,1.4,0.3,0.1,0.0,0.2,4.63,0.06
Mamadi Diakite,F,MIL,68,0.0,0.4,0.3,0.1,0.0,0.1,0.0,1.21,0.02
Tremont Waters,G,BOS,69,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.4,0.01
Cedi Osman,F,CLE,73,0.0,0.4,0.1,0.1,0.1,0.0,0.1,0.87,0.01
Kostas Antetokounmpo,F,LAL,69,0.0,0.2,0.4,0.0,0.0,0.1,0.2,0.78,0.01
