PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jordan Clarkson,G,UTA,82,0.0,20.6,4.4,2.6,1.1,0.2,2.0,31.68,0.39
Kevin Love,C-F,CLE,80,0.0,16.1,7.9,2.7,0.8,0.4,2.1,31.13,0.39
Jarrett Allen,C,CLE,84,0.0,13.0,9.9,1.7,0.4,1.9,1.6,32.73,0.39
OG Anunoby,F,TOR,79,0.0,14.6,6.3,1.9,1.6,0.8,1.6,30.61,0.39
Jakob Poeltl,C,SAS,78,1.0,9.5,9.4,2.1,0.7,1.9,1.5,32.230000000000004,0.39
Enes Kanter,C,POR,81,1.0,12.3,11.3,1.2,0.5,0.9,1.2,32.66,0.38
Kyle Lowry,G,TOR,83,0.0,15.2,4.4,6.3,1.0,0.2,2.4,31.13,0.38
Kyle Anderson,F-G,MEM,81,0.0,13.5,6.0,3.4,1.4,0.8,1.5,30.9,0.38
Deandre Ayton,C,PHX,84,0.0,14.7,10.3,1.4,0.5,1.1,1.8,32.16,0.38
Kevon Looney,F,GSW,77,0.0,8.6,8.9,3.5,1.0,1.0,1.5,29.03,0.38
Derrick White,G,SAS,77,0.0,16.2,3.2,3.3,0.9,0.9,1.5,28.89,0.38
Aaron Gordon,F,DEN,80,0.0,14.3,6.4,4.0,0.8,0.8,2.3,30.48,0.38
Harrison Barnes,F,SAC,80,0.0,16.1,6.5,3.4,0.7,0.2,1.5,30.2,0.38
RJ Barrett,F-G,NYK,80,1.0,17.4,5.8,3.0,0.8,0.2,1.9,31.96,0.37
Buddy Hield,G,SAC,77,0.0,17.3,4.4,2.9,0.8,0.3,1.8,28.43,0.37
Tyrese Haliburton,G,SAC,82,0.0,13.4,3.3,5.3,1.3,0.5,1.6,29.11,0.36
Aleksej Pokusevski,C,OKC,73,0.0,10.8,7.0,2.3,0.8,1.2,2.3,26.35,0.36
Anthony Edwards,G,MIN,81,1.0,17.3,4.3,2.8,1.1,0.4,2.1,31.06,0.36
Darius Garland,G,CLE,79,1.0,16.6,2.6,5.5,1.1,0.1,3.0,30.57,0.36
Jae'Sean Tate,F,HOU,78,0.0,12.4,6.1,2.3,1.2,0.7,1.3,27.57,0.35
Norman Powell,"['G', 'G']",POR,82,0.0,19.0,3.3,1.9,1.2,0.2,1.7,28.31,0.35
Coby White,G,CHI,76,0.0,15.0,4.2,4.3,0.6,0.1,2.3,26.29,0.35
Will Barton,G,DEN,77,1.0,13.8,4.2,3.4,0.9,0.4,1.8,28.04,0.34
Robert Covington,F,POR,77,1.0,9.5,6.5,1.6,1.5,1.1,1.2,28.3,0.34
Kevin Huerter,F-G,ATL,74,0.0,12.5,3.6,3.5,1.2,0.2,1.4,24.87,0.34
Ricky Rubio,G,MIN,76,0.0,8.9,3.2,6.6,1.5,0.1,1.8,25.64,0.34
Bojan Bogdanovic,F,UTA,76,0.0,16.7,4.4,2.0,0.6,0.1,1.6,25.48,0.34
Moses Brown,C,OKC,77,1.0,9.9,8.9,0.3,0.6,1.2,1.1,27.33,0.33
Reggie Jackson,G,LAC,77,0.0,13.6,3.7,4.1,0.8,0.1,1.7,25.19,0.33
Joe Ingles,F-G,UTA,81,1.0,13.7,3.9,4.7,0.8,0.2,1.7,28.73,0.33
Josh Jackson,F-G,DET,76,0.0,13.2,4.4,2.2,1.0,0.7,2.2,24.68,0.32
T.J. McConnell,G,IND,78,0.0,7.9,3.4,6.3,1.4,0.3,1.9,24.63,0.32
Saddiq Bey,F,DET,77,0.0,14.2,4.8,1.7,0.9,0.1,1.0,24.51,0.32
John Collins,C-F,ATL,85,1.0,15.0,6.4,1.1,0.4,1.0,1.1,29.43,0.32
