PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Nicolas Batum,F-G,LAC,77,7.2,3.6,1.8,1.0,0.2,0.6,17.22,0.22
Nico Mannion,G,GSW,69,6.1,2.8,3.8,0.5,0.0,2.0,14.66,0.21
Damion Lee,F-G,GSW,75,6.7,3.4,1.1,1.1,0.0,1.1,14.63,0.2
Tyus Jones,G,MEM,75,5.2,1.6,2.8,0.9,0.2,0.7,13.92,0.19
Desmond Bane,G,MEM,76,8.1,2.6,1.1,0.7,0.1,0.9,14.37,0.19
Matisse Thybulle,F-G,PHI,74,3.6,1.7,1.1,1.4,0.8,0.5,13.39,0.18
Furkan Korkmaz,F-G,PHI,73,6.6,2.0,1.0,0.6,0.2,0.8,12.1,0.17
Nemanja Bjelica,F,SAC,78,5.5,3.3,1.5,0.2,0.0,0.9,11.41,0.15
Juan Toscano-Anderson,F,GSW,75,3.5,2.9,1.4,0.4,0.4,0.8,10.68,0.14
Trey Lyles,F,SAS,74,4.8,3.3,0.5,0.2,0.1,0.2,10.21,0.14
DaQuan Jeffries,F-G,SAC,71,4.6,2.1,0.4,0.4,0.4,0.7,9.42,0.13
Bismack Biyombo,C,CHA,75,2.8,2.8,0.7,0.2,0.6,0.5,9.11,0.12
Brad Wanamaker,G,GSW,72,3.3,1.5,2.4,0.4,0.0,0.9,9.0,0.12
Bryn Forbes,G,MIL,75,4.3,0.8,0.3,0.1,0.0,0.3,5.71,0.08
Devin Vassell,F-G,SAS,76,1.9,1.1,0.4,0.4,0.1,0.2,5.12,0.07
Mike Scott,F,PHI,71,1.9,1.0,0.2,0.2,0.1,0.2,4.1,0.06
Tyrese Maxey,G,PHI,76,2.1,0.6,0.5,0.1,0.0,0.2,3.67,0.05
Terance Mann,F-G,LAC,72,1.2,0.8,0.3,0.1,0.1,0.2,3.01,0.04
Drew Eubanks,C-F,SAS,71,0.7,0.7,0.1,0.0,0.2,0.1,2.19,0.03
Cody Martin,F,CHA,74,0.7,0.4,0.2,0.1,0.0,0.1,1.68,0.02
Kyle Guy,G,SAC,70,0.3,0.1,0.1,0.0,0.0,0.0,0.57,0.01
Luka Samanic,F,SAS,72,0.2,0.2,0.0,0.0,0.0,0.0,0.44,0.01
Xavier Tillman,F,MEM,77,0.3,0.2,0.1,0.0,0.0,0.0,0.69,0.01
Daniel Oturu,C,LAC,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Jones,G,SAS,70,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Mychal Mulder,G,GSW,72,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Alen Smailagic,F,GSW,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson,F,LAC,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Kennard,G,LAC,74,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Amir Coffey,F-G,LAC,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
