PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Julius Randle,C-F,NYK,87,44.0,10.0,7.0,1.0,1.0,3.0,69.5,0.8
Russell Westbrook,G,WAS,88,36.0,15.0,9.0,0.0,0.0,4.0,63.5,0.72
Jimmy Butler,F,MIA,91,30.0,10.0,8.0,3.0,1.0,1.0,65.0,0.71
Miles Bridges,F,CHA,75,33.0,9.0,2.0,2.0,1.0,4.0,51.8,0.69
Brandon Ingram,F,NOP,85,34.0,7.0,5.0,4.0,0.0,3.0,58.9,0.69
Nikola Jokic,C,DEN,95,29.0,16.0,7.0,2.0,0.0,0.0,64.7,0.68
Paul George,F,LAC,90,37.0,9.0,6.0,1.0,2.0,7.0,58.8,0.65
Naji Marshall,F,NOP,68,16.0,11.0,6.0,2.0,0.0,1.0,43.2,0.64
Isaiah Stewart,C-F,DET,78,15.0,21.0,3.0,0.0,2.0,1.0,49.7,0.64
Luka Doncic,F-G,DAL,94,22.0,8.0,19.0,0.0,1.0,3.0,60.1,0.64
Rudy Gobert,C,UTA,88,13.0,23.0,1.0,1.0,4.0,2.0,55.099999999999994,0.63
Domantas Sabonis,C-F,IND,87,22.0,15.0,7.0,1.0,1.0,2.0,54.5,0.63
Paul Watson,G,TOR,67,30.0,4.0,1.0,1.0,1.0,1.0,41.3,0.62
Luguentz Dort,G,OKC,77,26.0,6.0,2.0,3.0,1.0,3.0,45.2,0.59
Terry Rozier,G,CHA,82,27.0,6.0,10.0,1.0,0.0,4.0,48.2,0.59
Joel Embiid,C-F,PHI,95,36.0,14.0,1.0,1.0,0.0,2.0,55.3,0.58
Nikola Vucevic,C,CHI,87,24.0,14.0,6.0,0.0,0.0,0.0,49.8,0.57
DeMar DeRozan,F-G,SAS,87,26.0,4.0,10.0,1.0,1.0,2.0,49.8,0.57
Trevor Ariza,F,MIA,73,21.0,7.0,3.0,1.0,2.0,2.0,40.9,0.56
Danny Green,F-G,PHI,75,11.0,7.0,3.0,4.0,2.0,0.0,41.9,0.56
Coby White,G,CHI,76,27.0,5.0,7.0,0.0,0.0,1.0,42.5,0.56
Josh Jackson,F-G,DET,76,29.0,7.0,0.0,2.0,1.0,4.0,42.4,0.56
Killian Hayes,G,DET,73,9.0,4.0,7.0,5.0,1.0,2.0,40.3,0.55
Jae'Sean Tate,F,HOU,78,21.0,5.0,5.0,2.0,0.0,0.0,40.5,0.52
Kristaps Porzingis,C-F,DAL,86,23.0,12.0,1.0,1.0,2.0,3.0,44.9,0.52
Caris LeVert,G,IND,83,24.0,7.0,2.0,2.0,1.0,1.0,43.4,0.52
Dillon Brooks,F-G,MEM,76,32.0,2.0,2.0,1.0,0.0,1.0,39.4,0.52
Furkan Korkmaz,F-G,PHI,72,18.0,3.0,4.0,3.0,0.0,0.0,36.6,0.51
CJ McCollum,G,POR,87,29.0,2.0,6.0,1.0,1.0,2.0,44.4,0.51
Kyle Anderson,F-G,MEM,81,6.0,11.0,7.0,1.0,2.0,0.0,38.7,0.48
RJ Barrett,F-G,NYK,80,24.0,8.0,2.0,1.0,0.0,1.0,38.6,0.48
Josh Richardson,F-G,DAL,77,14.0,4.0,4.0,2.0,2.0,0.0,36.8,0.48
Dejounte Murray,G,SAS,82,13.0,11.0,10.0,1.0,0.0,5.0,39.2,0.48
Ben Simmons,F-G,PHI,86,12.0,9.0,6.0,2.0,2.0,3.0,40.8,0.47
Joe Harris,F-G,BKN,79,26.0,2.0,1.0,3.0,0.0,2.0,36.9,0.47
Daniel Gafford,C-F,WAS,78,18.0,7.0,0.0,0.0,4.0,2.0,36.4,0.47
Vernon Carey Jr.,C-F,CHA,70,21.0,6.0,1.0,0.0,1.0,0.0,32.7,0.47
Jarred Vanderbilt,F,MIN,75,9.0,14.0,1.0,2.0,1.0,2.0,34.3,0.46
Kelly Olynyk,C-F,HOU,78,23.0,6.0,2.0,0.0,1.0,0.0,36.2,0.46
Kevin Durant,F,BKN,96,25.0,3.0,11.0,0.0,1.0,4.0,44.1,0.46
Jakob Poeltl,C,SAS,78,17.0,8.0,1.0,0.0,3.0,2.0,35.1,0.45
Yuta Watanabe,F-G,TOR,72,21.0,6.0,2.0,0.0,1.0,2.0,32.2,0.45
Saddiq Bey,F,DET,77,18.0,7.0,2.0,1.0,1.0,1.0,34.4,0.45
Cole Anthony,G,ORL,74,19.0,7.0,5.0,0.0,0.0,2.0,32.9,0.44
Bradley Beal,G,WAS,90,30.0,4.0,6.0,0.0,0.0,4.0,39.8,0.44
Wendell Carter Jr.,C-F,ORL,82,20.0,9.0,1.0,0.0,1.0,0.0,35.3,0.43
Karl-Anthony Towns,C-F,MIN,88,24.0,5.0,5.0,0.0,1.0,3.0,37.5,0.43
Norman Powell,"['G', 'G']",POR,82,22.0,2.0,4.0,1.0,1.0,2.0,34.4,0.42
Anfernee Simons,G,POR,75,16.0,2.0,2.0,2.0,1.0,0.0,30.4,0.41
Darius Bazley,F-G,OKC,76,19.0,7.0,2.0,1.0,0.0,3.0,30.4,0.4
Bojan Bogdanovic,F,UTA,76,24.0,3.0,1.0,1.0,0.0,2.0,30.1,0.4
Steven Adams,C,NOP,80,6.0,12.0,4.0,0.0,2.0,0.0,32.4,0.4
Ricky Rubio,G,MIN,76,17.0,3.0,4.0,2.0,0.0,3.0,29.6,0.39
Tony Bradley,C-F,OKC,76,11.0,7.0,1.0,2.0,2.0,4.0,28.9,0.38
Michael Porter Jr.,F,DEN,84,21.0,5.0,1.0,1.0,0.0,0.0,31.5,0.38
Robert Covington,F,POR,77,8.0,6.0,2.0,3.0,1.0,1.0,29.2,0.38
Jonas Valanciunas,C,MEM,83,16.0,7.0,5.0,0.0,0.0,0.0,31.9,0.38
Malachi Flynn,G,TOR,71,6.0,3.0,8.0,2.0,0.0,1.0,26.6,0.37
Enes Kanter,C,POR,81,10.0,13.0,3.0,0.0,0.0,1.0,29.1,0.36
